姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
李妙行,先生,未知,, ,老干妈,中国-贵阳,China-Guiyang,食品加工,1463,95,155.0,-4%
梁光伟,先生,60,中国-浙江-台州,硕士,华强,中国-深圳,China-Shenzhen,投资,1463,96,155.0,-4%
罗才仁,先生,70,,,正新橡胶,中国-彰化,China-Changhua,汽车零部件,1463,-115,155.0,-15%
玛丽娜·普拉达,女士,未知,,,Prada,意大利-米兰,Italy-Milan,奢侈品,1463,401,155.0,15%
道格拉斯·珀金斯,先生,未知,英国-卡马森郡,本科,Specsavers,英国-根西岛,UK-Guernsey,眼镜,1463,401,155.0,15%
梅格·惠特曼,女士,67,美国-纽约,硕士,eBay,美国-阿瑟顿,USA-Atherton,电子商务,1463,173,155.0,0%
米哈伊尔·古捷列夫,先生,65,哈萨克斯坦-阿斯塔纳,,Russneft,俄罗斯-莫斯科,Russia-Moscow,能源,1463,173,155.0,0%
莫蒂默·祖克曼,先生,86,,硕士,Boston Properties,美国-纽约,USA-New York,房地产,1463,-55,155.0,-12%
纳文·金达尔,先生,未知,,,Jindal Steel & Power,印度-德里,India-New Delhi,金属与矿产,1463,481,155.0,21%
林荣福,先生,70,中国-福建-普天,本科,Thomson Medical Group,新加坡-新加坡,Singapore-Singapore,医疗健康,1463,173,155.0,0%
普拉塔普·雷迪,先生,未知,,,Apollo Hospitals,印度-金奈,India-Chennai,医疗健康,1463,-233,155.0,-21%
Rafique Abdul Malik,先生,72,,,Metro Brands,印度-孟买,India-Mumbai,服装与配饰,1463,1069,155.0,64%
理查德·马里奥特,先生,未知,,硕士,Host Hotels & Resorts,美国-波托马克,USA-Potomac,酒店业,1463,-276,155.0,-23%
谢尔盖·卡西耶夫,先生,未知,,,Megapolis,俄罗斯-莫斯科,Russia-Moscow,物流,1463,304,155.0,10%
什米尔·哈拉普,先生,未知,,本科,Mobileye,以色列-特拉维夫,Israel-Tel Aviv,汽车零部件,1463,-233,155.0,-21%
斯坦利·哈伯德,先生,未知,,本科,Hubbard Broadcasting,美国-圣保罗,USA-St. Paul,媒体,1463,244,155.0,5%
徐庆培,先生,未知,,本科,AmorePacific,韩国-首尔,South Korea-Seoul,化妆品,1463,20,155.0,-8%
Tor Peterson,先生,58,,,Glencore,瑞士-楚格,Switzerland-Zug,贸易,1463,401,155.0,15%
弗拉基米尔·利特维年科,先生,68,,博士,Phosagro,俄罗斯-莫斯科,Russia-Moscow,化工,1463,1380,155.0,92%
叶立培,先生,79,中国-上海,硕士,仲盛,中国-香港,China-Hong Kong,房地产,1463,96,155.0,-4%
大冢雄二,先生,未知,日本-崎玉,本科,Otsuka,日本-东京,Japan-Tokyo,医疗健康,1463,652,155.0,35%
Yuri Shefler,先生,55,,,SPI Group,瑞士-日内瓦,Switzerland-Geneva,酒类饮品,1463,95,155.0,-4%
朱义文,先生,未知,,,海吉亚,中国-上海,China-Shanghai,生物制药,1463,572,155.0,28%
芭芭拉·泰森,女士,未知,美国-阿肯色州-阿肯色州,,Tyson Foods,美国-Springdale,USA-Springdale,肉制品,1517,-398,150.0,-31%
伯恩哈德·塞巴斯蒂安·布劳恩·卢迪克,先生,未知,,,B. Braun,德国-Melsungen,Germany-Melsungen,医疗设备,1517,-170,150.0,-19%
巴拉特·德赛,先生,未知,,硕士,Syntel,美国-渔人岛,USA-Fisher Island,企业软件,1517,119,150.0,-4%
陈湖文,先生,53,中国-广东-汕头 , ,晨光文具,中国-上海,China-Shanghai,消费品,1517,-34,150.0,-12%
陈湖雄,先生,53,中国-广东-汕头 , ,晨光文具,中国-上海,China-Shanghai,消费品,1517,42,150.0,-8%
陈琼香,先生,未知,, ,宁德时代,中国-宁德,China-Ningde,锂电池,1517,-362,150.0,-29%
陈一丹,先生,52,中国-广东-深圳,硕士,腾讯,中国-深圳,China-Shenzhen,传媒娱乐,1517,120,150.0,-4%
克里斯多夫·泽勒,先生,未知,,,Ivoclar Vivadent,列支敦士登-瓦杜兹,Liechtenstein-Vaduz,医疗健康,1517,119,150.0,-4%
Daniel Lubetzky,先生,54,,,Kind Healthy Snacks,美国-纽约,USA-New York,食品加工,1517,190,150.0,0%
David C Paul,先生,56,,,Globus Medical,美国-Audobon,USA-Audobon,医疗健康,1517,250,150.0,5%
David Mindus,先生,52,,,Sagax,瑞典-斯德哥尔摩,Sweden-Stockholm,房地产,1517,-34,150.0,-12%
丁立国,先生,53,中国-河北-任丘,,德龙钢铁,中国-上海,China-Shanghai,钢铁,1517,1159,150.0,69%
小爱德华·德巴托洛,先生,77,,本科,Simon Property,美国-坦帕,USA-Tampa,房地产,1517,-109,150.0,-15%
谢重生,先生,74,中国-福建-厦门,本科,Saratoga Investama Sedaya,印度尼西亚-雅加达,Indonesia-Jakarta,投资,1517,427,150.0,16%
埃里希·西维特,先生,未知,奥地利-米斯特尔巴赫,,Sixt,德国-慕尼黑,Germany-Munich,租车,1517,-565,150.0,-41%
埃里克·塞林,先生,未知,,,Fastighets AB Balder,瑞典-哥德堡,Sweden-Gothenburg,房地产,1517,-705,150.0,-49%
伊娃·玛丽亚·布劳恩·卢迪克,女士,未知,,,B. Braun,德国-Melsungen,Germany-Melsungen,医疗设备,1517,-170,150.0,-19%
法哈德·阿赫梅多夫,先生,68,阿塞拜疆-巴库,,Nortgas,俄罗斯-莫斯科,Russia-Moscow,能源,1517,720,150.0,38%
法提赫·奥兹曼,先生,未知,,,Sierra Nevada,美国-里诺,USA-Reno,航空航天,1517,598,150.0,29%
Federico De Nora,先生,54,,,Industrie De Nora,意大利-米兰,Italy-Milan,水过滤系统,1517,New,150.0,New
弗雷德里克·布劳恩·卢迪基,先生,未知,,,B. Braun,德国-Melsungen,Germany-Melsungen,医疗设备,1517,-170,150.0,-19%
George Kurtz,先生,51,,,CrowdStrike,美国-森尼韦尔,USA-Sunnyvale,网络安全,1517,-467,150.0,-35%
郭金树,先生,72,中国-内蒙古-鄂尔多斯, ,汇能,中国-鄂尔多斯,China-Ordos,煤炭、路桥、房地产,1517,New,150.0,New
Hans Langer,先生,71,,,EOS,德国-克赖灵,Germany-Krailling,工业设备,1517,-34,150.0,-12%
Hari Krishan Aggarwal,先生,67,,,Campus Activewear,印度-新德里,India-New Delhi,纺织、服装,1517,New,150.0,New
赫洛伊斯·普拉特,女士,未知,,,Visy Industries,澳大利亚-墨尔本,Australia-Melbourne,浆纸,1517,250,150.0,5%
黄达文,先生,63,中国-香港, ,合盛硅业,中国-宁波,China-Ningbo,化工,1517,-170,150.0,-19%
黄世再,先生,72,中国-广东-揭阳, ,大中华地产,中国-深圳,China-Shenzhen,房地产,1517,-34,150.0,-12%
伊戈尔·阿尔图什金,先生,53,俄罗斯-叶卡捷琳堡, ,Russian Copper,俄罗斯-叶卡捷琳堡,Russia-Yekaterinburg,金属与矿产,1517,190,150.0,0%
伊凡·切伦科,先生,未知,,,HB Reavis,斯洛伐克-布拉迪斯拉发,Slovakia-Bratislava,房地产,1517,427,150.0,16%
徐宇,先生,51,中国-广东-广州,硕士,赫基国际,中国-广州,China-Guangzhou,服装,1517,-434,150.0,-33%
海梅·吉林斯基·巴尔,先生,未知,哥伦比亚-卡利-卡利,本科,Banco GNB,哥伦比亚-卡利,Colombia-Cali,银行业,1517,-34,150.0,-12%
詹姆斯·迪南,先生,未知,,硕士,York Capital Management,美国-纽约,USA-New York,资产管理,1517,250,150.0,5%
扬·托普霍尔姆,先生,未知,,本科,WS Audiology,丹麦-灵厄,Denmark-Lynge,医疗设备,1517,190,150.0,0%
Jared Isaacman,先生,39,,,Shift4 Payments,美国-Easton,USA-Easton,支付,1517,518,150.0,22%
Jed McCaleb,先生,48,,,Ripple,美国-旧金山,USA-San Francisco,区块链,1517,-592,150.0,-42%
Jim Kavanaugh,先生,60,,,World Wide Technology,美国-St. Louis,USA-St. Louis,企业软件,1517,41,150.0,-8%
约翰·多兰斯三世,先生,未知,,,Campbell Soup,爱尔兰-都柏林,Ireland-Dublin,食品加工,1517,250,150.0,5%
约翰·马格尼尔,先生,未知,爱尔兰科克-费尔莫伊公司,,Barchester Healthcare,爱尔兰-费萨德,Ireland-Fethard,医疗健康,1517,250,150.0,5%
赖建法,先生,54,,,中通速递,中国-上海,China-Shanghai,物流,1517,120,150.0,-4%
李贵山,先生,未知,, ,老干妈,中国-贵阳,China-Guiyang,食品加工,1517,-35,150.0,-12%
李家权,先生,60,中国-四川, ,龙蟒,中国-成都,China-Chengdu,钛白粉、磷化工,1517,41,150.0,-8%
李宁,先生,60,中国-广西-来宾,硕士,李宁,中国-北京,China-Beijing,服装与配饰,1517,251,150.0,5%
李伟,先生,55,中国-河南,本科,千味央厨,中国-郑州,China-Zhengzhou,食品、房地产,1517,42,150.0,-8%
林明成,先生,未知,中国-台湾-新北,本科,华南金控,中国-台北,China-Taipei,银行业,1517,42,150.0,-8%
路易吉·克雷莫尼尼,先生,未知,意大利-意大利,,Cremonini Group,意大利-摩德纳,Italy-Modena,肉制品,1517,427,150.0,16%
吕建明,先生,58,中国-浙江,硕士,通策医疗,中国-杭州,China-Hangzhou,医疗器械,1517,41,150.0,-8%
米切尔·戈德哈,先生,未知,,本科,SmartCentres,加拿大-北约克,Canada-North York,房地产,1517,41,150.0,-8%
穆罕默德·法耶德,先生,未知,埃及-亚历山大-亚历山大,,Ritz Paris,英国-伦敦,UK-London,酒店业,1517,-34,150.0,-12%
帕托克·乔迪耶夫,先生,70,乌兹别克斯坦-塔什干,,Eurasian Resources,哈萨克斯坦-阿拉木图,Kazakhstan-Almaty,金属与矿产,1517,1514,150.0,100%
Paul Foster ,先生,63,,,Western Refining,美国-埃尔帕索,USA-El Paso,能源,1517,347,150.0,10%
彼得·斯普勒,先生,未知,,,Stadler Rail,瑞士-魏宁根,Switzerland-Weiningen,工业机械,1517,-109,150.0,-15%
菲利普·拉贡,先生,未知,,,InterSystems,美国-波士顿,USA-Boston,数据库管理,1517,-229,150.0,-21%
Pieter van der Does,先生,53,,,Adyen,荷兰-阿姆斯特丹,Netherlands-Amsterdam,支付,1517,-170,150.0,-19%
林天喜,先生,76,中国-福建-福建,本科,圣波纳,印度尼西亚-雅加达,Indonesia-Jakarta,农业,1517,250,150.0,5%
任建华,先生,66,中国-浙江-杭州, ,老板电器,中国-杭州,China-Hangzhou,家用电器,1517,-35,150.0,-12%
任正非,先生,79,中国-贵州-安顺,本科,华为,中国-深圳,China-Shenzhen,消费电子、电讯,1517,-34,150.0,-12%
理查德·佩里,先生,未知,,本科,Investments,美国-帕罗奥图,USA-Palo Alto,房地产,1517,190,150.0,0%
罗伯特·迪法斯,先生,未知,,本科,IMC,荷兰-阿姆斯特丹,Netherlands-Amsterdam,资产管理,1517,1160,150.0,69%
Romano Minozzi ,先生,87,,,Snam,意大利-Spilamberto,Italy-Spilamberto,能源,1517,119,150.0,-4%
山姆·泽尔,先生,82,,本科,Equity Group Investments,美国-芝加哥,USA-Chicago,投资,1517,190,150.0,0%
邵根伙,先生,58,中国-浙江-金华,博士,大北农,中国-北京,China-Beijing,农业,1517,-34,150.0,-12%
萨穆莱·贾鲁普尼特,女士,未知,,,正大集团,泰国-曼谷,Thailand-Bangkok,食品和饮料,1517,-170,150.0,-19%
斯坦·埃里克·哈根,先生,67,,,Orkla,挪威-奥斯陆,Norway-Oslo,消费品,1517,-287,150.0,-24%
斯蒂芬·芬伯格,先生,未知,美国-纽约-纽约,本科,Cerberus Capital Management,美国-纽约,USA-New York,资产管理,1517,-109,150.0,-15%
小斯蒂芬·曼德尔,先生,67,,硕士,Lone Pine Capital,美国-格林尼治,USA-Greenwich,资产管理,1517,-565,150.0,-41%
斯图尔特·拉尔,先生,未知,美国-纽约-纽约,本科,Kinray,美国-纽约,USA-New York,制药,1517,598,150.0,29%
苏素玉,先生,75,中国-广东-汕头, ,联美,中国-汕头,China-Shantou,房地产、投资,1517,-228,150.0,-21%
Subae Mohammad Ibrahim Mohammad Ai,先生,未知,,,Bank Albilad,沙特阿拉伯-利雅得,Saudi Arabia-Riyadh,银行业,1517,New,150.0,New
桑尼·瓦基,先生,66,印度-喀拉拉邦,博士,Gems Education,阿拉伯联合酋长国-迪拜,UAE-Dubai,教育,1517,-34,150.0,-12%
陶悦群,先生,63,,博士,欧普康视,中国-合肥,China-Hefei,医疗设备,1517,-286,150.0,-24%
蒂莫西·博伊尔,先生,未知,美国-波特兰-波特兰,退学,Columbia Sportswear,美国-波特兰,USA-Portland,运动装,1517,41,150.0,-8%
托斯坦·哈根,先生,未知,,硕士,Viking Cruises,瑞士-卢塞恩,Switzerland-Lucerne,酒店业,1517,119,150.0,-4%
弗拉基米尔·奥里奇,先生,未知,,,Pala Investments,瑞士-楚格,Switzerland-Zug,投资,1517,190,150.0,0%
王秋雄,先生,未知,,本科,丰泰,中国-斗六,China-Douliu,服装与配饰,1517,-169,150.0,-19%
王瀚,先生,36,,本科,均瑶,中国-上海,China-Shanghai,投资,1517,-228,150.0,-21%
王俊民,先生,55,中国-辽宁,硕士,海思科,中国-山南,China-Shannan,制药,1517,250,150.0,5%
汪林朋,先生,54,中国-湖北-黄冈,硕士,居然之家,中国-北京,China-Beijing,家具,1517,-286,150.0,-24%
王宁,先生,36,中国-河南-新乡,,泡泡玛特,中国-北京,China-Beijing,玩具,1517,-616,150.0,-44%
王世忠,先生,未知,中国-台湾,,亚德客,中国-台北,China-Taipei,工业机械,1517,120,150.0,-4%
王文默,先生,67,中国-福建, ,安踏,中国-厦门,China-Xiamen,体育用品,1517,41,150.0,-8%
王旭宁,先生,54,中国-北京,硕士,JS环球生活,中国-上海,China-Shanghai,家用电器,1517,-169,150.0,-19%
魏应州,先生,未知,中国-福建-龙岩,,顶新,中国-台北,China-Taipei,食品和饮料,1517,119,150.0,-4%
翁先定,先生,62,,,新产业,中国-深圳,China-Shenzhen,医疗器械,1517,348,150.0,10%
威廉·斯通,先生,未知,美国-佛罗里达-佛罗里达,本科,SS&C Technologies,美国-那不勒斯,USA-Naples,金融管理软件,1517,-398,150.0,-31%
吴映明,先生,56,,本科,宁德时代,中国-宁德,China-Ningde,锂电池,1517,-362,150.0,-29%
谢秉昆,先生,57,, ,坤彩科技,中国-福州,China-Fuzhou,珠光材料,1517,719,150.0,38%
谢嘉,先生,未知,, ,大疆,中国-深圳,China-Shenzhen,无人机,1517,251,150.0,5%
许刚,先生,60,中国-河南,硕士,龙蟒佰利联,中国-焦作,China-Jiaozuo,钛白粉,1517,-286,150.0,-24%
叶刚,先生,42,,,冬海集团,新加坡-新加坡,Singapore-Singapore,网络游戏、电商,1517,-987,150.0,-63%
俞其兵,先生,58,中国-浙江, ,旗滨,中国-宁波,China-Ningbo,玻璃,1517,-287,150.0,-24%
袁富根,先生,73,中国-江苏-苏州, ,东山精密,中国-苏州,China-Suzhou,工业产品,1517,120,150.0,-4%
Yuri Gushchin,先生,78,,,United Confectioners,塞舌尔-博瓦隆,Seychelles-Beau Vallon,巧克力与甜食,1517,518,150.0,22%
优素福·哈米德,先生,未知,印度-维尔纽斯-维尔纽斯,本科,Cipla,印度-孟买,India-Mumbai,制药,1517,41,150.0,-8%
伊冯·鲍尔,女士,未知,,本科,Bauer Media,德国-汉堡,Germany-Hamburg,媒体,1517,-170,150.0,-19%
张传卫,先生,61,,,明阳智能,中国-中山,China-Zhongshan,新能源设备,1517,598,150.0,29%
张帆,先生,58,中国-四川-成都,本科,汇顶科技,中国-深圳,China-Shenzhen,半导体,1517,-616,150.0,-44%
赵鸿飞,先生,49,,硕士,中科创达,中国-北京,China-Beijing,过程自动化,1517,-397,150.0,-31%
阿玛·瓦基尔,先生,72,,,亚洲涂料,印度-孟买,India-Mumbai,化工,1615,-385,140.0,-28%
吴聪满,先生,未知,中国-福建-福建,本科,美佳世界,菲律宾-马尼拉,Philippines-Manila,酒类饮品,1615,-1181,140.0,-70%
安托万·菲埃维,先生,未知,,,Bel Group,法国-巴黎,France-Paris,乳制品,1615,-57,140.0,-13%
阿努·阿加,女士,未知,印度-马哈拉施特拉邦-孟买,本科,Thermax,印度-浦那,India-Pune,工业设备,1615,21,140.0,-9%
安瓦尔·佩尔瓦兹,先生,未知,巴基斯坦-古贾尔汗-古贾尔汗,,Bestway,英国-伦敦,UK-London,多品牌零售,1615,-428,140.0,-30%
贝达·迪特赫尔姆,先生,未知,瑞士-加尔根-加尔根,,Sonova,瑞士-苏黎世,Switzerland-Zurich,医疗健康,1615,-268,140.0,-22%
本杰明·奥托,先生,未知,,,Otto,德国-汉堡,Germany-Hamburg,多品牌零售,1615,-385,140.0,-28%
贝哈德热什·沙阿,先生,未知,,,AIA Engineering,印度-艾哈迈达巴德,India-Ahmedabad,工业设备,1615,622,140.0,31%
詹姆斯·科赫,先生,74,美国辛辛那提,本科,Boston Beer,美国-牛顿,USA-Newton,酒类饮品,1615,329,140.0,11%
曹建伟,先生,45,,博士,晶盛机电,中国-绍兴,China-Shaoxing,机电设备,1615,249,140.0,5%
Carlos Sanchez,先生,61,,,EMS,巴西-圣安德烈,Brazil-Santo Andre,制药,1615,-207,140.0,-19%
切莉亚·科恩·萨夫拉,先生,未知,,,Investments,巴西-圣保罗,Brazil-Sao Paulo,投资,1615,249,140.0,5%
陈爱莲,先生,65,中国-浙江-绍兴, ,万丰,中国-绍兴,China-Shaoxing,智能制造、投资,1615,-133,140.0,-16%
Christiane Schoeller,女士,未知,,,Verlagsgruppe Georg Von Holtzbrinck,德国-Stuttgart,Germany-Stuttgart,发行,1615,249,140.0,5%
郑义善,先生,53,,硕士,Hyundai,韩国-首尔,South Korea-Seoul,汽车,1615,-741,140.0,-48%
方文雄,先生,未知,中国-广东-东莞,,协成行,中国-香港,China-Hong Kong,房地产,1615,-56,140.0,-13%
邓文,先生,55,中国-四川-成都,本科,天味食品,中国-成都,China-Chengdu,食品,1615,249,140.0,5%
Dinesh Krishnaswamy,先生,67,,,Infosys,印度-班加罗尔,India-Bengaluru,信息科技,1615,-327,140.0,-25%
董才平,先生,60,中国-江苏-常州,硕士,中天钢铁,中国-常州,China-Changzhou,钢铁,1615,329,140.0,11%
多丽丝·费舍尔,女士,未知,,本科,GAP,美国-旧金山,USA-San Francisco,服装与配饰,1615,152,140.0,0%
Dragos Paval,先生,56,,,Dedeman,罗马尼亚-巴克乌,Romania-Bacau,多品牌零售,1615,New,140.0,New
格伦·泰勒,先生,82,,硕士,Taylor,美国-曼凯托,USA-Mankato,包装,1615,92,140.0,-5%
哈尔·杰克曼,先生,91,加拿大-多伦多,本科,EL Finance,加拿大-多伦多,Canada-Toronto,保险,1615,21,140.0,-9%
亨宁·康乐,女士,未知,,,Sirosa,英国-伦敦,UK-London,房地产,1615,21,140.0,-9%
Henry Schuck,先生,39,,,Zoominfo Technologies,美国-华盛顿,"USA-Washington, D.C",软件与服务,1615,1228,140.0,75%
施汉铭,先生,未知,,本科,SM Investments,菲律宾-马尼拉,Philippines-Manila,多品牌零售,1615,-207,140.0,-19%
黄敏,先生,50,,,固德威,中国-苏州,China-Suzhou,绿色能源,1615,622,140.0,31%
黄绍武,先生,53,中国-江西-九江, ,神州通,中国-深圳,China-Shenzhen,投资,1615,22,140.0,-9%
杰弗里·冈德拉赫,先生,未知,美国-加利福尼亚-加利福尼亚,,DoubleLine Capital,美国-洛杉矶,USA-Los Angeles,资产管理,1615,92,140.0,-5%
Jerry Reinsdorf ,先生,86,,,Chicago Bulls,美国-芝加哥,USA-Chicago,体育运动,1615,329,140.0,11%
乔斯利·巴蒂斯塔,先生,未知,巴西-福莫萨,,JBS,巴西-圣保罗,Brazil-Sao Paulo,肉制品,1615,-690,140.0,-45%
约翰·布洛尔,先生,未知,,,Bloor Homes,英国-Swadlincote,UK-Swadlincote,房地产,1615,-132,140.0,-16%
约翰·科茨,先生,未知,,本科,Bet365,英国-Stoke-on-Trent,UK-Stoke-on-Trent,游戏,1615,-207,140.0,-19%
Jonathan Burrell,先生,未知,,,Garmin,美国-Spring Hill,USA-Spring Hill,消费电子产品,1615,-428,140.0,-30%
Jose Joao Abdalla Filho,先生,77,,,Banco Classico,巴西-里约热内卢,Brazil-Rio de Janeiro,银行业,1615,249,140.0,5%
约瑟夫·博奎,先生,未知,德国-城市,,Bofrost,德国-施特拉伦,Germany-Straelen,食品和饮料,1615,-207,140.0,-19%
朗·沃克,先生,未知,,,Walker Corp,澳大利亚-悉尼,Australia-Sydney,房地产,1615,92,140.0,-5%
莱昂·库珀曼,先生,83,美国-纽约,硕士,Omega Advisors,美国-肖特山,USA-Short Hills,资产管理,1615,152,140.0,0%
林定强,先生,57,中国-福建-福州, ,金辉,中国-福州,China-Fuzhou,房地产,1615,22,140.0,-9%
马蒂亚斯·莱因哈特,先生,未知,,本科,VZ Holding,瑞士-苏黎世,Switzerland-Zurich,资产管理,1615,-268,140.0,-22%
尼古拉·莱宾格·凯姆勒,女士,未知,,本科,TRUMPF,德国-柏林,Germany-Berlin,工业机械,1615,329,140.0,11%
Niraj Shah,先生,49,,,Wayfair,美国-波士顿,USA-Boston,电子商务,1615,-385,140.0,-28%
奥列格·德里帕斯卡,先生,55,俄罗斯-捷尔日金斯克, ,Rusal,俄罗斯-莫斯科,Russia-Moscow,能源,1615,-327,140.0,-25%
彼得·科茨,女士,85,英国-斯托克 - 上 - 特伦特-斯托克 - 上 - 特伦特,,Bet365,英国-Stoke-on-Trent,UK-Stoke-on-Trent,游戏,1615,-207,140.0,-19%
彼得·雷宾格,先生,未知,,,TRUMPF,德国-施威伯丁根,Germany-Schwieberdingen,工业机械,1615,329,140.0,11%
邱光和,先生,72,中国-浙江-温州, ,森马,中国-温州,China-Wenzhou,服装,1615,-385,140.0,-28%
兰詹·派,先生,未知,,本科,Manipal Education & Medical,印度-班加罗尔,India-Bengaluru,医疗健康,1615,622,140.0,31%
雷吉娜·雷宾格,女士,未知,,本科,TRUMPF,德国-柏林,Germany-Berlin,工业机械,1615,329,140.0,11%
Ronnie Screwvala,先生,67,,,Unilazer Ventures,印度-孟买,India-Mumbai,投资,1615,152,140.0,0%
鲁本斯·奥梅托,先生,未知,,本科,Cosan,巴西-圣保罗,Brazil-Sao Paulo,能源,1615,-207,140.0,-19%
Sanjit Biswas,先生,41,,,Samsara Networks,美国-旧金山,USA-San Francisco,云解决方案,1615,-428,140.0,-30%
西波拉尔,先生,未知,,,Infosys,印度-班加罗尔,India-Bengaluru,信息科技,1615,-207,140.0,-19%
Sharon Azrieli,女士,63,,,Azrieli Group,加拿大-蒙特利尔,Canada-Montreal,房地产,1615,-132,140.0,-16%
斯蒂芬·冯·霍尔茨布林克,先生,未知,德国-埃特林根,本科,Verlagsgruppe Georg Von Holtzbrinck,德国-Stuttgart,Germany-Stuttgart,发行,1615,249,140.0,5%
Steven Conine,先生,50,,,Wayfair,美国-波士顿,USA-Boston,电子商务,1615,-428,140.0,-30%
Thor Bjorgolfsson,先生,55,,,Play,英国-伦敦,UK-London,电信,1615,92,140.0,-5%
托斯滕·托勒,先生,未知,德国-科隆,,Fressnapf ,德国-克雷费尔德,Germany-Krefeld,多品牌零售,1615,329,140.0,11%
瓦迪姆·莫斯科维奇,先生,未知,,本科,Rusagro,俄罗斯-莫斯科,Russia-Moscow,农业,1615,92,140.0,-5%
维维克·尚德·塞加尔,先生,未知,,,Motherson Sumi Systems,澳大利亚-墨尔本,Australia-Melbourne,汽车零部件,1615,-268,140.0,-22%
魏应充,先生,未知,中国-福建-龙岩,,顶新,中国-台北,China-Taipei,食品和饮料,1615,152,140.0,0%
魏应交,先生,未知,中国-福建-龙岩,,顶新,中国-台北,China-Taipei,食品和饮料,1615,152,140.0,0%
魏应行,先生,未知,中国-福建-龙岩,,顶新,中国-台北,China-Taipei,食品和饮料,1615,152,140.0,0%
韦斯利·门多萨·巴蒂斯塔,先生,51,巴西-安纳波利斯,,JBS,巴西-戈亚斯,Brazil-Goias,肉制品,1615,-690,140.0,-45%
Leitner Wolfgang,先生,69,,,Andritz,奥地利-格拉茨,Austria-Graz,工程,1615,329,140.0,11%
叶帆,先生,51,,,美东汽车,中国-东莞,China-Dongguan,汽车经销,1615,-531,140.0,-36%
周耀庭,先生,80,中国-江苏-无锡, ,红豆,中国-无锡,China-Wuxi,服装与配饰,1615,93,140.0,-5%
齐格蒙特·索罗茨·扎克,先生,67,波兰-拉多姆,,Cyfrowy Polsat,波兰-华沙,Poland-Warsaw,媒体,1615,-496,140.0,-34%
阿比库玛·费罗迪亚,先生,未知,,,Force Motors,印度-浦那,India-Pune,汽车,1682,-199,135.0,-20%
阿杰·巴万特里·帕雷克,先生,未知,,,Pidilite Industries,印度-孟买,India-Mumbai,化工,1682,-199,135.0,-20%
Alan Parker,先生,83,,,DFS,瑞士-日内瓦,Switzerland-Geneva,鞋类零售,1682,353,135.0,11%
Andrea Depkat,先生,未知,,,Haribo,德国-波恩,Germany-Bonn,巧克力与甜食,1682,433,135.0,18%
安娜·默多克,女士,未知,英国-格拉斯哥-格拉斯哥,,Investments,美国-纽约,USA-New York,离婚服务,1682,353,135.0,11%
阿索克·库玛尔·赫然安达尼,先生,未知,,,Royal Group Holdings,新加坡-新加坡,Singapore-Singapore,建筑,1682,262,135.0,5%
芭芭拉·卡尔森·盖奇,女士,未知,,本科,Carlson,美国-长湖,USA-Long Lake,酒店业,1682,555,135.0,25%
宾克·莱茵哈特,女士,未知,,,Hancock Prospecting,澳大利亚-悉尼,Australia-Sydney,金属与矿产,1682,-124,135.0,-17%
Brett Blundy,先生,63,,,BB Retail,巴哈马-天堂岛,Bahamas-Paradise Island,多品牌零售,1682,262,135.0,5%
曹骥,先生,71,中国-浙江, ,杭可科技,中国-杭州,China-Hangzhou,锂电池,1682,-807,135.0,-50%
查尔斯·布朗夫曼,先生,92,加拿大-蒙特利尔-蒙特利尔,本科,Seagram,加拿大-蒙特利尔,Canada-Montreal,酒类饮品,1682,85,135.0,-5%
崔泰源,先生,63,韩国-水原-水原,硕士,SK,韩国-首尔,South Korea-Seoul,能源,1682,-124,135.0,-17%
克里夫·阿斯尼斯,先生,57,, ,AQR Capital,美国-格林尼治,USA-Greenwich,资产管理,1682,262,135.0,5%
Craig C. Culver,先生,72,,,Culver's,美国-普雷里德萨克,USA-Prairie du Sac,食品和饮料,1682,-394,135.0,-29%
戴维·欣达维,先生,未知,美国-加州伯克利,博士,Tanium,美国-柏克利,USA-Berkeley,网络安全,1682,433,135.0,18%
刁志中,先生,60,,本科,广联达,中国-北京,China-Beijing,建筑,1682,183,135.0,0%
费尔南多·罗伊格,先生,未知,,,Pamesa,西班牙-瓦伦西亚,Spain-Valencia,多品牌零售,1682,262,135.0,5%
乔治·豪布,先生,未知,美国-塔科马,,Tengelmann,德国-米尔海姆,Germany-Mulheim an der Ruhr,多品牌零售,1682,262,135.0,5%
吉尼亚·里内哈特,女士,未知,,,Hancock Prospecting,澳大利亚-悉尼,Australia-Sydney,金属与矿产,1682,-124,135.0,-17%
Hans Arndt Riegel,先生,未知,,,Haribo,德国-波恩,Germany-Bonn,巧克力与甜食,1682,433,135.0,18%
汉斯·吉多·里格尔,先生,未知,,本科,Haribo,德国-波恩,Germany-Bonn,巧克力与甜食,1682,433,135.0,18%
施汉生,先生,未知,,,SM Investments,菲律宾-马尼拉,Philippines-Manila,多品牌零售,1682,-46,135.0,-13%
施俊麟,先生,未知,,,SM Investments,菲律宾-马尼拉,Philippines-Manila,多品牌零售,1682,85,135.0,-5%
海基·基斯提拉,先生,未知,芬兰-奥里马蒂拉,,Planmeca,芬兰-赫尔辛基,Finland-Helsinki,医疗健康,1682,-124,135.0,-17%
亨里克·马兹·克劳斯顿,先生,未知,,,Danfoss,丹麦-森讷堡,Denmark-Nordborg,工业设备,1682,353,135.0,11%
