姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
李河君,先生,52,中国-广东-河源,博士,汉能,中国-北京,China-Beijing,太阳能、风电、水电,398,-309,100.0,-67%
李洪信,先生,66,中国-福建,本科,太阳纸业,中国-山东-济宁,China-Shandong-Jining,造纸,398,-112,100.0,-17%
李仙玉,先生,65,中国-浙江-台州, ,双鸽,中国-浙江-台州,China-Zhejiang-Taizhou,医药、投资,398,1377,100.0,400%
钱东奇,先生,61,中国-江苏-南京,硕士,科沃斯,中国-江苏-苏州,China-Jiangsu-Suzhou,机器人,398,-146,100.0,-26%
任建华,先生,62,中国-浙江-杭州, ,老板电器,中国-浙江-杭州,China-Zhejiang-Hangzhou,家用电器,398,-93,100.0,-13%
史英文,先生,54,中国-广西-南宁,硕士,荣和,中国-广西-南宁,China-Guangxi-Nanning,房地产,398,330,100.0,82%
苏萌,先生,未知,中国-广东-湛江, ,高德置地,中国-广东-广州,China-Guangdong-Guangzhou,房地产,398,-44,100.0,0%
孙勇坚,先生,53,, ,宝矿,中国-上海,China-Shanghai,地产、贸易,398,New,100.0,new
王佳,先生,50,中国-云南-昆明,硕士,启明星辰,中国-北京,China-Beijing,网络安全,398,158,100.0,43%
王勇,先生,69,中国-山东,本科,西王,中国-山东-滨州,China-Shandong-Binzhou,食品、钢铁,398,-146,100.0,-26%
徐冠巨,先生,58,中国-浙江-杭州,硕士,传化,中国-浙江-杭州,China-Zhejiang-Hangzhou,化工、农业、投资,398,-155,100.0,-29%
徐明星,先生,34,,本科,OKCoin,中国-北京,China-Beijing,区块链,398,-44,100.0,0%
杨浩涌,先生,45,中国-安徽-合肥,硕士,车好多,中国-北京,China-Beijing,汽车服务,398,,100.0,new
郁国祥,先生,49,, ,新恒德置业,中国-上海,China-Shanghai,投资,398,-54,100.0,-5%
袁富根,先生,69,中国-江苏-苏州, ,东山精密,中国-江苏-苏州,China-Jiangsu-Suzhou,精密铸件,398,-93,100.0,-13%
张静章,先生,82,中国-浙江-宁波, ,海天国际,中国-浙江-宁波,China-Zhejiang-Ningbo,注塑机,398,-54,100.0,-5%
张克强,先生,59,中国-广东,硕士,华美国际,中国-广东-广州,China-Guangdong-Guangzhou,投资、房地产,398,47,100.0,18%
张涛,先生,47,中国-上海,硕士,美团点评,中国-北京,China-Beijing,生活服务,398,-44,100.0,0%
张跃,先生,59,中国-湖南-长沙, ,远大,中国-湖南-长沙,China-Hunan-Changsha,环保建筑,398,-4,100.0,5%
周耀庭,先生,76,中国-江苏-无锡, ,红豆,中国-江苏-无锡,China-Jiangsu-Wuxi,服装、橡胶轮胎、房地产,398,-74,100.0,-9%
朱志平,先生,57,中国-浙江-绍兴, ,同方联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,398,-146,100.0,-26%
崔志祥,先生,56,中国-山东-东营,硕士,方圆有色金属,中国-山东-东营,China-Shandong-Dongying,铜业,427,-73,95.0,-5%
何著胜,先生,72,中国-辽宁, ,后英,中国-辽宁-鞍山,China-Liaoning-Anshan,耐火材料、钢铁、矿业,427,129,95.0,36%
黄曦,先生,未知,中国-浙江-杭州, ,福信,中国-福建-厦门,China-Fujian-Xiamen,金融、房地产,427,-33,95.0,0%
李平,先生,51,,本科,宁德时代,中国-福建-宁德,China-Fujian-Ningde,锂电池,427,18,95.0,12%
林明樟,先生,未知,, ,科瑞,中国-北京,China-Beijing,生物制药、投资,427,-197,95.0,-37%
罗玉平,先生,53,中国-四川,硕士,中天金融,中国-贵州-贵阳,China-Guizhou-Guiyang,房地产、金融,427,-164,95.0,-27%
邵根伙,先生,54,中国-浙江-金华,博士,大北农,中国-北京,China-Beijing,饲料、种业,427,18,95.0,12%
王均豪,先生,47,中国-浙江-温州,硕士,均瑶,中国-上海,China-Shanghai,房地产、航空、零售,427,94,95.0,27%
汪群斌,先生,50,,本科,复星,中国-上海,China-Shanghai,投资,427,-33,95.0,0%
王文默,先生,63,中国-福建, ,安踏,中国-福建-泉州,China-Fujian-Quanzhou,体育用品,427,290,95.0,67%
王正华,先生,75,中国-上海,硕士,春秋航空,中国-上海,China-Shanghai,航空,427,129,95.0,36%
吴绪顺,先生,71,中国-安徽-芜湖, ,三七互娱,中国-安徽-芜湖,China-Anhui-Wuhu,网络游戏,427,94,95.0,27%
易大盛,先生,58,, ,富兴,中国-湖南-长沙,China-Hunan-Changsha,房地产、汽车销售、投资,427,301,95.0,73%
张桂平,先生,68,中国-江苏-南京,本科,苏宁环球,中国-江苏-南京,China-Jiangsu-Nanjing,房地产、投资,427,0,95.0,6%
张轩宁,先生,49,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,427,94,95.0,27%
张耀垣,先生,74,, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,427,-83,95.0,-10%
周镇科,先生,44,中国-广东-汕头,本科,大晟文化,中国-广东-深圳,China-Guangdong-Shenzhen,文化娱乐,427,-103,95.0,-14%
白厚善,先生,55,,硕士,容百控股,中国-北京,China-Beijing,锂电池材料,444,New,90.0,new
蔡东青,先生,50,中国-广东-汕头,硕士,奥飞动漫,中国-广东-汕头,China-Guangdong-Shantou,动漫,444,-90,90.0,-10%
陈先保,先生,60,中国-安徽-合肥,本科,华泰,中国-安徽-合肥,China-Anhui-Hefei,农副食品加工业,444,229,90.0,50%
邓鸿,先生,56,中国-四川,本科,成都环球世纪,中国-四川-成都,China-Sichuan-Chengdu,房地产,444,112,90.0,29%
邓晖,先生,57,,博士,虹软科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,视觉技术,444,New,90.0,new
丁佐宏,先生,57,中国-江苏-南通,硕士,月星,中国-上海,China-Shanghai,房地产、零售、制造,444,-17,90.0,0%
高毅,先生,51,中国-湖南-常德, ,益丰药房,中国-湖南-长沙,China-Hunan-Changsha,医药零售,444,177,90.0,36%
何朝曦,先生,45,, ,深信服,中国-广东-深圳,China-Guangdong-Shenzhen,解决方案,444,35,90.0,11%
黄康境,先生,57,中国-广东-茂名, ,绿景中国地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,444,-19,90.0,-1%
姜伟,先生,58,中国-黑龙江-哈尔滨,本科,贵州百灵,中国-贵州-安顺,China-Guizhou-Anshun,医药,444,-120,90.0,-18%
赖建平,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,444,317,90.0,67%
李小明,先生,58,中国-湖南-湘潭,博士,帝海,中国-北京,China-Beijing,房地产,444,New,90.0,new
刘伟,先生,54,中国-广东-梅州,本科,佳都国际,中国-广东-广州,China-Guangdong-Guangzhou,分销代理,444,-24,90.0,-3%
刘学斌,先生,47,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,444,-50,90.0,-5%
陆克平,先生,75,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,444,77,90.0,20%
吕慧,先生,70,,硕士,嘉鑫控股,中国-香港,China-Hong Kong,钢铁、铁矿石进出口、房地产,444,-139,90.0,-22%
苗拥军,先生,52,中国-河南-郑州,硕士,安图实业,中国-河南-郑州,China-Henan-Zhengzhou,医药制造业,444,39,90.0,13%
宋卫平,先生,61,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,444,-50,90.0,-5%
孙清焕,先生,46,中国-江西-宜春,本科,木林森,中国-广东-中山,China-Guangdong-Zhongshan,LED,444,-168,90.0,-28%
万隆,先生,79,中国-河南-漯河, ,双汇,中国-河南-郑州,China-Henan-Zhengzhou,食品加工,444,-158,90.0,-25%
王俊,先生,43,,本科,碳云、华大基因,中国-广东-深圳,China-Guangdong-Shenzhen,医疗大数据、基因检测,444,-120,90.0,-18%
吴冠江,先生,51,中国-四川-乐山, ,智飞生物,中国-重庆,China-Chongqing,疫苗,444,-139,90.0,-22%
吴凯庭,先生,未知,中国-福建-漳州, ,万利达,中国-福建-漳州,China-Fujian-Zhangzhou,电子信息产品,444,-158,90.0,-25%
夏佐全,先生,56,中国-湖北-襄阳,本科,比亚迪,中国-广东-深圳,China-Guangdong-Shenzhen,汽车、充电电池,444,34,90.0,10%
郑树生,先生,53,中国-浙江-衢州,博士,迪普科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,软件开发,444,New,90.0,new
周奕丰,先生,50,中国-广东-汕头,博士,鸿达兴业,中国-广东-广州,China-Guangdong-Guangzhou,资源能源,444,68,90.0,14%
朱敏,先生,71,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,444,39,90.0,13%
邹浩,先生,未知,, ,恒瑞,中国-江苏-连云港,China-Jiangsu-Lianyungang,医药,444,159,90.0,30%
包松安,先生,未知,中国-浙江-温州, ,亿联投资控股,中国-天津,China-Tianjin,房地产、投资,472,49,85.0,13%
陈学利,先生,68,, ,威高,中国-山东-威海,China-Shandong-Weihai,医疗器械,472,79,85.0,18%
何建梁,先生,65,中国-陕西-咸阳,硕士,颐和,中国-广东-广州,China-Guangdong-Guangzhou,房地产,472,-118,85.0,-15%
何旗,先生,37,,本科,均和,中国-上海,China-Shanghai,钢铁贸易,472,11,85.0,6%
洪浩,先生,63,,博士后,凯莱英,中国-天津,China-Tianjin,医药,472,201,85.0,42%
侯昌财,先生,63,中国-福建-泉州, ,源昌,中国-福建-厦门,China-Fujian-Xiamen,房地产,472,-27,85.0,0%
李晓林,先生,66,中国-北京,博士,林达,中国-北京,China-Beijing,房地产、投资,472,11,85.0,6%
李喜朋,先生,56,中国-河南-周口, ,盛润控股,中国-河南-郑州,China-Henan-Zhengzhou,房地产、电力能源、城市基础设施,472,84,85.0,21%
刘振东,先生,48,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产、模板钢,472,11,85.0,6%
吕建明,先生,54,中国-浙江,硕士,通策医疗,中国-浙江-杭州,China-Zhejiang-Hangzhou,医疗器械,472,417,85.0,85%
穆荣均,先生,39,,硕士,美团点评,中国-北京,China-Beijing,生活服务,472,11,85.0,6%
区学铭,先生,70,, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,472,-78,85.0,-11%
彭建华,先生,68,中国-香港,本科,加皇国际,中国-北京,China-Beijing,教育,472,11,85.0,6%
盛百椒,先生,67,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,472,-27,85.0,0%
宋文广,先生,60,中国-山东, ,兴源,中国-山东-东营,China-Shandong-Dongying,轮胎,472,-27,85.0,0%
苏汝波,先生,64,中国-广东, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,472,-47,85.0,-7%
孙纪木,先生,63,中国-浙江-绍兴,硕士,新华联合冶金,中国-河北-沧州,China-Hebei-Luzhou,钢铁,472,-209,85.0,-35%
汪建,先生,65,中国-湖南, ,华大基因,中国-广东-深圳,China-Guangdong-Shenzhen,基因检测,472,-118,85.0,-15%
吴以岭,先生,70,中国-河北-衡水,硕士,以岭,中国-河北-石家庄,China-Hebei-Shijiazhuang,医药,472,-118,85.0,-15%
夏曙东,先生,47,中国-湖北-黄冈,博士,千方,中国-北京,China-Beijing,智能交通,472,131,85.0,23%
许晨晔,先生,48,,硕士,腾讯,中国-广东-深圳,China-Guangdong-Shenzhen,互联网服务,472,49,85.0,13%
徐观宝,先生,62,中国-浙江-杭州, ,传化,中国-浙江-杭州,China-Zhejiang-Hangzhou,化工、农业、投资,472,-186,85.0,-29%
杨建新,先生,50,中国-山西, ,跨境通,中国-山西-太原,China-Shanxi-Taiyuan,电子商务,472,-167,85.0,-26%
杨绍鹏,先生,63,中国-山东-青岛, ,海丰航运,中国-上海,China-Shanghai,航运,472,11,85.0,6%
杨雪岗,先生,54,中国-河北-邢台,硕士,旭阳,中国-北京,China-Beijing,煤炭、化工,472,201,85.0,42%
应书岭,先生,38,中国-上海,本科,英雄互娱,中国-北京,China-Beijing,电竞游戏,472,11,85.0,6%
张波,先生,未知,, ,美团点评,中国-北京,China-Beijing,生活服务,472,-27,85.0,0%
张玉祥,先生,55,, ,南极电商,中国-上海,China-Shanghai,服装,472,84,85.0,21%
周国辉,先生,54,中国-广东-梅州, ,怡亚通,中国-广东-深圳,China-Guangdong-Shenzhen,供应链管理,472,-52,85.0,-9%
蔡宏柱,先生,68,中国-湖北-宜昌, ,稻花香,中国-湖北-宜昌,China-Hubei-Yichang,白酒,501,-56,82.0,-4%
丹·弗里斯,先生,50,丹麦, ,绫致时装,中国-天津,China-Tianjin,服装,502,-19,80.0,0%
刁志中,先生,56,,本科,广联达,中国-北京,China-Beijing,软件服务,502,54,80.0,14%
方洪波,先生,52,中国-安徽-安庆, ,美的,中国-广东-佛山,China-Guangdong-Foshan,家电制造,502,101,80.0,16%
顾伟,先生,54,中国-江西-南昌,硕士,兆驰股份,中国-新疆-乌鲁木齐,China-Xinjiang-Urumchi,数码,502,54,80.0,14%
李赶坡,先生,70,中国-河北, ,敬业,中国-河北-石家庄,China-Hebei-Shijiazhuang,钢铁,502,171,80.0,33%
李光宇,先生,56,中国-河南-郑州,硕士,宇华教育,中国-河南-郑州,China-Henan-Zhengzhou,教育,502,121,80.0,23%
李宁,先生,56,中国-广西-来宾,硕士,李宁,中国-北京,China-Beijing,体育用品、投资,502,287,80.0,60%
林龙安,先生,55,中国-福建-泉州,本科,禹洲地产,中国-福建-厦门,China-Fujian-Xiamen,房地产,502,-57,80.0,-6%
马成喜,先生,63,中国-浙江-温州, ,现代,中国-天津,China-Tianjin,房地产,502,-19,80.0,0%
彭建虎,先生,62,中国-重庆,本科,巨人网络,中国-上海,China-Shanghai,网络游戏,502,-19,80.0,0%
仇建平,先生,57,中国-浙江-杭州,硕士,巨星科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,工具制造,502,19,80.0,7%
沈波,先生,56,, ,分布式资本,中国-上海,China-Shanghai,投资,502,54,80.0,14%
沈汉标,先生,47,中国-广东-汕头, ,好莱客,中国-广东-广州,China-Guangdong-Guangzhou,家具,502,-148,80.0,-20%
沈天晴,先生,60,中国-浙江-嘉兴, ,佳源国际,中国-江苏-南京,China-Jiangsu-Nanjing,房地产,502,,80.0,-56%
王刚,先生,43,, ,满帮,中国-江苏-南京,China-Jiangsu-Nanjing,物流,502,54,80.0,14%
吴伟,先生,51,,硕士,东方教育,中国-安徽-合肥,China-Anhui-Hefei,教育,502,New,80.0,new
肖国庆,先生,51,,硕士,东方教育,中国-安徽-合肥,China-Anhui-Hefei,教育,502,New,80.0,new
谢伟通,先生,62,中国-台湾, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,有色金属,502,-197,80.0,-30%
熊武,先生,43,,本科,深信服,中国-广东-深圳,China-Guangdong-Shenzhen,解决方案,502,54,80.0,14%
许庆奎,先生,未知,, ,九羊,中国-山东-莱芜,China-Shandong-Laiwu,钢铁、冶金、机械,502,101,80.0,16%
徐万茂,先生,74,中国-浙江-宁波, ,华茂,中国-浙江-宁波,China-Zhejiang-Ningbo,文具、教育、房地产、金融,502,121,80.0,23%
许英灼,先生,54,中国-广东-潮州,本科,海大,中国-广东-广州,China-Guangdong-Guangzhou,饲料,502,271,80.0,54%
杨志茂,先生,56,中国-广东-东莞,本科,新世纪科教拓展,中国-广东-东莞,China-Guangdong-Dongguan,投资,502,164,80.0,29%
曾继疆,先生,57,中国-湖南, ,宏达电子,中国-湖南-株洲,China-Hunan-Zhuzhou,电子器件制造,502,-75,80.0,-11%
张松桥,先生,55,中国-重庆,硕士,中渝实业,中国-香港,China-Hong Kong,房地产,502,13,80.0,3%
张学政,先生,44,,本科,闻泰科技,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,软件,502,171,80.0,33%
赵曰岭,先生,67,中国-山东, ,金岭,中国-山东-东营,China-Shandong-Dongying,化工,502,54,80.0,14%
郑建明,先生,未知,中国-上海, ,顺风清洁能源,中国-香港,China-Hong Kong,太阳能、造船、房地产,502,-108,80.0,-16%
周成建,先生,54,中国-浙江-丽水, ,美特斯邦威,中国-上海,China-Shanghai,服装,502,-75,80.0,-11%
陈建成,先生,60,中国-浙江-绍兴, ,卧龙控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,电气设备、房地产,531,25,75.0,7%
陈妙林,先生,67,中国-浙江-杭州, ,开元旅业,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,531,-104,75.0,-17%
陈智松,先生,53,,本科,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,531,549,75.0,92%
楚金甫,先生,60,中国-河南-许昌,硕士,森源,中国-河南-许昌,China-Henan-Xuchang,电器制造,531,-137,75.0,-21%
冯小华,先生,63,中国-广东-梅州,本科,南华糖业,中国-广西-南宁,China-Guangxi-Nanning,制糖业,531,-14,75.0,-3%
韩国龙,先生,64,中国-福建-福州, ,冠城大通,中国-福建-福州,China-Fujian-Fuzhou,房地产、手表,531,25,75.0,7%
韩真发,先生,66,中国-吉林, ,正业,中国-吉林-长春,China-Jilin-Changchun,地产、投资、农业,531,25,75.0,7%
胡赓熙,先生,55,,博士,我武生物,中国-浙江-湖州,China-Zhejiang-Huzhou,医药,531,258,75.0,50%
靳保芳,先生,67,中国-河北-邢台, ,晶龙,中国-河北-邢台,China-Hebei-Yantai,光伏,531,-10,75.0,0%
李林,先生,37,,硕士,火币,中国-北京,China-Beijing,区块链,531,25,75.0,7%
李文秀,先生,58,, ,彩时,中国-香港,China-Hong Kong,印刷品、房地产,531,New,75.0,new
李新炎,先生,68,中国-福建-泉州, ,中国龙工,中国-上海,China-Shanghai,重型工程用车,531,-207,75.0,-32%
李学凌,先生,46,, ,欢聚时代,中国-广东-深圳,China-Guangdong-Shenzhen,语音软件、游戏,531,142,75.0,25%
林志军,先生,44,中国-福建, ,大博医疗,中国-福建-厦门,China-Fujian-Xiamen,医疗器械,531,230,75.0,39%
梁建坤,先生,58,,本科,寒锐钴业,中国-江苏-南京,China-Jiangsu-Nanjing,钴业,531,-177,75.0,-25%
林荣滨,先生,51,中国-福建-泉州,硕士,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、投资,531,25,75.0,7%
林志雄,先生,46,中国-福建,本科,大博医疗,中国-福建-厦门,China-Fujian-Xiamen,医疗器械,531,194,75.0,34%
刘殿波,先生,54,中国-山东-烟台, ,绿叶制药,中国-山东-烟台,China-Shandong-Yantai,医药,531,-109,75.0,-18%
刘冬生,先生,46,, ,彤程新材,中国-上海,China-Shanghai,化工原料,531,-268,75.0,-42%
刘绍喜,先生,56,中国-广东-汕头, ,宜华,中国-广东-汕头,China-Guangdong-Shantou,木业、健康、投资,531,-207,75.0,-32%
潘刚,先生,49,中国-内蒙古-锡林郭勒盟,博士,伊利,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,乳制品,531,25,75.0,7%
潘雪平,先生,55,, ,金昇实业,中国-江苏-常州,China-Jiangsu-Changzhou,设备制造,531,New,75.0,new
彭浩,先生,52,中国-陕西-咸阳,硕士,信维通信,中国-广东-深圳,China-Guangdong-Shenzhen,通信设备,531,15,75.0,1%
裘国根,先生,50,中国-浙江-绍兴,本科,重阳投资,中国-上海,China-Shanghai,投资,531,25,75.0,7%
茹伯兴,先生,72,中国-江苏-常州,本科,百兴,中国-江苏-常州,China-Jiangsu-Changzhou,工业制造、房地产,531,-10,75.0,0%
石克荣,先生,62,中国-河北-廊坊, ,三河汇福,中国-河北-三河,China-Hebei-Sanhe,食品,531,25,75.0,7%
王水福,先生,64,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,531,92,75.0,15%
吴仲毅,先生,46,, ,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,531,476,75.0,88%
谢可滔,先生,55,,硕士,中教控股,中国-香港,China-Hong Kong,教育,531,135,75.0,21%
徐旭东,先生,49,, ,旭升汽车技术,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件,531,-104,75.0,-17%
杨爱华,先生,58,, ,宝信汽车,中国-上海,China-Shanghai,汽车销售,531,-10,75.0,0%
杨利娟,先生,41,中国-四川-成都,本科,海底捞,中国-北京,China-Beijing,餐饮,531,476,75.0,88%
姚劲波,先生,43,中国-湖南-益阳,本科,58同城,中国-北京,China-Beijing,生活服务,531,-10,75.0,0%
姚俊良,先生,66,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,531,581,75.0,103%
于果,先生,57,,硕士,中教控股,中国-香港,China-Hong Kong,教育,531,135,75.0,21%
章燎源,先生,43,, ,三只松鼠,中国-安徽-合肥,China-Anhui-Hefei,食品原料,531,New,75.0,new
张双旺,先生,76,中国-内蒙古-鄂尔多斯,本科,伊泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,531,-104,75.0,-17%
张思民,先生,57,中国-吉林-长春,本科,海王,中国-广东-深圳,China-Guangdong-Shenzhen,医药、房地产,531,16,75.0,3%
张文中,先生,57,中国-山东,博士,物美,中国-北京,China-Beijing,零售,531,142,75.0,25%
周金辉,先生,未知,, ,中赫,中国-北京,China-Beijing,地产、矿业,531,-10,75.0,0%
陆兆禧,先生,50,中国-广东-广州,本科,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,571,-15,72.0,3%
彭蕾,先生,48,, ,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,571,-15,72.0,3%
车冯升,先生,57,中国-山东,硕士,四环医药,中国-北京,China-Beijing,医药,573,-90,70.0,-13%
陈润光,先生,66,中国-广东-东莞,本科,光大地产,中国-广东-东莞,China-Guangdong-Dongguan,房地产,573,-90,70.0,-13%
陈士良,先生,56,中国-浙江-嘉兴, ,桐昆,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化纤、房地产,573,-179,70.0,-26%
陈夏鑫,先生,57,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,573,-179,70.0,-26%
戴文军,先生,51,中国-湖北-武汉, ,绝味,中国-湖南-长沙,China-Hunan-Changsha,食品,573,329,70.0,56%
杜越新,先生,未知,, ,嘉德,中国-北京,China-Beijing,投资、拍卖,573,30,70.0,1%
方同华,先生,56,中国-安徽-毫州,硕士,珍宝岛药业,中国-黑龙江-鸡西,China-Heilongjiang-Chixi,医药,573,-90,70.0,-13%
方吾校,先生,70,中国-浙江-杭州, ,胜达,中国-浙江-杭州,China-Zhejiang-Hangzhou,包装材料、投资,573,New,70.0,new
傅明康,先生,56,, ,日月股份,中国-浙江-宁波,China-Zhejiang-Ningbo,机械配件,573,216,70.0,40%
郭英成,先生,54,中国-广东, ,佳兆业,中国-香港,China-Hong Kong,房地产,573,200,70.0,35%
黄达文,先生,59,中国-香港, ,合盛硅业,中国-浙江-宁波,China-Zhejiang-Ningbo,化工,573,-219,70.0,-30%
江黎明,先生,未知,中国-湖北-武汉,本科,利泰,中国-广东-佛山,China-Guangdong-Foshan,汽车经销,573,-17,70.0,0%
江南,先生,56,中国-山东-济南, ,圣丰,中国-广东-广州,China-Guangdong-Guangzhou,房地产、工业制造,573,-52,70.0,-7%
蒋锡培,先生,56,中国-江苏-无锡, ,智慧能源,中国-江苏-无锡,China-Jiangsu-Wuxi,电缆、医药、房地产,573,-17,70.0,0%
欧雷强,先生,51,美国,硕士,百济神州,中国-北京,China-Beijing,医药,573,216,70.0,40%
柯金龙,先生,49,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,573,287,70.0,46%
柯康保,先生,56,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,573,287,70.0,46%
柯云峰,先生,52,中国-广东-湛江,硕士,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,573,283,70.0,43%
许达来,先生,48,新加坡,硕士,小米,中国-北京,China-Beijing,智能硬件与技术,573,-90,70.0,-13%
李国庆,先生,55,中国-重庆,本科,当当网,中国-北京,China-Beijing,网络零售,573,50,70.0,8%
黎经华,先生,57,, ,罗浮宫家具,中国-广东-佛山,China-Guangdong-Foshan,家具零售,573,30,70.0,1%
李缜,先生,55,, ,安徽国轩,中国-安徽-合肥,China-Anhui-Hefei,房地产、影视、电池、投资,573,-56,70.0,-9%
刘宝林,先生,66,中国-湖北-孝感, ,九州通,中国-湖北-武汉,China-Hubei-Wuhan,医药流通,573,-94,70.0,-14%
娄竞,先生,未知,, ,三生制药,中国-辽宁-沈阳,China-Liaoning-Shenyang,医药,573,-128,70.0,-18%
吕培榕,先生,60,中国-福建-泉州, ,大帝,中国-福建-泉州,China-Fujian-Quanzhou,投资、房地产、服装,573,50,70.0,8%
吕永祥,先生,69,中国-吉林,本科,永大,中国-吉林-吉林-,China-Jilin-Jilin-,电气制造,573,-22,70.0,-3%
马斌,先生,49,, ,神马,中国-上海,China-Shanghai,电气机械和器材,573,New,70.0,new
倪祖根,先生,62,中国-江苏-苏州,本科,莱克电气,中国-江苏-苏州,China-Jiangsu-Suzhou,电机设备,573,-146,70.0,-22%
欧亚平,先生,57,中国-湖南-长沙,本科,百仕达,中国-香港,China-Hong Kong,天然气、房地产,573,30,70.0,1%
戚金兴,先生,57,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,573,-17,70.0,0%
寿柏年,先生,57,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,573,-17,70.0,0%
唐宁,先生,46,,本科,宜信,中国-北京,China-Beijing,金融,573,-17,70.0,0%
王军,先生,54,中国-山东-东营,本科,万通海欣,中国-山东-东营,China-Shandong-Dongying,石油化工,573,50,70.0,8%
王文城,先生,未知,中国-广东, ,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,573,-17,70.0,0%
邬建树,先生,55,中国-浙江-宁波, ,拓普,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,573,-128,70.0,-18%
项光明,先生,56,中国-浙江-温州, ,伟明环保,中国-浙江-温州,China-Zhejiang-Wenzhou,垃圾发电,573,-17,70.0,0%
肖尚略,先生,41,中国-安徽, ,云集,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务,573,New,70.0,new
谢子龙,先生,53,中国-湖南-湘潭, ,老百姓,中国-湖南-长沙,China-Hunan-Changsha,医药零售,573,-17,70.0,0%
徐进,先生,54,, ,口子窖,中国-安徽-淮北,China-Anhui-Huaibei,白酒,573,138,70.0,21%
徐曙光,先生,55,中国-山东-威海, ,格林酒店,中国-上海,China-Shanghai,酒店,573,-220,70.0,-33%
徐勇,先生,55,中国-河南,博士,百度,中国-北京,China-Beijing,搜索引擎,573,30,70.0,1%
杨钊,先生,72,中国-广东-惠州,本科,旭日,中国-香港,China-Hong Kong,服装、房地产,573,-17,70.0,0%
姚其湧,先生,55,, ,宏兆,中国-广东-深圳,China-Guangdong-Shenzhen,投资,573,-17,70.0,0%
余海军,先生,45,中国-浙江-绍兴,本科,宝利德,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车销售,573,-52,70.0,-7%
曾令山,先生,未知,, ,科瑞,中国-北京,China-Beijing,生物制药、投资,573,-268,70.0,-39%
张利钿,先生,55,中国-广东-潮州, ,雅士利,中国-广东-潮州,China-Guangdong-Chaozhou,乳业,573,-17,70.0,0%
张志勇,先生,56,,本科,数知科技,中国-北京,China-Beijing,通信,573,-90,70.0,-13%
甄荣辉,先生,57,中国-香港,本科,51job,中国-上海,China-Shanghai,互联网服务,573,100,70.0,17%
左宗申,先生,66,中国-重庆, ,宗申,中国-重庆,China-Chongqing,摩托车、房地产,573,-52,70.0,-7%
