姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
李胥兵,先生,未知,中国-浙江-台州, ,吉利,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车制造,699,129,100.0,43%
梁建坤,先生,60,,本科,寒锐钴业,中国-江苏-南京,China-Jiangsu-Nanjing,钴业,699,-73,100.0,5%
梁耀铭,先生,57,,,金域医学,中国-广东-深圳,China-Guangdong-Shenzhen,医学检测及病理诊断,699,21,100.0,22%
刘锋,先生,51,中国-山东,本科,永锋,中国-山东-济南,China-Shandong-Jinan,钢铁,699,-175,100.0,-9%
聂云宸,先生,30,,,喜茶,中国-广东-深圳,China-Guangdong-Shenzhen,餐饮,699,529,100.0,122%
秦庆平,先生,58,,本科,金能科技,中国-山东-德州,China-Shandong-Texas,煤化工,699,423,100.0,100%
邱达强,先生,59,中国-香港,,富地石油,中国-香港,China-Hong Kong,石油化工,699,New,100.0,New
邵晓峰,先生,56,中国-浙江-杭州, ,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,699,-297,100.0,-26%
申东日,先生,49,中国-黑龙江-绥化, ,朗姿,中国-北京,China-Beijing,服装,699,624,100.0,138%
宋卫平,先生,63,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,699,-232,100.0,-17%
苏萌,先生,未知,中国-广东-湛江, ,高德置地,中国-广东-广州,China-Guangdong-Guangzhou,房地产,699,-104,100.0,0%
孙惠刚,先生,未知,,,万华化学,中国-山东-烟台,China-Shandong-Yantai,投资,699,New,100.0,New
孙勇坚,先生,55,, ,宝矿,中国-上海-闸北,China-Shanghai-Zhabei,地产、贸易,699,-104,100.0,0%
唐晔,先生,40,,硕士,柏楚电子,中国-上海-闵行,China-Shanghai-Yihang,信息技术,699,504,100.0,113%
汪群斌,先生,52,,本科,复星,中国-上海-黄浦,China-Shanghai-Huangpu,投资,699,-73,100.0,5%
王佳,先生,52,中国-云南-昆明,硕士,启明星辰,中国-北京,China-Beijing,网络安全,699,-284,100.0,-23%
王明鎏,先生,38,中国-四川-成都,硕士,毛球科技,中国-四川-成都,China-Sichuan-Chengdu,投资、区块链、游戏,699,-138,100.0,-5%
王铭祥,先生,43,中国-江苏-南通,硕士,东华能源,中国-江苏-南京,China-Jiangsu-Nanjing,石油化工,699,129,100.0,43%
王文渊,先生,74,中国-台湾-台北,,台塑,中国-台湾-高雄,China-Taiwan-Kaoxiong,化工,699,New,100.0,New
韦锦坤,先生,68,, ,泛微网络,中国-上海-闵行,China-Shanghai-Yihang,计算机技术,699,-284,100.0,-23%
伍伟国,先生,51,中国-香港,,美心,中国-香港,China-Hong Kong,餐饮,699,New,100.0,New
许达来,先生,50,新加坡,硕士,小米,中国-北京,China-Beijing,智能硬件与技术、投资,699,-284,100.0,-23%
严陈莉莲,先生,56,中国-台湾,,裕隆,中国-台湾-新北,China-Taiwan-New North,汽车,699,New,100.0,New
严俊旭,先生,52,中国-上海, ,天顺风能,中国-江苏-苏州,China-Jiangsu-Suzhou,风电设备、船舶设备,699,674,100.0,150%
杨贰珠,先生,63,中国-广东-佛山, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,699,-284,100.0,-23%
杨浩涌,先生,47,中国-安徽-合肥,硕士,车好多,中国-北京,China-Beijing,汽车服务,699,-104,100.0,0%
姚俊良,先生,68,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,699,182,100.0,54%
叶燕桥,先生,52,中国-广东-广州, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,699,-232,100.0,-17%
易贤忠,先生,62,中国-湖北,本科,百奥泰,中国-广东-广州,China-Guangdong-Guangzhou,生物医药,699,-284,100.0,-23%
张洪本,先生,75,中国-台湾,,日月光,中国-台湾-高雄,China-Taiwan-Kaoxiong,工业品、房地产,699,New,100.0,New
张华,先生,未知,,,福华,中国-四川-成都,China-Sichuan-Chengdu,农业、造纸、矿产,699,New,100.0,New
张曦,先生,47,,硕士,国瓷材料,中国-山东-东营,China-Shandong-Dongying,陶瓷,699,17,100.0,20%
张兴礼,先生,64,中国-重庆, ,小康控股,中国-重庆,China-Chongqing,汽车、汽车零配件,699,New,100.0,New
张兴明,先生,64,中国-重庆, ,小康控股,中国-重庆,China-Chongqing,汽车、汽车零配件,699,New,100.0,New
章小华,先生,53,,,红狮控股,中国-浙江-金华,China-Zhejiang-Jinhua,水泥,699,76,100.0,33%
郑树生,先生,55,中国-浙江-衢州,博士,迪普科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,软件开发,699,-138,100.0,-5%
周敬良,先生,71,中国-海南-海口,,景田,中国-广东-深圳,China-Guangdong-Shenzhen,饮料,699,New,100.0,New
周贤海,先生,60,中国-浙江, ,鼎胜实业,中国-浙江-杭州,China-Zhejiang-Hangzhou,有色金属制品,699,1135,100.0,245%
朱敏,先生,73,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,699,-73,100.0,5%
覃九三,先生,54,,,新宙邦,中国-广东-深圳,China-Guangdong-Shenzhen,电子化学品,758,778,98.0,180%
陈刚,先生,53,,,爱旭股份,中国-上海-浦东,China-Shanghai-Pudong,太阳能电池,759,-165,97.0,-3%
李小明,先生,60,中国-湖南-湘潭,博士,帝海,中国-北京,China-Beijing,房地产,759,-134,97.0,2%
周富裕,先生,46,中国-湖北-武汉, ,周黑鸭,中国-湖北-武汉,China-Hubei-Wuhan,食品,759,-293,97.0,-19%
刘爱森,先生,49,,硕士,森特股份,中国-北京,China-Beijing,建筑装饰,762,1099,96.0,243%
毛中吾,先生,59,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,762,-75,96.0,13%
孙喜双,先生,68,中国-吉林, ,一方,中国-北京,China-Beijing,房地产、投资,762,-265,96.0,-17%
向文波,先生,59,中国-湖南-益阳,硕士,三一,中国-北京,China-Beijing,重型机械,762,-75,96.0,13%
艾立华,先生,63,中国-湖南-益阳, ,艾华,中国-湖南-益阳,China-Hunan-Yiyang,电容器制造,766,-79,95.0,12%
安旭,先生,58,,硕士,斯莱克,中国-江苏-苏州,China-Jiangsu-Suzhou,包装材料,766,939,95.0,206%
蔡东青,先生,52,中国-广东-汕头,硕士,奥飞娱乐,中国-广东-汕头,China-Guangdong-Shantou,动漫,766,-243,95.0,-14%
曾开天,先生,未知,,本科,三七互娱,中国-安徽-芜湖,China-Anhui-Wuhu,网络游戏,766,-428,95.0,-41%
陈汝华,先生,未知,中国-山东-东营,,富海集团,中国-山东-东营,China-Shandong-Dongying,化工,766,New,95.0,New
陈雪玲,先生,54,中国-广东-汕头, ,晨光文具,中国-上海-奉贤,China-Shanghai-Fengxian,文具用品制造,766,-206,95.0,-10%
陈卓贤,先生,54,中国-广东-中山, ,雅居乐,中国-广东-广州,China-Guangdong-Guangzhou,房地产,766,-243,95.0,-14%
何旗,先生,39,,本科,均和,中国-上海-浦东,China-Shanghai-Pudong,钢铁贸易,766,-85,95.0,9%
黄仕坤,先生,未知,, ,金雅福,中国-广东-深圳,China-Guangdong-Shenzhen,金饰,766,-172,95.0,-5%
柯为湘,先生,70,中国-广东-潮州,,保利达,中国-香港,China-Hong Kong,房地产,766,New,95.0,New
李文斌,先生,40,中国-香港,,理文造纸,中国-香港,China-Hong Kong,浆纸,766,New,95.0,New
李文俊,先生,50,中国-香港,,理文造纸,中国-香港,China-Hong Kong,浆纸,766,New,95.0,New
林峰,先生,45,,,旭辉,中国-上海-闵行,China-Shanghai-Yihang,房地产,766,-300,95.0,-21%
林志雄,先生,48,中国-福建,本科,大博医疗,中国-福建-厦门,China-Fujian-Xiamen,医疗器械,766,-480,95.0,-49%
刘振东,先生,50,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产,766,-109,95.0,6%
卢荣富,先生,50,,本科,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,766,61,95.0,36%
陆克平,先生,77,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,766,-243,95.0,-14%
裘国根,先生,52,中国-浙江-绍兴,本科,重阳投资,中国-上海-浦东,China-Shanghai-Pudong,投资,766,3,95.0,25%
施清岛,先生,56,,,台华新材,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,纺织材料,766,1257,95.0,280%
王恒,先生,73,中国-广东-广州,,金鹰,中国-江苏-南京,China-Jiangsu-Nanjing,零售、房地产,766,New,95.0,New
吴俊保,先生,55,,硕士,中国东方教育,中国-安徽-合肥,China-Anhui-Hefei,教育,766,-480,95.0,-49%
夏鼎湖,先生,77,中国-安徽,硕士,中鼎,中国-安徽-宣城,China-Anhui-Xuancheng,橡胶和塑料制品业,766,8,95.0,27%
徐万茂,先生,76,中国-浙江-宁波, ,华茂,中国-浙江-宁波,China-Zhejiang-Ningbo,文具、教育、房地产、金融,766,-172,95.0,-5%
叶标,先生,51,,,浙富控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,清洁能源装备,766,8,95.0,27%
尤小华,先生,未知,,,华峰,中国-浙江-温州,China-Zhejiang-Wenzhou,化工、铝业、投资,766,587,95.0,132%
张江平,先生,54,中国-浙江-宁波, ,太平鸟,中国-浙江-宁波,China-Zhejiang-Ningbo,服装、家纺、贸易,766,686,95.0,150%
张轩松,先生,50,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,766,-454,95.0,-44%
章方良,先生,57,,,金斯瑞,中国-江苏-南京,China-Jiangsu-Nanjing,生物科技,766,New,95.0,New
钟培峰,先生,58,,硕士,晶晨股份,中国-上海-浦东,China-Shanghai-Pudong,电子,766,262,95.0,73%
周镇科,先生,46,中国-广东-汕头,本科,大晟文化,中国-广东-深圳,China-Guangdong-Shenzhen,文化娱乐,766,-109,95.0,6%
应书岭,先生,40,中国-上海,本科,英雄互娱,中国-北京,China-Beijing,电竞游戏,796,-109,93.0,9%
张大中,先生,73,中国-北京, ,大中,中国-北京,China-Beijing,投资,796,-202,93.0,-7%
赵曰岭,先生,69,中国-山东, ,金岭,中国-山东-东营,China-Shandong-Dongying,化工,796,-67,93.0,16%
谢可滔,先生,57,,硕士,中教控股,中国-香港,China-Hong Kong,教育,799,-302,92.0,-20%
于果,先生,59,,硕士,中教控股,中国-香港,China-Hong Kong,教育,799,-302,92.0,-20%
孙任靖,先生,57,,,三孚,中国-河北-唐山,China-Hebei-Tangshan,化工,801,1060,91.0,225%
艾路明,先生,64,中国-湖北-武汉,硕士,武汉当代科技,中国-湖北-武汉,China-Hubei-Wuhan,医药、房地产、教育、投资,802,-208,90.0,-10%
车冯升,先生,59,中国-山东,硕士,四环医药,中国-北京,China-Beijing,医药,802,150,90.0,50%
陈得福,先生,73,中国-台湾-嘉义,,仙妮雷德,美国-洛杉矶,United States-Los Angeles,医疗保健,802,New,90.0,New
陈奇星,先生,62,, ,长盈精密,中国-广东-深圳,China-Guangdong-Shenzhen,电子元件,802,-242,90.0,-14%
陈士斌,先生,55,中国-江苏-连云港, ,石英股份,中国-江苏-连云港,China-Jiangsu-Lianyun Port,石英制品,802,226,90.0,64%
程先锋,先生,53,,硕士,亿帆鑫富,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,802,-464,90.0,-44%
董清波,先生,58,,,信义,中国-香港,China-Hong Kong,玻璃,802,New,90.0,New
冯晨晖,先生,55,,硕士,卓胜微,中国-江苏-无锡,China-Jiangsu-Wuxi,电子器件制造,802,286,90.0,70%
郭建刚,先生,55,中国-广东-佛山, ,新宝电器,中国-广东-佛山,China-Guangdong-Foshan,小家电,802,-506,90.0,-50%
郭梓文,先生,57,中国-广东-广州, ,奥园,中国-广东-广州,China-Guangdong-Guangzhou,房地产,802,-443,90.0,-40%
韩涛,先生,61,, ,金安国际,中国-上海-松江,China-Shanghai-Songjiang,电子材料,802,226,90.0,64%
何祖训,先生,56,中国-云南-曲靖,,神农集团,中国-云南-昆明,China-Yunnan-Kunming,畜牧,802,New,90.0,New
黄炳文,先生,67,, ,东风印刷,中国-广东-汕头,China-Guangdong-Shantou,印刷,802,17,90.0,27%
黄金祥,先生,56,中国-安徽-宣城, ,安徽广信,中国-安徽-宣城,China-Anhui-Xuancheng,农药化肥、房地产,802,425,90.0,100%
黄卫斌,先生,54,,,火星人,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,集成灶,802,New,90.0,New
黄旭,先生,54,,,瑞芯微,中国-福建-福州,China-Fujian-Fuzhou,集成电路,802,275,90.0,67%
金立国,先生,48,中国-辽宁-葫芦岛,,怡合达,中国-广东-东莞,China-Guangdong-Dongguan,自动化设备,802,New,90.0,New
柯桂华,先生,56,,,科博达,中国-上海-浦东,China-Shanghai-Pudong,汽车电子产品,802,-279,90.0,-18%
柯希平,先生,61,中国-福建-泉州,本科,恒兴实业,中国-福建-厦门,China-Fujian-Xiamen,投资、地产,802,-242,90.0,-14%
李民,先生,50,,,海优新材,中国-上海,China-Shanghai,高分子薄膜,802,New,90.0,New
李义升,先生,50,,,金辰股份,中国-辽宁-营口,China-Liaoning-Yingkou,智能装备,802,New,90.0,New
梁美珍,先生,47,,,捷佳伟创,中国-广东-深圳,China-Guangdong-Shenzhen,半导体设备,802,286,90.0,70%
林伟,先生,48,,,旭辉,中国-上海-闵行,China-Shanghai-Yihang,房地产,802,-336,90.0,-25%
林志军,先生,46,中国-福建, ,大博医疗,中国-福建-厦门,China-Fujian-Xiamen,医疗器械,802,-506,90.0,-50%
刘伟,先生,56,中国-广东-梅州,本科,佳都科技,中国-广东-广州,China-Guangdong-Guangzhou,软件和信息技术,802,-181,90.0,-7%
卢竑岩,先生,44,, ,吉比特,中国-福建-厦门,China-Fujian-Xiamen,网络技术,802,-414,90.0,-36%
罗玉平,先生,55,中国-四川,硕士,中天城投,中国-贵州-贵阳,China-Guizhou-Guiyang,房地产、金融,802,-242,90.0,-14%
牛宜顺,先生,66,中国-浙江-温州, ,华勤,中国-山东-济宁,China-Shandong-Jining,轮胎、输送带、电力,802,-305,90.0,-22%
潘苏通,先生,58,中国-广东, ,高银,中国-香港,China-Hong Kong,房地产、金融,802,-477,90.0,-45%
戚金兴,先生,59,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,802,-177,90.0,-5%
任晋生,先生,59,中国-江苏-南京,,先声药业,中国-江苏-南京,China-Jiangsu-Nanjing,生物医药,802,New,90.0,New
石克荣,先生,64,中国-河北-廊坊, ,汇福,中国-河北-廊坊,China-Hebei-Langfang,食品,802,25,90.0,29%
万隆,先生,81,中国-河南-漯河, ,双汇,中国-河南-郑州,China-Henan-Zhengzhou,食品加工,802,-242,90.0,-14%
王富济,先生,未知,, ,片仔癀,中国-福建-漳州,China-Fujian-Zhangzhou,医药,802,115,90.0,41%
王力展,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,802,-426,90.0,-38%
王文潮,先生,70,中国-台湾-台北,,台塑,中国-台湾-高雄,China-Taiwan-Kaoxiong,化工,802,New,90.0,New
王文杉,先生,51,中国-台湾-台中,,联合报业,中国-台湾-台北,China-Taiwan-Taipei,媒体,802,New,90.0,New
温鹏程,先生,59,中国-广东-云浮, ,温氏食品,中国-广东-云浮,China-Guangdong-Yunfu,家禽养殖畜牧,802,-443,90.0,-40%
吴东进,先生,76,中国-台湾-台北,,新光,中国-台湾-台北,China-Taiwan-Taipei,金融、医院,802,New,90.0,New
熊少明,先生,50,,,思摩尔,中国-广东-深圳,China-Guangdong-Shenzhen,电子烟,802,-208,90.0,-10%
徐明星,先生,36,,本科,欧科云链,中国-北京,China-Beijing,区块链,802,-73,90.0,13%
许昆泰,先生,65,中国-台湾,,蓝天,中国-台湾-台北,China-Taiwan-Taipei,消费电子产品,802,New,90.0,New
薛敏,先生,未知,,,联影医疗,中国-上海-嘉定,China-Shanghai-Jiading,医疗设备,802,-121,90.0,3%
杨廷栋,先生,61,中国-江苏-淮安, ,洋河,中国-江苏-宿迁,China-Jiangsu-Cebu,白酒,802,-73,90.0,13%
张思民,先生,59,中国-吉林-长春,本科,海王,中国-广东-深圳,China-Guangdong-Shenzhen,医药、房地产,802,-181,90.0,-7%
张天瑜,先生,54,,,广和通,中国-广东-深圳,China-Guangdong-Shenzhen,通信设备,802,-73,90.0,13%
张雨柏,先生,57,, ,洋河,中国-江苏-宿迁,China-Jiangsu-Cebu,白酒,802,-73,90.0,13%
周国辉,先生,56,中国-广东-梅州, ,怡亚通,中国-广东-深圳,China-Guangdong-Shenzhen,供应链,802,-145,90.0,0%
卓志哲,先生,未知,中国-台湾-鹿港,,联发科技,中国-台湾-新竹,China-Taiwan-Hsinchu,半导体,802,New,90.0,New
徐勇,先生,57,中国-河南,博士,百度,中国-北京,China-Beijing,网络信息服务,851,-77,89.0,19%
兰春,先生,55,,,新英才,中国-北京,China-Beijing,教育、生物医药、房地产、投资,852,-401,88.0,-30%
孟庆山,先生,73,中国-河北, ,梅花,中国-河北-廊坊,China-Hebei-Langfang,食用调味品,852,-78,88.0,17%
唐壮,先生,48,,博士,卓胜微,中国-江苏-无锡,China-Jiangsu-Wuxi,电子器件制造,852,153,88.0,54%
叶国一,先生,80,中国-台湾,,英业达,中国-台湾-台北,China-Taiwan-Taipei,电脑产品,852,New,88.0,New
赵美光,先生,59,中国-吉林-吉林, ,赤峰黄金,中国-内蒙古-赤峰,China-Inner Mongolia-Chifeng,金矿,852,-292,88.0,-16%
戴立忠,先生,53,中国-北京,,圣湘生物,中国-湖南-长沙,China-Hunan-Changsha,医药制造业,857,New,87.0,New
黄善兵,先生,65,, ,捷捷微电,中国-江苏-南通,China-Jiangsu-Nantong,半导体器件,857,87,87.0,43%
黄文彪,先生,54,,,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,857,-97,87.0,12%
夏曙东,先生,49,中国-湖北-黄冈,博士,千方科技,中国-北京,China-Beijing,智能交通,857,-406,87.0,-30%
方展城,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,调味品,861,-301,86.0,-18%
盛百椒,先生,69,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,861,-177,86.0,0%
王文洋,先生,70,中国-台湾-新北,,宏仁,中国-广东-广州,China-Guangdong-Guangzhou,化学原料,861,New,86.0,New
陈生强,先生,45,,,京东数科,中国-北京,China-Beijing,数字科技,864,-177,85.0,0%
陈秀峰,先生,55,,,星源材质,中国-广东-深圳,China-Guangdong-Shenzhen,特种化工,864,1439,85.0,325%
范敏华,先生,60,,硕士,普利制药,中国-海南-海口,China-Hainan-Haikou,医药,864,-239,85.0,-11%
方玉友,先生,52,中国-浙江-温州, ,珀莱雅,中国-浙江-杭州,China-Zhejiang-Hangzhou,化妆品,864,-177,85.0,0%
高宇,先生,51,,,明源云,中国-广东-深圳,China-Guangdong-Shenzhen,房地产软件服务,864,New,85.0,New
辜侯天仪,先生,未知,,,台泥,中国-台湾-台北,China-Taiwan-Taipei,水泥,864,New,85.0,New
顾晓庆,先生,未知,,,Shein,中国-江苏-南京,China-Jiangsu-Nanjing,零售,864,New,85.0,New
黄俊康,先生,66,中国-香港, ,莱蒙国际,中国-香港,China-Hong Kong,房地产,864,-270,85.0,-15%
黄曦,先生,未知,中国-浙江-杭州, ,福信,中国-福建-厦门,China-Fujian-Xiamen,金融、房地产,864,-239,85.0,-11%
黄小芬,女士,58,中国-广东-深圳, ,景旺电子,中国-广东-深圳,China-Guangdong-Shenzhen,印刷电路板,864,-367,85.0,-26%
黄泽兰,先生,66,中国-江西-赣州, ,章源钨业,中国-江西-赣州,China-Jiangxi-Zhangzhou,钨矿,864,363,85.0,89%
黄子欣,先生,72,,,伟易达,中国-香港,China-Hong Kong,消费品,864,New,85.0,New
吉学文,先生,59,中国-吉林-长春,,德方纳米,中国-广东-深圳,China-Guangdong-Shenzhen,特种化工,864,New,85.0,New
姜雪飞,先生,52,中国-辽宁-大连, ,崇达科技,中国-广东-深圳,China-Guangdong-Shenzhen,印刷电路板,864,-398,85.0,-29%
姜银台,先生,71,,硕士,岱美股份,中国-上海-浦东,China-Shanghai-Pudong,汽车内饰,864,-304,85.0,-19%
柯金龙,先生,51,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,864,-450,85.0,-35%
柯康保,先生,58,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,864,-341,85.0,-23%
柯云峰,先生,54,中国-广东-湛江,硕士,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,864,-450,85.0,-35%
李立新,先生,54,中国-浙江, ,利时,中国-浙江-宁波,China-Zhejiang-Ningbo,塑胶产品、商业连锁、投资,864,164,85.0,55%
李晓林,先生,68,中国-北京,博士,林达,中国-北京,China-Beijing,房地产、投资,864,-177,85.0,0%
刘革新,先生,70,中国-湖北, ,科伦药业,中国-四川-成都,China-Sichuan-Chengdu,制药、医药流通,864,-304,85.0,-19%
刘景裕,先生,57,,,富满电子,中国-广东-深圳,China-Guangdong-Shenzhen,半导体产品,864,647,85.0,136%
罗智先,先生,65,中国-台湾-台南,,统一,中国-台湾-台南,China-Taiwan-Tainan,食品和饮料,864,New,85.0,New
马仁和,先生,61,中国-浙江, ,申洲针织,中国-浙江-宁波,China-Zhejiang-Ningbo,纺织、服装,864,-37,85.0,21%
苗苗,先生,未知,,,Shein,中国-江苏-南京,China-Jiangsu-Nanjing,零售,864,New,85.0,New
苗拥军,先生,54,中国-河南-郑州,硕士,安图实业,中国-河南-郑州,China-Henan-Zhengzhou,医药制造业,864,-552,85.0,-50%
任晓庆,先生,未知,,,Shein,中国-江苏-南京,China-Jiangsu-Nanjing,零售,864,New,85.0,New
沈汉标,先生,49,中国-广东-汕头, ,好太太,中国-广东-广州,China-Guangdong-Guangzhou,耐用消费品,864,-304,85.0,-19%
苏纯兴,先生,未知,中国-台湾-台北,,和泰汽车,中国-台湾-台北,China-Taiwan-Taipei,汽车零售,864,New,85.0,New
万峰,先生,78,,硕士,华测检测,中国-广东-深圳,China-Guangdong-Shenzhen,生命科学检测,864,-212,85.0,-8%
汪莹,先生,未知,,硕士,雾芯科技,中国-广东-深圳,China-Guangdong-Shenzhen,电子烟,864,875,85.0,183%
王刚,先生,45,, ,满帮,中国-贵州-贵阳,China-Guizhou-Guiyang,物流,864,-135,85.0,6%
王乐康,先生,55,中国-广东-广州,,明微电子,中国-广东-深圳,China-Guangdong-Shenzhen,半导体芯片,864,New,85.0,New
熊凤祥,先生,74,,,君实生物,中国-上海-浦东,China-Shanghai-Pudong,生物医疗,864,-450,85.0,-35%
杨民民,先生,49,,,药石科技,中国-江苏-南京,China-Jiangsu-Nanjing,药物分子砌块研发,864,338,85.0,81%
张波,先生,未知,, ,美团,中国-北京,China-Beijing,生活服务,864,-135,85.0,6%
张敬国,先生,58,,,正商集团,中国-河南-郑州,China-Henan-Zhengzhou,房地产、投资,864,88,85.0,42%
张镇潮,先生,54,,,税友股份,中国-浙江-杭州,China-Zhejiang-Hangzhou,财税软件,864,New,85.0,New
赵彤彤,先生,未知,,,华住,中国-上海-闵行,China-Shanghai-Yihang,连锁酒店,864,-177,85.0,0%
卓军,女士,未知,中国-香港, ,景旺电子,中国-广东-深圳,China-Guangdong-Shenzhen,印刷电路板,864,-367,85.0,-26%
丁立国,先生,51,中国-河北-任丘,,德龙钢铁,中国-河北-唐山,China-Hebei-Tangshan,钢铁、煤气,904,New,84.0,New
包松安,先生,未知,中国-浙江-温州, ,亿联投资,中国-天津,China-Tianjin,房地产、投资,905,-248,83.0,-8%
姜桂廷,先生,63,,本科,景津环保,中国-山东-德州,China-Shandong-Texas,设备制造,905,123,83.0,51%
秦龙,先生,56,,,森麒麟,中国-山东-青岛,China-Shandong-Qingdao,轮胎,907,New,82.0,New
杨云春,先生,52,,博士,赛微电子,中国-北京,China-Beijing,MEMS芯片,907,-178,82.0,2%
蔡镇球,先生,56,中国-台湾-台北,,霖园,中国-台湾-台北,China-Taiwan-Taipei,金融服务,909,New,80.0,New
陈金章,先生,58,,,美迪西,中国-上海,China-Shanghai,生物医药,909,New,80.0,New
陈锦石,先生,59,中国-江苏-镇江, ,中南,中国-江苏-南通,China-Jiangsu-Nantong,房地产、建筑,909,-521,80.0,-43%
成正辉,先生,57,中国-广东-深圳,,惠泰医疗,中国-广东-深圳,China-Guangdong-Shenzhen,医疗器械,909,New,80.0,New
代田田,先生,38,,硕士,柏楚电子,中国-上海-闵行,China-Shanghai-Yihang,信息技术,909,602,80.0,122%
戴珊,先生,45,,本科,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,909,-386,80.0,-27%
丁列明,先生,58,,博士,贝达药业,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,909,-495,80.0,-38%
何国强,先生,59,,,奥星生命,中国-北京,China-Beijing,生物制药,909,New,80.0,New
何宁宁,先生,51,,,丘钛科技,中国-江苏-苏州,China-Jiangsu-Suzhou,消费电子,909,New,80.0,New
何思模,先生,56,中国-江苏-扬州,硕士,易事特,中国-广东-东莞,China-Guangdong-Dongguan,电源装备,909,-190,80.0,-2%
蒋锡培,先生,58,中国-江苏-无锡, ,智慧能源,中国-江苏-无锡,China-Jiangsu-Wuxi,电缆、医药、房地产,909,-29,80.0,23%
寇晓康,先生,54,,,蓝晓科技,中国-陕西-西安,China-Shaanxi-Xi'an,新材料,909,572,80.0,116%
廖财兴,先生,未知,,本科,嘉元,中国-广东-梅州,China-Guangdong-Meizhou,电解铜箔,909,756,80.0,150%
林建伟,先生,55,, ,中来股份,中国-江苏-苏州,China-Jiangsu-Suzhou,太阳能材料,909,830,80.0,167%
刘冀鲁,先生,74,中国-安徽, ,顺丰,中国-香港,China-Hong Kong,快递,909,-349,80.0,-24%
刘銮鸿,先生,68,中国-香港,,利福国际,中国-香港,China-Hong Kong,房地产,909,New,80.0,New
吕培榕,先生,62,中国-福建-泉州, ,大帝,中国-福建-泉州,China-Fujian-Quanzhou,投资、房地产、服装,909,-135,80.0,7%
马瑞敏,先生,56,, ,地素时尚,中国-上海-普陀,China-Shanghai-Putuo,服装,909,-180,80.0,0%
马之清,先生,66,中国-山东,本科,清源,中国-山东-淄博,China-Shandong-Zibo,石油化工,909,-29,80.0,23%
欧宗洪,先生,50,中国-福建-莆田, ,融信,中国-上海-青浦,China-Shanghai-Qingpu,房地产,909,-349,80.0,-24%
彭建虎,先生,64,中国-重庆,本科,巨人网络,中国-上海-松江,China-Shanghai-Songjiang,网络游戏,909,-180,80.0,0%
彭建华,先生,70,中国-香港,本科,加煌国际,中国-北京,China-Beijing,教育,909,-180,80.0,0%
沈波,先生,58,, ,分布式资本,中国-上海-虹口,China-Shanghai-Hongkou,投资,909,-180,80.0,0%
沈晖,先生,未知,中国-上海,硕士,威马汽车,中国-上海-青浦,China-Shanghai-Qingpu,新能源汽车,909,318,80.0,78%
沈天晴,先生,62,中国-浙江-嘉兴, ,佳源创盛,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,房地产、投资,909,-284,80.0,-16%
沈亚,先生,50,中国-浙江-温州,本科,唯品会,中国-广东-广州,China-Guangdong-Guangzhou,新零售,909,-412,80.0,-30%
束小龙,先生,33,中国-安徽-合肥,,老乡鸡,中国-安徽-合肥,China-Anhui-Hefei,餐饮,909,New,80.0,New
孙俊良,先生,58,,,陕西恒源,中国-陕西-榆林,China-Shaanxi-Yulin,煤炭,909,New,80.0,New
王佶,先生,50,,本科,世纪华通,中国-浙江-绍兴,China-Zhejiang-Shaoxing,游戏,909,-284,80.0,-16%
