姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
黄炳文,先生,62,, ,东风股份,中国-广东-汕头,China-Guangdong-Shantou,印刷,426,-149,84.0,-24%
刘金成,先生,52,中国-湖北-武汉,硕士,亿纬锂能,中国-广东-惠州,China-Guangdong-Huizhou,锂电池,426,279,84.0,58%
孔健岷,先生,47,中国-广东,本科,合景泰富,中国-广东-广州,China-Guangdong-Guangzhou,房地产,426,-11,84.0,2%
蔡小如,先生,37,中国-广东-中山,硕士,达华智能,中国-广东-中山,China-Guangdong-Zhongshan,RFID产品和解决方案供应商,426,205,84.0,45%
何思模,先生,51,中国-江苏-扬州,硕士,易事特,中国-广东-东莞,China-Guangdong-Dongguan,不间断电源,430,126,83.0,30%
陈志列,先生,53,中国-江苏-无锡,硕士,研祥,中国-广东-深圳,China-Guangdong-Shenzhen,计算机工业,430,New,83.0,New
顾伟,先生,51,中国-江西-南昌,硕士,兆驰股份,中国-新疆-乌鲁木齐,China-Xinjiang-Urumqi,数码,430,-140,83.0,-45%
吴中林,先生,49,中国-广东-佛山,硕士,通宇通讯,中国-广东-中山,China-Guangdong-Zhongshan,通信天线及射频器件产品,430,New,83.0,New
高云峰,先生,49,,硕士,大族激光,中国-广东-深圳,China-Guangdong-Shenzhen,激光设备,434,-99,82.0,-14%
韩旭,先生,51,中国-山东-烟台,本科,瑞康医药,中国-山东-烟台,China-Shandong-Yantai,医药,434,-42,82.0,-4%
黄俊康,先生,61,中国-香港, ,莱蒙国际,中国-香港,China-Hong Kong,房地产,434,-42,82.0,-4%
沈汉标,先生,44,中国-广东-汕头, ,好莱客,中国-广东-广州,China-Guangdong-Guangzhou,木制家具制造,437,-132,81.0,-19%
刘和国,先生,43,,,冰川科技,中国-广东-深圳,China-Guangdong-Shenzhen,网络游戏,438,New,80.0,New
徐新,先生,50,,本科,今日资本,中国-上海,China-Shanghai,投资,438,87,80.0,23%
兰华升,先生,45,, ,大生,中国-广东-深圳,China-Guangdong-Shenzhen,农业,438,-54,80.0,-9%
曾宝宝,先生,45,, ,花样年,中国-广东-珠海,China-Guangdong-Zhuhai,房地产,438,118,80.0,25%
朱文臣,先生,未知,中国-河南-周口,本科,辅仁,中国-河南-郑州,China-Henan-Zhengzhou,医药、白酒,438,-148,80.0,-24%
陆克平,先生,72,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,438,-80,80.0,-11%
张宝全,先生,59,中国-江苏-镇江,本科,今典,中国-北京,China-Beijing,房地产、当代艺术,438,87,80.0,23%
万连步,先生,53,中国-山东-临沂, ,金正大,中国-山东-临沂,China-Shandong-Linyi,化肥,438,-176,80.0,-30%
高继胜,先生,64,,本科,莱茵达控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产、体育,438,New,80.0,New
王燕清,先生,50,中国-江苏-无锡, ,先导股份,中国-江苏-无锡,China-Jiangsu-Wuxi,自动化设备,438,118,80.0,25%
张思民,先生,54,中国-吉林-长春,本科,海王,中国-广东-深圳,China-Guangdong-Shenzhen,医药、房地产,438,308,80.0,60%
欧宗洪,先生,45,中国-福建-莆田, ,融信,中国-福建-福州,China-Fujian-Fuzhou,房地产,438,-293,80.0,-52%
林荣新,先生,48,,,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、钛白粉,438,42,80.0,10%
陈大年,先生,38,中国-浙江-绍兴, ,盛大,中国-上海,China-Shanghai,在线游戏,438,118,80.0,25%
崔志祥,先生,53,中国-山东-东营,硕士,方圆有色金属,中国-山东-东营,China-Shandong-Dongying,铜业,438,-16,80.0,0%
黄宏生,先生,60,中国-海南-临高,本科,创维,中国-广东-深圳,China-Guangdong-Shenzhen,家用电器,438,87,80.0,23%
徐金富,先生,52,中国-广东-广州,本科,天赐材料,中国-广东-广州,China-Guangdong-Guangzhou,化学原料制品,438,"1,168",80.0,248%
丁玉华,先生,68,,,三角轮胎,中国-山东-威海,China-Shandong-Weihai,轮胎,438,New,80.0,New
曾开天,先生,未知,,本科,顺荣股份,中国-安徽-芜湖,China-Anhui-Wuhu,汽车制造业、游戏,438,-17,80.0,-1%
程先锋,先生,48,,硕士,亿帆鑫富,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,438,New,80.0,New
张轩松,先生,45,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,438,-176,80.0,-30%
黄泽兰,先生,61,中国-江西-赣州, ,章源钨业,中国-江西-赣州,China-Jiangxi-Ganzhou,钨矿,438,-195,80.0,-33%
陈妙林,先生,64,中国-浙江-杭州, ,开元旅业,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,438,15,80.0,7%
王永红,先生,44,,,中弘,中国-北京,China-Beijing,房地产、投资,438,-232,80.0,-41%
周传有,先生,52,,,中金投资,中国-上海,China-Shanghai,矿、投资,438,-16,80.0,0%
黄怒波,先生,60,,,中坤,中国-北京,China-Beijing,房地产,438,-133,80.0,-20%
万永兴,先生,45,, ,瑞茂通,中国-河南-郑州,China-Henan-Zhengzhou,煤炭供应链管理,464,-221,78.0,-35%
孙平范,先生,47,中国-浙江-宁波, ,慈星股份,中国-浙江-宁波,China-Zhejiang-Ningbo,机械制造,464,-72,78.0,-8%
汪群斌,先生,47,,本科,复星,中国-上海,China-Shanghai,综合,464,-80,78.0,-11%
曹克坚,先生,54,中国-浙江, ,开山控股,中国-浙江-衢州,China-Zhejiang-Quzhou,压缩机,464,-258,78.0,-42%
刘水,先生,47,中国-广东-梅州,本科,铁汉生态,中国-广东-深圳,China-Guangdong-Shenzhen,生态园林,464,-72,78.0,-8%
应书岭,先生,35,中国-上海,本科,英雄互娱,中国-北京,China-Beijing,IT,464,483,78.0,95%
蔡荣军,先生,44,中国-广东-汕头,本科,欧菲光,中国-广东-深圳,China-Guangdong-Shenzhen,电子元件研发、生产和销售,470,55,77.0,18%
张万镇,先生,67,中国-广东-潮州, ,三环 ,中国-广东-潮州,China-Guangdong-Chaozhou,电子元器件,470,-48,77.0,-4%
李登海,先生,67,中国-山东-烟台, ,登海种业,中国-山东-烟台,China-Shandong-Yantai,农业,472,-137,76.0,-20%
左洪波,先生,51,,,奥瑞德,中国-黑龙江-哈尔滨,China-Heilongjiang-Harbin,光电材料,473,-81,75.0,-12%
段永平,先生,55,中国-江西-南昌,硕士,步步高,美国,United States,电子产品、投资,473,815,75.0,150%
盛百椒,先生,64,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,473,-51,75.0,-6%
夏佐全,先生,53,中国-湖北-襄阳,本科,比亚迪,中国-广东-深圳,China-Guangdong-Shenzhen,汽车、手机零部件、充电电池,473,-51,75.0,-6%
陆正耀,先生,46,中国-福建-福州,本科,神州专车,中国-北京,China-Beijing,汽车服务,473,New,75.0,New
梁亮胜,先生,65,中国-广东-梅州,本科,丝宝,中国-湖北-武汉,China-Hubei-Wuhan,日化用品、卫生用品,473,14,75.0,7%
苏志刚,先生,58,中国-广东-广州, ,长隆,中国-广东-广州,China-Guangdong-Guangzhou,旅游,473,195,75.0,36%
徐湛滔,先生,49,中国-广东-广州, ,中滔环保,中国-香港,China-Hong Kong,环保,473,-20,75.0,0%
裘国根,先生,47,中国-浙江-绍兴,本科,重阳投资,中国-上海,China-Shanghai,投资,473,-20,75.0,0%
韩国龙,先生,61,中国-福建-福州, ,冠城大通,中国-福建-福州,China-Fujian-Fuzhou,房地产、手表,473,-20,75.0,0%
康敬伟,先生,未知,,,科通芯城,中国-广东-深圳,China-Guangdong-Shenzhen,电商,473,373,75.0,67%
刘福海,先生,62,,,大海,中国-山东-东营,China-Shandong-Dongying,纺织、化工,473,52,75.0,15%
邵钦祥,先生,62,中国-浙江-金华, ,花园,中国-浙江-金华,China-Zhejiang-Jinhua,工业制造、房地产,473,130,75.0,25%
韩涛,先生,56,, ,金安国际,中国-上海,China-Shanghai,电子材料,473,-196,75.0,-32%
陈润光,先生,63,中国-广东-东莞,本科,光大地产,中国-广东-东莞,China-Guangdong-Dongguan,房地产,473,373,75.0,67%
冯长革,先生,未知,,硕士,和谐,中国-河南-郑州,China-Henan-Zhengzhou,汽车销售、房地产,473,52,75.0,15%
吴少勋,先生,60,中国-湖北-黄石,本科,劲牌,中国-湖北-黄石,China-Hubei-Huangshi,保健酒,473,38,75.0,12%
徐朋明,先生,42,,,金茂,中国-山东-东营,China-Shandong-Dongying,化工,473,195,75.0,36%
刘若鹏,先生,33,中国-广东-深圳,博士,光启科学,中国-广东-深圳,China-Guangdong-Shenzhen,超材料,473,New,75.0,New
陶华碧,先生,69,中国-贵州-湄潭,,老干妈,中国-贵州-贵阳,China-Guizhou-Guiyang,食品,473,14,75.0,7%
邹炳德,先生,45,中国-浙江,硕士,美康生物,中国-浙江-宁波,China-Zhejiang-Ningbo,生物医药,473,-89,75.0,-15%
吕慧,先生,67,,硕士,嘉鑫控股,中国-香港,China-Hong Kong,钢铁、铁矿石进出口、房地产,473,-81,75.0,-12%
陈永弟,先生,52,,,彩虹精化,中国-广东-深圳,China-Guangdong-Shenzhen,环保材料,473,"1,216",75.0,257%
史贵禄,先生,51,中国-陕西-榆林, ,荣民,中国-陕西-西安,China-Shaanxi-Xi'an,房地产,473,180,75.0,34%
陈建铭,先生,60,中国-浙江,硕士,三盛宏业,中国-上海,China-Shanghai,航运、房地产,473,52,75.0,15%
江南,先生,53,中国-山东-济南, ,圣丰,中国-广东-广州,China-Guangdong-Guangzhou,房地产、橡胶制品、酒店经营,473,52,75.0,15%
张世权,先生,66,中国-浙江-金华, ,浙江世宝,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车零部件制造,473,10,75.0,4%
陈劲松,先生,52,中国-黑龙江-哈尔滨,硕士,世联行,中国-广东-深圳,China-Guangdong-Shenzhen,房地产服务,473,-242,75.0,-40%
万隆,先生,76,中国-河南-漯河, ,双汇,中国-河南-郑州,China-Henan-Zhengzhou,食品加工,473,195,75.0,36%
郑效东,先生,52,, ,东富龙,中国-上海,China-Shanghai,医疗设备,473,-196,75.0,-32%
王云富,先生,54,中国-浙江, ,东港工贸,中国-浙江-台州,China-Zhejiang-Taizhou,医药、化工,473,-138,75.0,-21%
刘成彦,先生,52,中国-北京, ,网宿科技,中国-上海,China-Shanghai,互联网服务,473,195,75.0,36%
孟庆南,先生,58,中国-湖北,硕士,武汉凡谷,中国-湖北-武汉,China-Hubei-Wuhan,通信设备元件,473,-22,75.0,-1%
何人宝,先生,51,中国-浙江, ,永太科技,中国-浙江-台州,China-Zhejiang-Taizhou,化工,473,-115,75.0,-17%
戴皓,先生,52,,,中发,中国-北京,China-Beijing,房地产、保险,473,130,75.0,25%
彭建虎,先生,59,中国-重庆,本科,世纪游轮,中国-重庆,China-Chongqing,旅游,473,New,75.0,New
文炳荣,先生,未知,, ,神州高铁,中国-广东-深圳,China-Guangdong-Shenzhen,设备制造、技术服务,509,47,74.0,16%
汪俊林,先生,54,中国-四川-眉山,本科,郎酒,中国-四川-成都,China-Sichuan-Chengdu,房地产、白酒,509,16,74.0,14%
唐健,先生,60,中国-广东-深圳, ,捷顺科技,中国-广东-深圳,China-Guangdong-Shenzhen,智能卡、计算机软件的技术开发,511,-153,73.0,-19%
陈海斌,先生,47,中国-浙江-湖州,本科,迪安诊断,中国-浙江-杭州,China-Zhejiang-Hangzhou,医疗服务、医疗器械,512,13,72.0,11%
靳保芳,先生,64,中国-河北-邢台, ,晶龙,中国-河北-邢台,China-Hebei-Xingtai,光伏,512,-59,72.0,-1%
孙孟全,先生,66,, ,鲁花,中国-山东-烟台,China-Shandong-Yantai,食用油,512,-59,72.0,-4%
王步峰,先生,未知,中国-山东-济宁,,润峰,中国-山东-济宁,China-Shandong-Jining,新能源产品制造,512,-90,72.0,-10%
李彬兰,先生,54,中国-广东-梅州,,新一佳,中国-广东-深圳,China-Guangdong-Shenzhen,超市零售,516,-63,70.0,-7%
艾立华,先生,58,中国-湖南-益阳, ,艾华,中国-湖南-益阳,China-Hunan-Yiyang,电容器制造,516,-68,70.0,-10%
王振滔,先生,51,中国-浙江-温州, ,奥康,中国-浙江-温州,China-Zhejiang-Wenzhou,鞋业、地产,516,-239,70.0,-36%
刘国本,先生,72,中国-湖北-襄阳, ,骆驼股份,中国-湖北-襄樊,China-Hubei-Xiangfan,蓄电池,516,-211,70.0,-30%
陈义红,先生,58,中国-山东-济南,硕士,中国动向,中国-北京,China-Beijing,服装,516,-29,70.0,11%
崔维星,先生,46,中国-山东-潍坊,本科,德邦,中国-上海,China-Shanghai,快递,516,New,70.0,New
宋卫平,先生,58,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,516,152,70.0,27%
涂辉龙,先生,57,中国-广东-汕尾,硕士,海雅,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,516,137,70.0,25%
陈保华,先生,54,中国-浙江-台州,本科,华海药业,中国-浙江-台州,China-Zhejiang-Taizhou,医药,516,87,70.0,17%
臧建军,先生,42,,,华信石油,中国-上海,China-Shanghai,石油、化工,516,-254,70.0,-39%
刘载望,先生,44,中国-湖南-岳阳,本科,江河,中国-北京,China-Beijing,建筑幕墙,516,-158,70.0,-22%
王悦,先生,33,,,恺英网络,中国-上海,China-Shanghai,网络游戏技术,516,New,70.0,New
李晓林,先生,63,中国-北京,博士,林达,中国-北京,China-Beijing,房地产、投资,516,152,70.0,27%
徐航,先生,54,中国-广东,本科,迈瑞医疗,中国-广东-深圳,China-Guangdong-Shenzhen,医疗电子、房地产,516,40,70.0,9%
周明杰,先生,59,中国-湖南-长沙,硕士,海洋王,中国-广东-深圳,China-Guangdong-Shenzhen,灯具,516,-101,70.0,-15%
杨雪岗,先生,51,中国-河北-邢台,硕士,旭阳,中国-北京,China-Beijing,煤炭、化工,516,-29,70.0,0%
张道才,先生,66,中国-浙江-绍兴, ,三花控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,工业设备、汽车零部件、房地产,516,-63,70.0,-7%
敖小强,先生,52,,硕士,雪迪龙,中国-北京,China-Beijing,仪器仪表,516,-273,70.0,-42%
周晓萍,女士,55,中国-江苏-常州, ,星宇股份,中国-江苏-常州,China-Jiangsu-Changzhou,汽车灯具,516,220,70.0,37%
邬建斌,先生,36,中国-浙江,,双林 ,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件,516,542,70.0,94%
周锦明,先生,51,,本科,潜能恒信,中国-北京,China-Beijing,石油技术,516,979,70.0,180%
江淦钧,先生,52,中国-广东-广州, ,索菲亚衣柜,中国-广东-广州,China-Guangdong-Guangzhou,家具,516,295,70.0,49%
高文班,先生,68,中国-山东,硕士,史丹利,中国-山东-临沂,China-Shandong-Linyi,复合肥,516,-29,70.0,0%
陈一丹,先生,45,中国-广东-深圳,硕士,腾讯,中国-广东-深圳,China-Guangdong-Shenzhen,IT、娱乐,516,New,70.0,New
尚吉永,先生,48,中国-山东, ,万达控股,中国-山东-东营,China-Shandong-Dongying,轮胎、电缆、化工,516,366,70.0,59%
薛济萍,先生,65,中国-江苏-南通, ,中天科技,中国-江苏-南通,China-Jiangsu-Nantong,电缆,516,189,70.0,32%
陈鸿成,先生,58,,,雷伊,中国-广东-揭阳,China-Guangdong-Jieyang,房地产、投资,542,-184,69.0,-23%
杨爱华,先生,55,, ,宝信汽车,中国-上海,China-Shanghai,汽车销售,543,285,68.0,48%
徐其明,先生,53,,,徐龙,中国-浙江-宁波,China-Zhejiang-Ningbo,水产品、房地产、艺术品收藏,543,-24,68.0,3%
张静章,先生,79,中国-浙江-宁波, ,海天国际,中国-浙江-宁波,China-Zhejiang-Ningbo,注塑机,543,-121,68.0,-15%
金绍平,先生,57,,,金龙控股,中国-浙江-温州,China-Zhejiang-Wenzhou,电子,543,-337,68.0,-50%
刘伟,先生,51,中国-广东-梅州,本科,佳都国际,中国-广东-广州,China-Guangdong-Guangzhou,IT分销代理业务,543,-56,68.0,-3%
姚劲波,先生,40,中国-湖南-益阳,本科,58同城,中国-北京,China-Beijing,生活服务,548,157,67.0,26%
毕国祥,先生,48,中国-安徽-安庆, ,宝迪,中国-天津,China-Tianjin,饲料、养殖、食品,548,New,67.0,New
王东海,先生,52,,本科,百川能源,中国-河北-廊坊,China-Hebei-Langfang,天然气、能源化工,548,New,67.0,New
施天佑,先生,46,中国-福建, ,百宏实业,中国-福建-泉州,China-Fujian-Quanzhou,纺织,548,55,67.0,12%
焦震,先生,50,,硕士,鼎晖,中国-北京,China-Beijing,投资,548,49,67.0,8%
黄小平,先生,58,中国-江苏-常州, ,常发,中国-江苏-常州,China-Jiangsu-Changzhou,机械制造、房地产,548,-23,67.0,3%
高俊芳,先生,62,,,长生生物,中国-吉林-长春,China-Jilin-Changchun,医药,548,New,67.0,New
夏曙东,先生,44,中国-湖北-黄冈,博士,千方,中国-北京,China-Beijing,智能交通,548,-23,67.0,3%
胡季强,先生,55,中国-浙江,本科,康恩贝,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,548,-156,67.0,-21%
朱敏,先生,68,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,548,8,67.0,5%
张佛恩,先生,64,中国-广东-东莞, ,龙泉,中国-广东-东莞,China-Guangdong-Dongguan,房地产,548,55,67.0,12%
吴一坚,先生,56,,,金花,中国-陕西-西安,China-Shaanxi-Xi'an,房地产、医药,548,198,67.0,34%
陈国鹰,先生,53,中国-福建-泉州,本科,国脉科技,中国-福建-福州,China-Fujian-Fuzhou,通信服务,548,-156,67.0,-21%
黄有龙,先生,40,中国-武汉, ,大漠金海,中国-北京,China-Beijing,投资,548,399,67.0,68%
钱云宝,先生,59,,,恒宝股份,中国-江苏-苏州,China-Jiangsu-Suzhou,磁卡执照,548,492,67.0,81%
张海明,先生,55,中国-上海,硕士,海利生物,中国-上海,China-Shanghai,兽用生物制品,548,55,67.0,12%
阮鸿献,先生,50,中国-云南-红河,硕士,鸿翔一心堂药业,中国-云南-昆明,China-Yunnan-Kunming,医药,548,-243,67.0,-33%
李建华,先生,65,,本科,华泰,中国-山东-东营,China-Shandong-Dongying,造纸、化工、热电,548,198,67.0,34%
蔡宏柱,先生,65,中国-湖北-宜昌, ,稻花香,中国-湖北-宜昌,China-Hubei-Yichang,白酒,548,188,67.0,31%
王子华,先生,未知,,本科,京奥港,中国-北京,China-Beijing,钢铁贸易、房地产、投资 ,548,334,67.0,52%
高建荣,先生,54,中国-浙江-杭州, ,中茵,中国-江苏-苏州,China-Jiangsu-Suzhou,房地产,548,49,67.0,8%
王剑峰,先生,46,,硕士,均胜投资,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,548,-95,67.0,-11%
刘双珉,先生,64,,,科达,中国-山东-东营,China-Shandong-Dongying,基础设施建设、房地产,548,8,67.0,5%
刘程宇,先生,54,中国-福建-宁德,本科,科士达,中国-广东-深圳,China-Guangdong-Shenzhen,电力电子产品,548,83,67.0,16%
叶成,先生,54,中国-山东, ,岚桥工贸,中国-山东-日照,China-Shandong-Rizhao,石油加工、木材加工、贸易,548,8,67.0,5%
黄康境,先生,54,中国-广东-茂名, ,绿景中国地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,548,New,67.0,New
肖文慧,女士,59,中国-湖南-株洲, ,新华联,中国-北京,China-Beijing,矿业、房地产、投资,548,-37,67.0,0%
姚俊良,先生,63,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,548,New,67.0,New
李福成,先生,70,中国-河北-廊坊, ,福成五丰,中国-河北-廊坊,China-Hebei-Langfang,食品,548,-29,67.0,2%
陈涌锐,先生,32,,,盛迅达,中国-广东-深圳,China-Guangdong-Shenzhen,游戏开发,548,New,67.0,New
杨绍鹏,先生,60,中国-山东-青岛, ,海丰航运,中国-上海,China-Shanghai,航运,548,188,67.0,31%
曹仁贤,先生,48,中国-浙江-杭州,硕士,阳光电源,中国-安徽-合肥,China-Anhui-Hefei,电气机械及器材制造业,548,-95,67.0,-11%
李洪信,先生,63,中国-福建,本科,太阳纸业,中国-山东-济宁,China-Shandong-Jining,造纸,548,-65,67.0,-7%
俞发祥,先生,45,中国-浙江-绍兴, ,祥源控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,基础设施建设、房地产,548,245,67.0,40%
蔡明通,先生,64,,硕士,火炬电子,中国-福建-泉州,China-Fujian-Quanzhou,电子元器件,548,8,67.0,5%
黄巧龙,先生,56,中国-浙江, ,宋城,中国-浙江-杭州,China-Zhejiang-Hangzhou,旅游、房地产,548,-37,67.0,0%
李振国,先生,48,中国-甘肃-兰州,硕士,西安隆基,中国-陕西-西安,China-Shaanxi-Xi'an,硅材料,548,105,67.0,20%
王振华,先生,54,中国-江苏, ,新城实业,中国-上海,China-Shanghai,房地产,548,370,67.0,60%
宋文广,先生,57,中国-山东, ,兴源,中国-山东-东营,China-Shandong-Dongying,轮胎,548,105,67.0,20%
尹兴满,先生,60,中国-浙江-台州, ,信质电机,中国-浙江-台州,China-Zhejiang-Taizhou,电机零部件制造,548,-126,67.0,-16%
王水福,先生,61,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,548,157,67.0,26%
吕永祥,先生,66,中国-吉林,本科,永大 ,中国-吉林-吉林,China-Jilin-Jilin,电气制造,548,-95,67.0,-11%
范永贵,先生,66,,,永贵电器,中国-浙江-台州,China-Zhejiang-Taizhou,电器制造,548,-95,67.0,-11%
朱国锭,先生,51,中国-浙江-绍兴, ,中恒电气,中国-浙江-杭州,China-Zhejiang-Hangzhou,IT,548,-40,67.0,-1%
陆风,先生,48,, ,万得资讯,中国-上海,China-Shanghai,数据服务,548,-23,67.0,3%
俞熔,先生,45,,博士,美年健康,中国-上海,China-Shanghai,医疗服务,548,New,67.0,New
张美华,先生,63,,博士,同济堂,中国-湖北-武汉,China-Hubei-Wuhan,医药,548,New,67.0,New
邵晓峰,先生,51,中国-浙江-杭州, ,阿里巴巴、蚂蚁金服,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、金融服务,595,352,65.0,63%
周儒欣,先生,53,中国-北京,硕士,北斗星通,中国-北京,China-Beijing,卫星导航设备,595,-39,65.0,2%
单祥双,先生,49,,,中科招商,中国-北京,China-Beijing,投资,595,-375,65.0,-50%
王文城,先生,未知,中国-广东, ,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,595,-70,65.0,0%
刘革新,先生,65,中国-湖北, ,科伦药业,中国-四川-成都,China-Sichuan-Chengdu,制药、医药流通,595,-173,65.0,-19%
申东日,先生,44,中国-黑龙江-绥化, ,朗姿,中国-北京,China-Beijing,服装,595,-76,65.0,-2%
齐向东,先生,51,,本科,奇虎360,中国-北京,China-Beijing,IT,595,216,65.0,38%
车冯升,先生,54,中国-山东,硕士,四环医药,中国-北京,China-Beijing,医药,595,-389,65.0,-52%
张利钿,先生,52,中国-广东-潮州, ,雅士利,中国-广东-潮州,China-Guangdong-Chaozhou,乳业,595,-70,65.0,0%
吕中楼,先生,51,中国-山西-晋城,博士,沁和能源,中国-山西-晋城,China-Shanxi-Jincheng,煤炭,604,189,64.0,33%
李良彬,先生,49,中国-江西-宜春, ,赣锋锂业,中国-江西-新余,China-Jiangxi-Xinyu,有色金属冶炼加工,605,846,63.0,142%
薛华,先生,46,,本科,海大,中国-广东-广州,China-Guangdong-Guangzhou,饲料,605,-80,63.0,-3%
郝镇熙,先生,48,中国-广东-珠海,本科,和佳股份,中国-广东-珠海,China-Guangdong-Zhuhai,医疗设备,605,-213,63.0,-26%
吴向东,先生,46,中国-湖南-株洲, ,华泽,中国-北京,China-Beijing,酒业、投资,605,131,63.0,24%
袁志敏,先生,55,中国-四川,硕士,金发科技,中国-广东-广州,China-Guangdong-Guangzhou,塑料,605,-247,63.0,-30%
孟庆山,先生,68,中国-河北, ,梅花,中国-河北-廊坊,China-Hebei-Langfang,食用调味品,605,-213,63.0,-26%
虞阿五,先生,76,中国-浙江-绍兴,硕士,日月首饰,中国-浙江-绍兴,China-Zhejiang-Shaoxing,首饰、房地产、金融,605,-247,63.0,-30%
赵兴龙,先生,61,中国-云南,,兴龙实业,中国-云南-昆明,China-Yunnan-Kunming,工艺品,605,-300,63.0,-37%
洪杰,先生,49,, ,三棵树,中国-福建-莆田,China-Fujian-Putian,涂料,613,New,62.0,New
何宁,先生,53,,,弘高创意,中国-北京,China-Beijing,建筑设计,613,31,62.0,9%
赵曰岭,先生,64,中国-山东, ,金岭,中国-山东-东营,China-Shandong-Dongying,化工,613,77,62.0,15%
刘满世,先生,67,中国-内蒙古, ,满世,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,613,-10,62.0,3%
王伟林,先生,54,,,南江,中国-上海,China-Shanghai,房地产,613,-88,62.0,-5%
柯建生,先生,52,,,索菲亚衣柜,中国-广东-广州,China-Guangdong-Guangzhou,家具,613,233,62.0,38%
黄向墨,先生,47,中国-广东,硕士,玉湖,中国-广东-深圳,China-Guangdong-Shenzhen,水电、物流、房地产,613,-57,62.0,-3%
李新炎,先生,65,中国-福建-泉州, ,中国龙工,中国-上海,China-Shanghai,重型工程用车,620,-64,61.0,-5%
杨云春,先生,47,,博士,耐威,中国-北京,China-Beijing,IT,620,173,61.0,27%
李喜朋,先生,53,中国-河南-周口, ,盛润控股,中国-河南-郑州,China-Henan-Zhengzhou,房地产、电力能源、城市基础设施,620,85,61.0,15%
钱晓春,先生,52,中国-上海,本科,强力新材,中国-江苏-常州,China-Jiangsu-Changzhou,化工原料,620,-17,61.0,2%
孙荫环,先生,66,中国-辽宁, ,亿达,中国-辽宁-大连,China-Liaoning-Dalian,房地产、软件园,620,226,61.0,36%
刘正军,先生,49,,博士,永清环保,中国-湖南-长沙,China-Hunan-Changsha,大气污染防治工程,620,-17,61.0,2%
邹承慧,先生,42,中国-江苏-无锡,本科,爱康科技,中国-江苏-苏州,China-Jiangsu-Suzhou,太阳能材料,626,357,60.0,54%
孙珩超,先生,56,,,宝塔石化,中国-宁夏-银川,China-Ningxia-Yinchuan,石油化工、机械,626,220,60.0,33%
叶华能,先生,65,中国-广东-梅州, ,宝丽华,中国-广东-广州,China-Guangdong-Guangzhou,新能源,626,-70,60.0,-6%
王友林,先生,53,中国-江苏-苏州,本科,康力电梯,中国-江苏-苏州,China-Jiangsu-Suzhou,电梯,626,-383,60.0,-50%
王苗通,先生,59,中国-浙江,本科,世纪华通,中国-浙江-绍兴,China-Zhejiang-Shaoxing,汽车零部件制造,626,79,60.0,13%
唐宁,先生,43,,本科,宜信,中国-北京,China-Beijing,金融,626,New,60.0,New
吕培榕,先生,57,中国-福建-泉州, ,大帝,中国-福建-泉州,China-Fujian-Quanzhou,服装、投资、房地产,626,42,60.0,9%
张涛,先生,44,中国-上海,硕士,大众点评,中国-上海,China-Shanghai,生活信息服务平台,626,"1,111",60.0,200%
刘双广,先生,51,中国-江苏-南京,本科,高新兴,中国-广东-广州,China-Guangdong-Guangzhou,通信网络运维信息系统,626,467,60.0,71%
陈先保,先生,57,中国-安徽-合肥,本科,华泰 ,中国-安徽-合肥,China-Anhui-Hefei,农副食品加工业,626,79,60.0,13%
徐万茂,先生,71,中国-浙江-宁波, ,华茂,中国-浙江-宁波,China-Zhejiang-Ningbo,文具、教育、房地产、金融,626,357,60.0,54%
王忆会,先生,未知,, ,嘉华东方,中国-北京,China-Beijing,投资,626,New,60.0,New
顾云奎,先生,79,中国-江苏-苏州,,永鼎,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆、房地产,626,256,60.0,36%
