姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
尤小平,先生,57,中国-浙江-温州, ,华峰,中国-浙江-温州,China-Zhejiang-Wenzhou,化工、铝业、投资,422,20,80.0,67%
陈德军,先生,45,中国-浙江-杭州,本科,申通快递,中国-上海,China-Shanghai,快递,422,-98,80.0,33%
张万镇,先生,66,中国-广东-潮州, ,三环,中国-广东-潮州,China-Guangdong-Chaozhou,电子元器件,422,New,80.0,New
任建华,先生,58,中国-浙江-杭州, ,老板电器,中国-浙江-杭州,China-Zhejiang-Hangzhou,家用电器,422,55,80.0,78%
张静章,先生,78,中国-浙江-宁波, ,海天国际,中国-浙江-宁波,China-Zhejiang-Ningbo,注塑机,422,-234,80.0,-11%
高玉根,先生,49,中国-江苏, ,胜利精密,中国-江苏-苏州,China-Jiangsu-Suzhou,仪器制造,422,137,80.0,100%
柯希平,先生,55,中国-福建-泉州,本科,恒兴实业,中国-福建-厦门,China-Fujian-Xiamen,投资、地产,422,-163,80.0,10%
史正富,先生,61,中国-安徽-滁州,博士,同华投资,中国-上海,China-Shanghai,投资,422,-132,80.0,23%
周传有,先生,51,,,中金投资,中国-上海,China-Shanghai,矿、投资,422,-158,80.0,14%
尹兴满,先生,59,中国-浙江-台州, ,信质电机,中国-浙江-台州,China-Zhejiang-Taizhou,电机零部件制造,422,484,80.0,208%
苏萌,先生,未知,中国-广东-湛江, ,高德置地,中国-广东-广州,China-Guangdong-Guangzhou,房地产,422,-173,80.0,7%
肖春红,先生,47,,,宏立城,中国-贵州-贵阳,China-Guizhou-Guiyang,房地产,422,-245,80.0,-16%
郁国祥,先生,45,, ,新恒德置业,中国-上海,China-Shanghai,房地产、投资,422,-234,80.0,-11%
盛百椒,先生,63,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,422,-158,80.0,14%
任正非,先生,71,中国-贵州-安顺,本科,华为,中国-广东-深圳,China-Guangdong-Shenzhen,电信解决方案,422,37,80.0,70%
李银会,先生,49,中国-北京,硕士,青青稞酒,中国-青海-海东行署,China-Qinghai-Haidong Bureau,酿酒,422,-15,80.0,60%
王步峰,先生,未知,中国-山东-济宁,,润峰,中国-山东-济宁,China-Shandong-Jining,新能源产品制造,422,-196,80.0,0%
崔志祥,先生,52,中国-山东-东营,硕士,方圆有色金属,中国-山东-东营,China-Shandong-Dongying,铜业,422,-158,80.0,14%
何亚民,先生,58,中国-四川, ,利君股份,中国-四川-成都,China-Sichuan-Chengdu,机械制造,422,-109,80.0,29%
姚文彬,先生,45,,硕士,掌趣,中国-北京,China-Beijing,网络游戏,422,37,80.0,70%
刘革新,先生,64,中国-湖北, ,科伦药业,中国-四川-成都,China-Sichuan-Chengdu,制药、医药流通,422,-48,80.0,45%
付玉成,先生,未知,中国-天津, ,贻成,中国-天津,China-Tianjin,房地产、船舶,422,-196,80.0,0%
刘振东,先生,44,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产、模板钢,422,-132,80.0,23%
艾立华,先生,57,中国-湖南-益阳, ,艾华,中国-湖南-益阳,China-Hunan-Yiyang,电容器制造,448,New,78.0,New
张绍日,先生,59,,,众生药业,中国-广东-东莞,China-Guangdong-Dongguan,医药,448,486,78.0,212%
王东辉,先生,49,中国-北京,硕士,荣之联,中国-北京,China-Beijing,信息技术,450,140,77.0,97%
杨斌,先生,40,,本科,晟晏实业,中国-宁夏-银川,China-Ningxia-Yinchuan,黑色金属矿采选业,451,155,76.0,62%
孟庆南,先生,57,中国-湖北,硕士,武汉凡谷,中国-湖北-武汉,China-Hubei-Wuhan,通信设备元件,451,-96,76.0,31%
缪双大,先生,64,中国-江苏-无锡, ,双良,中国-江苏-无锡,China-Jiangsu-Wuxi,空调设备,453,153,75.0,97%
林聪颖,先生,55,中国-福建-泉州, ,九牧王,中国-福建-泉州,China-Fujian-Quanzhou,服装,453,79,75.0,79%
王剑峰,先生,45,,硕士,均胜投资,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,453,-84,75.0,34%
王柏兴,先生,59,中国-江苏, ,中利科技,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆,453,-84,75.0,34%
范永贵,先生,65,,,永贵电器,中国-浙江-台州,China-Zhejiang-Taizhou,电器制造,453,292,75.0,142%
吕永祥,先生,65,中国-吉林,本科,永大,中国-吉林-吉林,China-Jilin-Jilin,电气制造,453,New,75.0,New
徐湛滔,先生,48,中国-广东-广州, ,中滔环保,中国-香港,China-Hong Kong,环保,453,51,75.0,70%
林印孙,先生,51,中国-江西-抚州,硕士,正邦,中国-江西-南昌,China-Jiangxi-Nanchang,饲料、养殖,453,481,75.0,200%
张道才,先生,65,中国-浙江-绍兴, ,三花控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,工业设备、汽车零部件、房地产,453,62,75.0,74%
裘国根,先生,46,中国-浙江-绍兴,本科,重阳投资,中国-上海,China-Shanghai,投资,453,106,75.0,88%
郑永刚,先生,57,中国-江苏-南京,硕士,杉杉,中国-上海,China-Shanghai,锂电池、服装、投资,453,-46,75.0,50%
陈少忠,先生,48,,,中南重工,中国-江苏-无锡,China-Jiangsu-Wuxi,机械配件,453,651,75.0,257%
周福海,先生,56,, ,亚太科技,中国-江苏-无锡,China-Jiangsu-Wuxi,金属复合材料,453,209,75.0,114%
许玲,先生,52,, ,中科国际石油,中国-香港,China-Hong Kong,石油开采、石油贸易,453,New,75.0,New
陈妙林,先生,63,中国-浙江-杭州, ,开元旅业,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,453,-171,75.0,10%
韩国龙,先生,60,中国-福建-福州, ,冠城大通,中国-福建-福州,China-Fujian-Fuzhou,房地产、手表,453,79,75.0,79%
钱金波,先生,51,中国-浙江-温州,本科,红蜻蜓,中国-浙江-温州,China-Zhejiang-Wenzhou,鞋,453,703,75.0,275%
靳保芳,先生,63,中国-河北-邢台, ,晶龙,中国-河北-邢台,China-Hebei-Xingtai,光伏,453,312,75.0,150%
李彬兰,先生,53,中国-广东-梅州,,新一佳,中国-广东-深圳,China-Guangdong-Shenzhen,超市零售,453,-129,75.0,25%
孙孟全,先生,65,, ,鲁花,中国-山东-烟台,China-Shandong-Yantai,食用油,453,-129,75.0,25%
曹仁贤,先生,47,中国-浙江-杭州,硕士,阳光电源,中国-安徽-合肥,China-Anhui-Hefei,电气机械及器材制造业,453,560,75.0,226%
张观福,先生,50,中国-贵州-黔南,本科,信邦制药,中国-贵州-贵阳,China-Guizhou-Guiyang,医药,453,62,75.0,74%
王坤晓,先生,46,中国-山东,本科,杰瑞石油服务,中国-山东-烟台,China-Shandong-Yantai,石油专用设备,453,-163,75.0,15%
蒋宁,先生,未知,,,信威,中国-北京,China-Beijing,无线通信,453,New,75.0,New
宋睿,先生,40,中国-四川, ,新都化工,中国-四川-成都,China-Sichuan-Chengdu,化工,477,288,74.0,147%
张开元,先生,51,中国-江苏-徐州, ,国电清新,中国-北京,China-Beijing,环保,477,206,74.0,118%
顾庆伟,先生,43,,,鼎汉,中国-北京,China-Beijing,IT,477,429,74.0,185%
林荣新,先生,47,,,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、钛白粉,480,-73,73.0,46%
王填,先生,47,中国-湖南-湘潭,本科,步步高,中国-湖南-湘潭,China-Hunan-Xiangtan,零售连锁,480,52,73.0,74%
康乔,先生,33,,,海虹控股,中国-海南-海口,China-Hainan-Haikou,医药电子商务、数字娱乐、高科技化纤,480,126,73.0,92%
张世权,先生,65,中国-浙江-金华, ,浙江世宝,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车零部件制造,483,162,72.0,100%
李洪信,先生,62,中国-福建,本科,太阳纸业,中国-山东-济宁,China-Shandong-Jining,造纸,483,64,72.0,76%
庞庆华,先生,60,,,庞大,中国-河北-唐山,China-Hebei-Tangshan,汽车销售,485,-203,71.0,4%
吴尚志,先生,65,中国-北京,博士,鼎晖,中国-北京,China-Beijing,投资,485,260,71.0,129%
李留法,先生,56,中国-河南-平顶山, ,天瑞,中国-河南-平顶山,China-Henan-Pingdingshan,铝业、水泥,487,-80,70.0,40%
陈义红,先生,57,中国-山东-济南,硕士,中国动向,中国-北京,China-Beijing,服装,487,-97,70.0,30%
孙锋峰,先生,34,中国-浙江,本科,金固股份,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车零部件,487,New,70.0,New
颜静刚,先生,37,,,中技控股,中国-上海,China-Shanghai,建筑材料,487,New,70.0,New
牟金香,先生,61,中国-浙江, ,联化科技,中国-浙江-台州,China-Zhejiang-Taizhou,化工,487,-10,70.0,56%
王伟,先生,44,,,朗玛信息,中国-贵州-贵阳,China-Guizhou-Guiyang,计算机技术及软件开发、销售,487,258,70.0,126%
陈凯旋,先生,57,中国-广东-揭阳, ,立白,中国-广东-广州,China-Guangdong-Guangzhou,日化用品,487,-48,70.0,43%
俞敏洪,先生,53,中国-江苏-无锡,本科,新东方,中国-北京,China-Beijing,教育,487,-223,70.0,0%
陶华碧,先生,68,中国-贵州-湄潭,,老干妈,中国-贵州-贵阳,China-Guizhou-Guiyang,食品,487,-163,70.0,17%
刘伟,先生,50,中国-广东-梅州,本科,佳都国际,中国-广东-广州,China-Guangdong-Guangzhou,IT分销代理业务,487,-163,70.0,17%
张建均,先生,54,中国-浙江, ,公元塑业,中国-浙江-台州,China-Zhejiang-Taizhou,塑料制品、太阳能,487,361,70.0,150%
姚文琛,先生,64,,,姚记扑克,中国-上海,China-Shanghai,扑克、印刷,487,-10,70.0,56%
莫天全,先生,51,中国-广西-桂林,博士,搜房,中国-北京,China-Beijing,房地产网络搜索,487,-321,70.0,-30%
周炜,先生,48,中国-上海, ,卫宁软件,中国-上海,China-Shanghai,软件,487,419,70.0,169%
张轩宁,先生,45,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,487,103,70.0,79%
杨建新,先生,46,中国-山西, ,百圆裤业,中国-山西-太原,China-Shanxi-Taiyuan,服装、物流,487,New,70.0,New
杨雪岗,先生,50,中国-河北-邢台,硕士,旭阳,中国-北京,China-Beijing,煤炭、化工,487,-223,70.0,0%
高文班,先生,67,中国-山东,硕士,史丹利,中国-山东-临沂,China-Shandong-Linyi,复合肥,487,231,70.0,119%
梁亮胜,先生,64,中国-广东-梅州,本科,丝宝,中国-湖北-武汉,China-Hubei-Wuhan,日化用品、卫生用品,487,-223,70.0,0%
曹世如,先生,63,中国-四川-成都, ,红旗连锁,中国-四川-成都,China-Sichuan-Chengdu,零售连锁,487,231,70.0,119%
张荣华,女士,46,中国-天津,硕士,荣程钢铁,中国-天津,China-Tianjin,钢铁,487,-113,70.0,27%
邵建明,先生,52,中国-广东,硕士,海印股份,中国-广东-广州,China-Guangdong-Guangzhou,房地产、矿、化工,508,314,68.0,134%
朱国锭,先生,50,中国-浙江-绍兴, ,中恒电气,中国-浙江-杭州,China-Zhejiang-Hangzhou,IT,508,367,68.0,152%
黄嘉棣,先生,53,中国-广西,硕士,皇氏,中国-广西-南宁,China-Guangxi-Nanning,乳制品,508,New,68.0,New
范秀莲,先生,52,中国-辽宁-沈阳,硕士,海思科,中国-西藏-山南地区,China-Tibet-Shannan region,医药,511,-110,67.0,31%
黄巧龙,先生,55,中国-浙江, ,宋城,中国-浙江-杭州,China-Zhejiang-Hangzhou,旅游、房地产,511,311,67.0,131%
林国芳,先生,59,中国-广东, ,富安娜,中国-广东-深圳,China-Guangdong-Shenzhen,家纺,511,172,67.0,97%
吴少勋,先生,59,中国-湖北-黄石,本科,劲牌,中国-湖北-黄石,China-Hubei-Huangshi,保健酒,511,-187,67.0,12%
肖文慧,女士,58,中国-湖南-株洲, ,新华联,中国-北京,China-Beijing,矿业、房地产、投资,511,-52,67.0,43%
曾少贵,先生,47,中国-广东-深圳,硕士,翰宇药业,中国-广东-深圳,China-Guangdong-Shenzhen,医药,511,337,67.0,139%
周和平,先生,51,中国-云南,硕士,沃尔核材,中国-广东-深圳,China-Guangdong-Shenzhen,热缩材料,511,134,67.0,86%
王勇萍,先生,44,,,信威,中国-北京,China-Beijing,无线通信,511,New,67.0,New
张加勇,先生,40,,,永艺家具,中国-浙江-湖州,China-Zhejiang-Huzhou,家具,519,New,66.0,New
徐其明,先生,52,,,徐龙,中国-浙江-宁波,China-Zhejiang-Ningbo,水产品、房地产、艺术品收藏,519,-229,66.0,2%
杨卫新,先生,54,中国-浙江,本科,百隆东方,中国-浙江-宁波,China-Zhejiang-Ningbo,色纺纱,519,226,66.0,113%
申东日,先生,43,中国-黑龙江-绥化, ,朗姿,中国-北京,China-Beijing,服装,519,226,66.0,113%
李福成,先生,69,中国-河北-廊坊, ,福成五丰,中国-河北-廊坊,China-Hebei-Langfang,食品,519,New,66.0,New
吴延炜,先生,56,中国-北京,硕士,中化岩土,中国-北京,China-Beijing,基础工程,519,387,66.0,154%
冯长革,先生,未知,,硕士,和谐,中国-河南-郑州,China-Henan-Zhengzhou,汽车销售、房地产,525,-170,65.0,12%
沈华源,先生,61,, ,中国会所,中国-四川-成都,China-Sichuan-Chengdu,文化艺术,525,240,65.0,117%
陆风,先生,47,, ,万得资讯,中国-上海,China-Shanghai,数据服务,525,-48,65.0,44%
张爱娟,先生,51,中国-浙江, ,闰土股份,中国-浙江-绍兴,China-Zhejiang-Shaoxing,染料,525,-212,65.0,5%
郑和平,先生,64,,,得利斯,中国-山东-潍坊,China-Shandong-Weifang,肉制品,525,381,65.0,150%
黄宏生,先生,59,中国-海南-临高,本科,创维,中国-广东-深圳,China-Guangdong-Shenzhen,家用电器,525,-124,65.0,27%
夏曙东,先生,43,中国-湖北-黄冈,博士,千方,中国-北京,China-Beijing,智能交通,525,22,65.0,59%
徐新,先生,49,,本科,今日资本,中国-上海,China-Shanghai,投资,525,New,65.0,New
陈江涛,先生,54,中国-黑龙江-哈尔滨,硕士,旋极信息,中国-北京,China-Beijing,IT,525,240,65.0,117%
茅理翔,先生,74,中国-浙江-宁波, ,方太厨具,中国-浙江-宁波,China-Zhejiang-Ningbo,厨具,525,34,65.0,63%
黄小平,先生,57,中国-江苏-常州, ,常发,中国-江苏-常州,China-Jiangsu-Changzhou,机械制造、房地产,525,240,65.0,117%
刘德群,先生,50,,,壹桥海参,中国-辽宁-大连,China-Liaoning-Dalian,海洋渔业,525,81,65.0,71%
陈海斌,先生,46,中国-浙江-湖州,本科,迪安诊断,中国-浙江-杭州,China-Zhejiang-Hangzhou,医疗服务、医疗器械,525,178,65.0,97%
胡柏藩,先生,53,中国-浙江-绍兴,硕士,新和成,中国-浙江-绍兴,China-Zhejiang-Shaoxing,医药,525,-118,65.0,30%
王伟林,先生,53,,,南江,中国-上海,China-Shanghai,房地产,525,-118,65.0,30%
杨卓舒,先生,63,,,卓达,中国-河北-石家庄,China-Hebei-Shijiazhuang,房地产,525,-212,65.0,5%
俞建午,先生,49,,,宋都,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,525,350,65.0,141%
汪俊林,先生,53,中国-四川-眉山,本科,郎酒,中国-四川-成都,China-Sichuan-Chengdu,房地产、白酒,525,-261,65.0,-7%
张宝全,先生,58,中国-江苏-镇江,本科,今典,中国-北京,China-Beijing,房地产、当代艺术,525,-118,65.0,30%
孙为民,先生,52,中国-新疆,,苏宁云商,中国-江苏-南京,China-Jiangsu-Nanjing,家电零售、房地产,525,240,65.0,117%
江南,先生,52,中国-山东-济南, ,圣丰,中国-广东-广州,China-Guangdong-Guangzhou,橡胶制品、房地产,525,New,65.0,New
陈建铭,先生,59,中国-浙江,硕士,三盛宏业,中国-上海,China-Shanghai,航运、房地产,525,-201,65.0,8%
薛华,先生,45,,本科,海大,中国-广东-广州,China-Guangdong-Guangzhou,饲料,525,178,65.0,97%
陈雁升,先生,45,中国-广东-汕头,硕士,互动娱乐,中国-广东-汕头,China-Guangdong-Shantou,车模,525,-48,65.0,44%
张邦鑫,先生,35,中国-江苏,硕士,好未来,中国-北京,China-Beijing,教育,525,-218,65.0,3%
蔡荣军,先生,43,中国-广东-汕头,本科,欧菲光,中国-广东-深圳,China-Guangdong-Shenzhen,电子元件研发、生产和销售,525,-118,65.0,30%
张利钿,先生,51,中国-广东-潮州, ,雅士利,中国-广东-赣州,China-Guangdong-Ganzhou,乳业,525,-201,65.0,8%
王文城,先生,未知,中国-广东, ,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,525,-235,65.0,0%
刘福海,先生,61,,,大海,中国-山东-东营,China-Shandong-Dongying,纺织、化工,525,-10,65.0,51%
陈东升,先生,58,中国-湖北-荆门,博士,嘉德、泰康,中国-北京,China-Beijing,拍卖、保险,525,137,65.0,86%
程维,先生,32,中国-江西-上饶,本科,滴滴快的,中国-北京,China-Beijing,IT,525,New,65.0,New
盛发强,先生,46,,,探路者,中国-北京,China-Beijing,服装,556,127,64.0,88%
王燕清,先生,49,中国-江苏-无锡, ,先导股份,中国-江苏-无锡,China-Jiangsu-Wuxi,自动化设备,556,New,64.0,New
张世民,先生,56,中国-内蒙古-巴彦淖尔, ,源通,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,煤炭,556,-201,64.0,10%
贺增林,先生,45,, ,天和防务,中国-陕西-西安,China-Shaanxi-Xi'an,通信设备制造,556,New,64.0,New
孙洁晓,先生,未知,,本科,春兴精工,中国-江苏-苏州,China-Jiangsu-Suzhou,通讯设备,556,548,64.0,205%
纪德法,先生,64,,,新时达,中国-上海,China-Shanghai,电气设备,556,378,64.0,156%
朱兴明,先生,48,中国-湖南,硕士,汇川技术,中国-广东-深圳,China-Guangdong-Shenzhen,电气机械及器材制造,556,3,64.0,60%
蔡明通,先生,63,,硕士,火炬电子,中国-福建-泉州,China-Fujian-Quanzhou,电子元器件,556,New,64.0,New
刘肇怀,先生,59,中国-广东-梅州,博士,英飞拓,中国-广东-深圳,China-Guangdong-Shenzhen,电子安防、光通信设备,556,-24,64.0,52%
马秀慧,先生,44,,本科,欧普照明,中国-上海,China-Shanghai,节能灯,556,-232,64.0,7%
李新炎,先生,64,中国-福建-泉州, ,中国龙工,中国-上海,China-Shanghai,重型工程用车,556,-243,64.0,3%
唐修国,先生,52,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,556,-97,64.0,36%
胡成中,先生,54,中国-浙江-温州,硕士,德力西,中国-浙江-温州,China-Zhejiang-Wenzhou,工业电器、房地产,556,106,64.0,83%
刘双珉,先生,63,,,科达,中国-山东-东营,China-Shandong-Dongying,基础设施建设、房地产,556,-201,64.0,10%
朱敏,先生,67,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,556,-182,64.0,16%
张恭运,先生,52,,本科,豪迈科技,中国-山东-高密,China-Shandong-Gaomi,机械制造,556,209,64.0,113%
王明旺,先生,48,中国-广东-茂名,硕士,欣旺达,中国-广东-深圳,China-Guangdong-Shenzhen,电池、充电器,556,127,64.0,88%
贺学初,先生,52,, ,洪桥,中国-香港,China-Hong Kong,矿、高纯硅研发制造,556,-114,64.0,33%
陈隆基,先生,59,中国-福建-福州, ,利嘉国际,中国-香港,China-Hong Kong,石油开采、石油贸易,556,-268,64.0,-4%
陈大年,先生,37,中国-浙江-绍兴, ,盛大,中国-上海,China-Shanghai,在线游戏,556,New,64.0,New
叶成,先生,53,中国-山东, ,岚桥工贸,中国-山东-日照,China-Shandong-Rizhao,石油加工、木材加工、贸易,556,-232,64.0,7%
王永辉,先生,53,中国-广东-广州,硕士,香雪制药,中国-广东-广州,China-Guangdong-Guangzhou,制药,556,-9,64.0,56%
范建刚,先生,61,中国-江苏, ,风范股份,中国-江苏-苏州,China-Jiangsu-Suzhou,输变电设备,556,106,64.0,83%
曾宝宝,先生,44,, ,花样年,中国-广东-珠海,China-Guangdong-Zhuhai,房地产,556,-52,64.0,45%
黄辉,先生,53,中国-湖南-株洲, ,三湘股份,中国-上海,China-Shanghai,房地产,556,600,64.0,220%
曾昭秦,先生,46,,,天业,中国-山东-济南,China-Shandong-Jinan,房地产、矿业,556,419,64.0,167%
何金明,先生,63,中国-广东-深圳,本科,人人乐,中国-广东-深圳,China-Guangdong-Shenzhen,零售,556,-9,64.0,56%
熊贤忠,先生,50,中国-江西-南昌, ,洪客隆,中国-江西-南昌,China-Jiangxi-Nanchang,百货零售、房地产,556,-232,64.0,7%
陶安详,先生,57,,,亚星锚链,中国-江苏-靖江,China-Jiangsu-Jingjiang,船用设备,556,New,64.0,New
徐新建,先生,51,中国-江苏-连云港, ,日出东方,中国-江苏-连云港,China-Jiangsu-Lianyungang,太阳能设备,556,3,64.0,60%
段连文,先生,65,中国-山东-淄博,,南金兆,中国-山东-淄博,China-Shandong-Zibo,钢铁、矿产,556,50,64.0,68%
王庆辉,先生,未知,,本科,信威,中国-北京,China-Beijing,无线通信,556,New,64.0,New
黄向墨,先生,46,中国-广东,硕士,玉湖,中国-广东-深圳,China-Guangdong-Shenzhen,水电、物流、房地产,556,-234,64.0,5%
廖道训,先生,80,,硕士,视觉中国、中国智能交通,中国-北京,China-Beijing,网络素材、智能交通,556,-52,64.0,45%
何思模,先生,50,中国-江苏-扬州,硕士,易事特,中国-广东-东莞,China-Guangdong-Dongguan,不间断电源,556,162,64.0,100%
文炳荣,先生,未知,, ,神州高铁,中国-广东-深圳,China-Guangdong-Shenzhen,设备制造、技术服务,556,New,64.0,New
徐航,先生,53,中国-广东,本科,迈瑞医疗,中国-广东-深圳,China-Guangdong-Shenzhen,医疗电子、房地产,556,-182,64.0,16%
叶华能,先生,64,中国-广东-梅州, ,宝丽华,中国-广东-广州,China-Guangdong-Guangzhou,新能源,556,209,64.0,113%
邹节明,先生,72,中国-湖南-常德,本科,三金药业,中国-广西-桂林,China-Guangxi-Guilin,医药制造业,556,-149,64.0,28%
周儒欣,先生,52,中国-北京,硕士,北斗星通,中国-北京,China-Beijing,卫星导航设备,556,127,64.0,88%
牛宜顺,先生,60,中国-浙江-温州, ,华勤,中国-山东-济宁,China-Shandong-Jining,轮胎、输送带、电力,556,-201,64.0,10%
陈丽芬,先生,56,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,597,-7,62.0,59%
田秀英,先生,未知,, ,君正,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,煤电、金融投资,597,New,62.0,New
焦震,先生,49,,硕士,鼎晖,中国-北京,China-Beijing,投资,597,New,62.0,New
郭维城,先生,51,,硕士,四环医药,中国-北京,China-Beijing,医药,597,New,62.0,New
高建荣,先生,53,中国-浙江-杭州, ,中茵,中国-江苏-苏州,China-Jiangsu-Suzhou,房地产,597,168,62.0,107%
高星,先生,62,,,兴泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,房地产、路桥建设,602,-228,61.0,11%
郭东林,先生,44,中国-广东-河源,博士,以纯,中国-广东-东莞,China-Guangdong-Dongguan,服装,603,-279,60.0,0%
刘满世,先生,66,中国-内蒙古, ,满世,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,603,-279,60.0,0%
林浩亮,先生,56,中国-广东-汕头,,金发拉比,中国-广东-汕头,China-Guangdong-Shantou,婴儿用品,603,New,60.0,New
王旭宁,先生,46,中国-北京,硕士,九阳,中国-上海,China-Shanghai,小家电,603,New,60.0,New
陆兆禧,先生,46,中国-广东-广州,本科,阿里巴巴、蚂蚁金服,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、金融服务,603,New,60.0,New
彭蕾,先生,44,, ,阿里巴巴、蚂蚁金服,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、金融服务,603,New,60.0,New
贾全臣,先生,59,,,恒顺众昇,中国-山东-青岛,China-Shandong-Qingdao,机电设备制造、发电、投资,603,New,60.0,New
刘正军,先生,48,,博士,永清环保,中国-湖南-长沙,China-Hunan-Changsha,大气污染防治工程,603,-44,60.0,50%
钱晓春,先生,51,中国-上海,本科,强力新材,中国-江苏-常州,China-Jiangsu-Changzhou,化工原料,603,New,60.0,New
张海明,先生,54,中国-上海,硕士,海利生物,中国-上海,China-Shanghai,兽用生物制品,603,New,60.0,New
李平,先生,51,中国-江西-赣州,硕士,天高,中国-广东-广州,China-Guangdong-Guangzhou,矿业开发、冶金贸易,603,-279,60.0,0%
沈锦华,先生,48,中国-江苏-盐城,硕士,焦点科技,中国-江苏-南京,China-Jiangsu-Nanjing,网络技术开发,603,115,60.0,88%
肖永明,先生,51,中国-四川-资阳, ,藏格钾肥,中国-青海-格尔木,China-Qinghai-Golmud,钾肥,603,-207,60.0,15%
郭英成,先生,50,中国-广东, ,佳兆业,中国-香港,China-Hong Kong,房地产,603,-426,60.0,-37%
张佛恩,先生,63,中国-广东-东莞, ,龙泉,中国-广东-东莞,China-Guangdong-Dongguan,房地产,603,-279,60.0,0%
刘学斌,先生,43,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,603,-279,60.0,0%
戴皓,先生,51,,,中发,中国-北京,China-Beijing,房地产、保险,603,219,60.0,107%
苏素玉,先生,67,中国-广东-汕头, ,联美,中国-广东-汕头,China-Guangdong-Shantou,房地产、矿业、投资,603,-196,60.0,20%
施天佑,先生,45,中国-福建, ,百宏实业,中国-福建-泉州,China-Fujian-Quanzhou,纺织,603,331,60.0,140%
吕大龙,先生,未知,, ,信威,中国-北京,China-Beijing,无线通信,603,New,60.0,New
于德翔,先生,51,, ,特锐德电气,中国-山东-青岛,China-Shandong-Qingdao,电力设备制造、技术服务,603,New,60.0,New
邵钦祥,先生,61,中国-浙江-金华, ,花园,中国-浙江-金华,China-Zhejiang-Jinhua,工业制造、房地产,603,42,60.0,67%
华勇,先生,51,中国-浙江-杭州, ,顺网科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,互联网信息服务,603,100,60.0,82%
王兴,先生,36,中国-福建-龙岩,本科,美团,中国-北京,China-Beijing,IT,603,New,60.0,New
陈保华,先生,53,中国-浙江-台州,本科,华海药业,中国-浙江-台州,China-Zhejiang-Taizhou,医药,603,272,60.0,122%
李兆廷,先生,50,,本科,东旭,中国-北京,China-Beijing,光电显示、光伏,603,-13,60.0,54%
吴旭,先生,52,中国-重庆,硕士,协信控股,中国-重庆,China-Chongqing,房地产、金融,603,-279,60.0,0%
张学君,先生,75,中国-北京, ,银之杰,中国-广东-深圳,China-Guangdong-Shenzhen,计算机软硬件,630,New,59.0,New
李保平,先生,55,中国-陕西, ,黄河矿业,中国-陕西-渭南,China-Shaanxi-Weinan,煤炭,631,473,58.0,176%
陈泽民,先生,72,中国-重庆-江津,本科,三全食品,中国-河南-郑州,China-Henan-Zhengzhou,食品,631,-189,58.0,21%
邹锡昌,先生,51,中国-广东-梅州, ,昌盛,中国-广东-广州,China-Guangdong-Guangzhou,房地产,631,-257,58.0,5%
陈湖文,先生,45,中国-广东-汕头 , ,晨光文具,中国-上海,China-Shanghai,文具用品制造,631,New,58.0,New
杨振华,先生,51,,,飞利信,中国-北京,China-Beijing,通信、计算机应用服务,631,New,58.0,New
吴开贤,先生,64,, ,众业达,中国-广东-汕头,China-Guangdong-Shantou,电气产品销售及制造,631,244,58.0,115%
刘程宇,先生,53,中国-福建-宁德,本科,科士达,中国-广东-深圳,China-Guangdong-Shenzhen,电力电子产品,631,-41,58.0,49%
王建沂,先生,52,中国-浙江, ,富通,中国-浙江-杭州,China-Zhejiang-Hangzhou,光纤光缆,631,-3,58.0,57%
许淑清,先生,57,中国-北京,,中恒,中国-广西-梧州,China-Guangxi-Wuzhou,医药、房地产,631,217,58.0,107%
赖海民,先生,49,中国-广东-揭阳, ,鸿荣源,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,631,-262,58.0,4%
