姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
许健康,先生,66,中国-福建-泉州, ,宝龙,中国-上海,China-Shanghai,房地产,354,101,100.0,18%
叶国富,先生,41,中国-湖北-十堰, ,名创优品,中国-广东-广州,China-Guangdong-Guangzhou,饰品零售连锁,354,136,100.0,25%
叶立培,先生,74,中国-上海,硕士,仲盛,中国-香港,China-Hong Kong,房地产,354,14,100.0,0%
尹明善,先生,80,中国-重庆, ,力帆,中国-重庆,China-Chongqing,摩托车、汽车、投资,354,-75,100.0,-20%
应建仁,先生,未知,,本科,铁牛集团,中国-浙江-金华,China-Zhejiang-Jinhua,汽车制造、房地产、投资,354,-115,100.0,-29%
虞仁荣,先生,52,,本科,韦尔股份,中国-上海,China-Shanghai,半导体,354,332,100.0,67%
张胜飞,先生,未知,, ,胜华电缆,中国-上海,China-Shanghai,电缆,354,14,100.0,0%
张涛,先生,46,中国-上海,硕士,大众点评,中国-上海,China-Shanghai,生活服务,354,-354,100.0,11%
张小龙,先生,49,中国-湖南-昭阳,硕士,腾讯,中国-广东-广州,China-Guangdong-Guangzhou,互联网服务,354,new,100.0,new
张永平,先生,57,, ,秀水街,中国-北京,China-Beijing,房地产,354,14,100.0,0%
张章笋,先生,61,中国-广东-汕头, ,国瑞置业,中国-北京,China-Beijing,房地产,354,101,100.0,18%
钟乃雄,先生,55,,硕士,能兴,中国-广东-佛山,China-Guangdong-Foshan,房地产、投资,354,97,100.0,15%
蔡红兵,先生,未知,, ,恒瑞,中国-江苏-连云港,China-Jiangsu-Lianyungang,医药,354,327,100.0,61%
曾宝宝,先生,47,, ,花样年,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,394,127,95.0,23%
陈士良,先生,55,中国-浙江-嘉兴, ,桐昆,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化纤、房地产,394,360,95.0,73%
陈夏鑫,先生,56,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,394,-115,95.0,-24%
楚金甫,先生,59,中国-河南-许昌,硕士,森源,中国-河南-许昌,China-Henan-Xuchang,电器制造,394,-63,95.0,-14%
董凡,先生,48,,硕士,健帆生物,中国-广东-珠海,China-Guangdong-Zhuhai,生物材料和医疗设备,394,336,95.0,64%
洪锋,先生,未知,,硕士,小米,中国-北京,China-Beijing,智能硬件、投资,394,1006,95.0,217%
黄江吉,先生,未知,, ,小米,中国-北京,China-Beijing,智能硬件、投资,394,new,95.0,new
黄曦,先生,未知,中国-浙江-杭州, ,福信,中国-福建-厦门,China-Fujian-Xiamen,金融、房地产,394,-78,95.0,-17%
黎万强,先生,41,中国-广东,本科,小米,中国-北京,China-Beijing,智能硬件、投资,394,1006,95.0,217%
李力,先生,53,中国-湖南-长沙, ,爱尔眼科,中国-湖南-长沙,China-Hunan-Changsha,医疗,394,543,95.0,111%
李良彬,先生,51,中国-江西-宜春, ,赣锋锂业,中国-江西-新余,China-Jiangxi-Xinyu,有色金属冶炼加工,394,-132,95.0,-27%
梁丰,先生,50,,硕士,璞泰来,中国-上海,China-Shanghai,锂电池材料,394,1387,95.0,296%
林建华,先生,56,中国-福建,本科,福斯特,中国-浙江-杭州,China-Zhejiang-Hangzhou,光伏材料,394,-26,95.0,-5%
刘学斌,先生,46,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,394,343,95.0,67%
陆正耀,先生,48,中国-福建-福州,本科,神州专车,中国-北京,China-Beijing,汽车服务,394,29,95.0,6%
区学铭,先生,69,, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,394,27,95.0,1%
宋卫平,先生,60,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,394,61,95.0,12%
汪群斌,先生,49,,本科,复星,中国-上海,China-Shanghai,投资,394,-63,95.0,-14%
文剑平,先生,56,中国-湖南,博士,碧水源,中国-北京,China-Beijing,污水处理,394,-163,95.0,-34%
徐朋明,先生,44,,,金茂,中国-山东-东营,China-Shandong-Dongying,化工,394,29,95.0,6%
张荣华,女士,49,中国-天津,硕士,荣程,中国-天津,China-Tianjin,钢铁,394,61,95.0,12%
张跃,先生,58,中国-湖南-长沙, ,远大,中国-湖南-长沙,China-Hunan-Changsha,环保建筑,394,29,95.0,6%
赵小强,先生,51,中国-浙江, ,美盛文化,中国-浙江-绍兴,China-Zhejiang-Shaoxing,服饰,394,96,95.0,19%
郑建明,先生,未知,中国-上海, ,顺风清洁能源,中国-香港,China-Hong Kong,太阳能、造船、房地产,394,-26,95.0,-5%
周庆治,先生,63,,本科,南都,中国-香港,China-Hong Kong,电池、投资,394,-26,95.0,-5%
胡柏藩,先生,56,中国-浙江-绍兴,硕士,新和成,中国-浙江-绍兴,China-Zhejiang-Shaoxing,医药,394,130,95.0,27%
刘伟,先生,53,中国-广东-梅州,本科,佳都国际,中国-广东-广州,China-Guangdong-Guangzhou,分销代理,420,-19,93.0,-2%
周国辉,先生,53,中国-广东-梅州, ,怡亚通,中国-广东-深圳,China-Guangdong-Shenzhen,供应链管理,420,-52,93.0,-7%
黄绍武,先生,48,中国-江西-九江, ,神州通,中国-广东-深圳,China-Guangdong-Shenzhen,零售、物流、房地产,422,-106,92.0,-20%
田明,先生,65,中国-安徽, ,美亚光电,中国-安徽-合肥,China-Anhui-Hefei,专用设备制造业,422,68,92.0,15%
刘殿波,先生,53,中国-山东-烟台, ,绿叶制药,中国-山东-烟台,China-Shandong-Yantai,医药,422,264,92.0,53%
黄康境,先生,56,中国-广东-茂名, ,绿景中国地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,425,182,91.0,36%
苏汝波,先生,63,中国-广东, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,425,-3,91.0,0%
曾继疆,先生,56,中国-湖南, ,宏达电子,中国-湖南-株洲,China-Hunan-Zhuzhou,电子器件制造,427,new,90.0,new
陈妙林,先生,66,中国-浙江-杭州, ,开元旅业,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,427,28,90.0,6%
戴永革,先生,50,中国-黑龙江, ,人和商业,中国-黑龙江-哈尔滨,China-Heilongjiang-Harbin,商业地产、农业,427,-4,90.0,0%
丁佐宏,先生,56,中国-江苏-南通,硕士,月星,中国-上海,China-Shanghai,房地产、零售、制造,427,510,90.0,100%
胡克勤,先生,60,,,洛娃科技,中国-北京,China-Beijing,日化、食品、旅游地产,427,new,90.0,new
景百孚,先生,48,,,昂展,中国-香港,China-Hong Kong,房地产,427,-111,90.0,-22%
李家权,先生,55,中国-四川, ,龙蟒,中国-四川-成都,China-Sichuan-Chengdu,钛白粉、磷化工,427,-59,90.0,-10%
李军,先生,54,中国-湖南-怀化,博士,利亚德,中国-北京,China-Beijing,LED,427,-78,90.0,-14%
李卫国,先生,53,中国-湖南-常德,本科,东方雨虹,中国-北京,China-Beijing,防水材料,427,-148,90.0,-28%
倪祖根,先生,61,中国-江苏-苏州,本科,莱克电气,中国-江苏-苏州,China-Jiangsu-Suzhou,电机设备,427,-238,90.0,-45%
徐旭东,先生,48,, ,旭升股份,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件,427,-175,90.0,-33%
俞发祥,先生,47,中国-浙江-绍兴, ,祥源控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,基础设施建设、房地产,427,140,90.0,29%
张桂平,先生,67,中国-江苏-南京,本科,苏宁环球,中国-江苏-南京,China-Jiangsu-Nanjing,房地产、投资,427,-132,90.0,-25%
张双旺,先生,75,中国-内蒙古-鄂尔多斯,本科,伊泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,427,63,90.0,13%
周成建,先生,53,中国-浙江-丽水, ,美特斯邦威,中国-上海,China-Shanghai,服装,427,-96,90.0,-18%
王俊民,先生,50,中国-辽宁,硕士,海思科,中国-四川-成都,China-Sichuan-Chengdu,医药,427,97,90.0,20%
周宗文,先生,61,, ,周大生,中国-广东-深圳,China-Guangdong-Shenzhen,珠宝,443,-20,88.0,-2%
马瑞敏,先生,53,, ,地素时尚,中国-上海,China-Shanghai,服装,444,new,85.0,new
蔡宏柱,先生,67,中国-湖北-宜昌, ,稻花香,中国-湖北-宜昌,China-Hubei-Yichang,白酒,445,45,85.0,6%
蔡文胜,先生,48,中国-福建, ,美图、隆领投资,中国-福建-厦门,China-Fujian-Xiamen,投资,445,-285,85.0,-54%
陈德军,先生,48,中国-浙江-杭州,本科,申通快递,中国-上海,China-Shanghai,快递,445,-183,85.0,-35%
陈国祥,先生,67,中国-浙江, ,祥生,中国-浙江-绍兴,China-Zhejiang-Shaoxing,房地产、建筑,445,241,85.0,42%
陈锦石,先生,56,中国-江苏-镇江, ,中南,中国-江苏-南通,China-Jiangsu-Nantong,房地产、建筑,445,-77,85.0,-15%
崔维星,先生,48,中国-山东-潍坊,本科,德邦快递,中国-上海,China-Shanghai,快递,445,10,85.0,0%
党彦宝,先生,45,,本科,宝丰,中国-宁夏-吴忠,China-Ningxia-Wu Zhong,煤炭采选业,445,-445,85.0,0%
侯昌财,先生,62,中国-福建-泉州, ,源昌,中国-福建-厦门,China-Fujian-Xiamen,房地产,445,10,85.0,0%
黄关林,先生,52,中国-浙江,本科,申洲针织,中国-浙江-宁波,China-Zhejiang-Ningbo,纺织、服装,445,446,85.0,77%
李平,先生,50,,本科,宁德时代,中国-福建-宁德,China-Fujian-Ningde,锂电池,445,new,85.0,new
李如成,先生,67,中国-浙江-绍兴, ,雅戈尔,中国-浙江-宁波,China-Zhejiang-Ningbo,服装、房地产、投资,445,-150,85.0,-29%
林龙安,先生,54,中国-福建-泉州,本科,禹洲地产,中国-福建-厦门,China-Fujian-Xiamen,房地产,445,-114,85.0,-23%
潘来灿,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,445,354,85.0,60%
邵根伙,先生,53,中国-浙江-金华,博士,大北农,中国-北京,China-Beijing,饲料、种业,445,-166,85.0,-32%
盛百椒,先生,66,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,445,10,85.0,0%
宋文广,先生,59,中国-山东, ,兴源,中国-山东-东营,China-Shandong-Dongying,轮胎,445,10,85.0,0%
汪建国,先生,58,中国-江苏-苏州, ,五星投资,中国-江苏-南京,China-Jiangsu-Nanjing,家居连锁、婴孕商品连锁、投资,445,122,85.0,21%
汪俊林,先生,56,中国-四川-眉山,本科,郎酒,中国-四川-成都,China-Sichuan-Chengdu,房地产、白酒,445,112,85.0,15%
汪林朋,先生,49,中国-湖北-黄冈,硕士,居然之家,中国-北京,China-Beijing,家居建材,445,new,85.0,new
王子华,先生,未知,,本科,京奥港,中国-北京,China-Beijing,钢铁贸易、房地产、投资 ,445,10,85.0,0%
邬建树,先生,54,中国-浙江-宁波, ,拓普,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,445,-214,85.0,-41%
吴少勋,先生,62,中国-湖北-黄石,本科,劲牌,中国-湖北-黄石,China-Hubei-Huangshi,保健酒,445,10,85.0,0%
吴向东,先生,48,中国-湖南-株洲, ,华泽,中国-北京,China-Beijing,酒业、投资,445,45,85.0,6%
张波,先生,未知,, ,大众点评,中国-上海,China-Shanghai,生活服务,445,45,85.0,6%
张克强,先生,58,中国-广东,硕士,华美国际,中国-广东-广州,China-Guangdong-Guangzhou,投资、房地产,445,157,85.0,23%
周晓萍,女士,57,中国-江苏-常州, ,星宇股份,中国-江苏-常州,China-Jiangsu-Changzhou,汽车灯具,445,79,85.0,13%
庄奎龙,先生,56,, ,新凤鸣,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化纤,445,-77,85.0,-15%
岑均达,先生,未知,, ,恒瑞,中国-江苏-连云港,China-Jiangsu-Lianyungang,医药,445,380,85.0,70%
娄竞,先生,未知,, ,三生制药,中国-辽宁-沈阳,China-Liaoning-Shenyang,医药,445,1435,85.0,286%
黄小芬,女士,55,中国-广东-深圳, ,景旺电子,中国-广东-深圳,China-Guangdong-Shenzhen,线路板,474,89,83.0,17%
李振国,先生,50,中国-甘肃-兰州,硕士,西安隆基,中国-陕西-西安,China-Shaanxi-Xi'an,硅材料,474,-51,83.0,-8%
梁社增,先生,86,中国-广东-珠海, ,世荣兆业,中国-广东-珠海,China-Guangdong-Zhuhai,房地产,474,263,83.0,46%
卓军,女士,未知,中国-香港, ,景旺电子,中国-广东-深圳,China-Guangdong-Shenzhen,线路板,474,new,83.0,new
夏佐全,先生,55,中国-湖北-襄阳,本科,比亚迪,中国-广东-深圳,China-Guangdong-Shenzhen,汽车、充电电池,478,12,82.0,3%
刘宝林,先生,65,中国-湖北-孝感, ,九州通,中国-湖北-武汉,China-Hubei-Wuhan,医药流通,479,-111,81.0,-19%
何朝曦,先生,44,, ,深信服,中国-广东-深圳,China-Guangdong-Shenzhen,解决方案,479,1352,81.0,252%
李国强,先生,54,, ,中升,中国-北京,China-Beijing,汽车销售,479,45,81.0,8%
张亿贵,先生,未知,, ,中融新大,中国-山东-青岛,China-Shandong-Qingdao,煤焦,479,45,81.0,8%
车冯升,先生,56,中国-山东,硕士,四环医药,中国-北京,China-Beijing,医药,483,-134,80.0,-24%
方同华,先生,55,中国-安徽-毫州,硕士,珍宝岛药业,中国-黑龙江-鸡西,China-Heilongjiang-Jixi,医药,483,-115,80.0,-20%
Dan Friis丹飞,先生,49,,,绫致时装,中国-北京,China-Beijing,服装,483,new,80.0,new
陈湖文,先生,48,中国-广东-汕头 , ,晨光文具,中国-上海,China-Shanghai,文具用品制造,483,425,80.0,70%
陈润光,先生,65,中国-广东-东莞,本科,光大地产,中国-广东-东莞,China-Guangdong-Dongguan,房地产,483,7,80.0,0%
陈小英,先生,42,中国-浙江-杭州, ,申通快递,中国-上海,China-Shanghai,快递,483,-188,80.0,-33%
陈雪华,先生,57,中国-浙江, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,有色金属,483,84,80.0,14%
戴皓,先生,54,,,中发,中国-北京,China-Beijing,房地产、保险,483,-28,80.0,-6%
耿殿根,先生,62,,硕士,光环新网,中国-北京,China-Beijing,电信运营,483,84,80.0,14%
何旗,先生,36,,本科,均和,中国-上海,China-Shanghai,钢铁贸易,483,new,80.0,new
黄向墨,先生,49,中国-广东,硕士,玉湖,中国-澳大-利亚,China-UM-Lialia,投资,483,124,80.0,19%
李晓林,先生,65,中国-北京,博士,林达,中国-北京,China-Beijing,房地产、投资,483,41,80.0,7%
刘振东,先生,47,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产、模板钢,483,-60,80.0,-11%
马成喜,先生,62,中国-浙江-温州, ,现代,中国-天津,China-Tianjin,房地产,483,7,80.0,0%
穆荣均,先生,38,,硕士,美团点评,中国-北京,China-Beijing,生活服务,483,new,80.0,new
彭建虎,先生,61,中国-重庆,本科,巨人网络,中国-重庆,China-Chongqing,网络游戏,483,-82,80.0,-16%
彭建华,先生,67,中国-香港,本科,加皇国际,中国-北京,China-Beijing,教育,483,new,80.0,new
沈小平,先生,55,中国-江苏-苏州,本科,通鼎,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆,483,-60,80.0,-11%
孙孟全,先生,68,, ,鲁花,中国-山东-烟台,China-Shandong-Yantai,食用油,483,84,80.0,14%
汪超涌,先生,53,中国-湖北-黄冈,硕士,信中利,中国-北京,China-Beijing,投资,483,-188,80.0,-33%
王东海,先生,54,,本科,百川能源,中国-河北-廊坊,China-Hebei-Langfang,天然气、能源化工,483,-28,80.0,-6%
王建沂,先生,55,中国-浙江, ,富通,中国-浙江-杭州,China-Zhejiang-Hangzhou,光纤光缆,483,124,80.0,19%
许达来,先生,47,新加坡,硕士,小米,中国-北京,China-Beijing,智能硬件、投资,483,new,80.0,new
杨绍鹏,先生,62,中国-山东-青岛, ,海丰航运,中国-上海,China-Shanghai,航运,483,-82,80.0,-16%
应书岭,先生,37,中国-上海,本科,英雄互娱,中国-北京,China-Beijing,电竞游戏,483,7,80.0,0%
张志勇,先生,55,,本科,梅泰诺,中国-北京,China-Beijing,通信,483,271,80.0,45%
朱敏,先生,70,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,483,41,80.0,7%
苗拥军,先生,51,中国-河南-郑州,硕士,安图实业,中国-河南-郑州,China-Henan-Zhengzhou,医药制造业,483,342,80.0,60%
叶小平,先生,55,中国-浙江-嘉兴,博士,泰格医药,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,483,679,80.0,116%
马鸿,先生,51,中国-广东-揭阳,硕士,搜于特,中国-广东-东莞,China-Guangdong-Dongguan,服装,512,-273,79.0,-44%
薛华,先生,48,,本科,海大,中国-广东-广州,China-Guangdong-Guangzhou,饲料,512,47,79.0,8%
周奕丰,先生,49,中国-广东-汕头,博士,鸿达兴业,中国-广东-广州,China-Guangdong-Guangzhou,资源能源,512,-163,79.0,-25%
陈湖雄,先生,48,中国-广东-汕头 , ,晨光文具,中国-上海,China-Shanghai,文具用品制造,515,412,78.0,70%
张松桥,先生,54,中国-重庆,硕士,中渝实业,中国-香港,China-Hong Kong,房地产,515,92,78.0,16%
冯小华,先生,62,中国-广东-梅州,本科,南华糖业,中国-广西-南宁,China-Guangxi-Nanning,制糖业,517,7,77.0,3%
李缜,先生,54,, ,安徽国轩,中国-安徽-合肥,China-Anhui-Hefei,房地产、影视、电池、投资,517,-238,77.0,-38%
刘沧龙,先生,未知,中国-四川-成都,本科,宏达,中国-四川-成都,China-Sichuan-Chengdu,冶金、化工、房地产,517,-62,77.0,-9%
俞金坤,先生,75,中国-江苏-常州, ,今创集团,中国-江苏-常州,China-Jiangsu-Changzhou,轨道交通设备,520,-520,76.0,182%
程先锋,先生,50,,硕士,亿帆鑫富,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,521,-242,75.0,-40%
包松安,先生,未知,中国-浙江-温州, ,亿联投资控股,中国-天津,China-Tianjin,房地产、投资,521,3,75.0,0%
薄世久,先生,54,, ,长久,中国-北京,China-Beijing,物流、汽车销售,521,-172,75.0,-29%
仇建平,先生,56,中国-浙江-杭州,硕士,巨星科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,工具制造,521,-190,75.0,-32%
傅梅城,先生,61,中国-浙江-杭州, ,华策影视,中国-浙江-杭州,China-Zhejiang-Hangzhou,影视传媒,521,-172,75.0,-29%
江南,先生,55,中国-山东-济南, ,圣丰,中国-广东-广州,China-Guangdong-Guangzhou,房地产、工业制造,521,42,75.0,6%
靳保芳,先生,66,中国-河北-邢台, ,晶龙,中国-河北-邢台,China-Hebei-Xingtai,光伏,521,127,75.0,15%
刘福海,先生,64,,,大海,中国-山东-东营,China-Shandong-Dongying,纺织、化工,521,46,75.0,7%
邱建林,先生,55,中国-浙江,硕士,恒逸,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,521,370,75.0,56%
邱祥娟,先生,未知,中国-浙江, ,恒逸,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,521,387,75.0,60%
邱奕博,先生,31,中国-浙江, ,恒逸,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,521,370,75.0,56%
茹伯兴,先生,71,中国-江苏-常州,本科,百兴,中国-江苏-常州,China-Jiangsu-Changzhou,工业制造、房地产,521,3,75.0,0%
王步峰,先生,未知,中国-山东-济宁,,润峰,中国-山东-济宁,China-Shandong-Jining,新能源产品制造,521,3,75.0,0%
王均豪,先生,46,中国-浙江-温州,硕士,均瑶,中国-上海,China-Shanghai,房地产、航空、零售,521,3,75.0,0%
吴绪顺,先生,70,中国-安徽-芜湖, ,三七互娱,中国-安徽-芜湖,China-Anhui-Wuhu,网络游戏,521,-269,75.0,-44%
夏鼎湖,先生,74,中国-安徽,硕士,中鼎 ,中国-安徽-宁国,China-Anhui-Ningguo,橡胶和塑料制品业,521,-98,75.0,-17%
许晨晔,先生,47,,硕士,腾讯,中国-广东-深圳,China-Guangdong-Shenzhen,互联网服务,521,857,75.0,142%
杨爱华,先生,57,, ,宝信汽车,中国-上海,China-Shanghai,汽车销售,521,46,75.0,7%
姚劲波,先生,42,中国-湖南-益阳,本科,58同城,中国-北京,China-Beijing,生活服务,521,84,75.0,10%
余海军,先生,44,中国-浙江-绍兴,本科,宝利德,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车销售,521,46,75.0,7%
张轩宁,先生,48,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,521,3,75.0,0%
周金辉,先生,未知,, ,中赫,中国-北京,China-Beijing,地产、矿业,521,46,75.0,7%
周云杰,先生,57,, ,奥瑞金,中国-北京,China-Beijing,包装,521,46,75.0,7%
左宗申,先生,65,中国-重庆, ,宗申,中国-重庆,China-Chongqing,摩托车、房地产,521,-31,75.0,-6%
陆克平,先生,74,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,521,-31,75.0,-6%
彭浩,先生,51,中国-陕西-咸阳,硕士,信维通信,中国-广东-深圳,China-Guangdong-Shenzhen,通信设备,546,-94,74.0,-14%
张思民,先生,56,中国-吉林-长春,本科,海王,中国-广东-深圳,China-Guangdong-Shenzhen,医药、房地产,547,-92,73.0,-14%
蔡小如,先生,39,中国-广东-中山,硕士,达华智能,中国-广东-中山,China-Guangdong-Zhongshan,RFID,547,-62,73.0,-11%
严玉德,先生,未知,, ,德瑞企业发展,中国-四川-成都,China-Sichuan-Chengdu,教育、房地产,547,1384,73.0,248%
易峥,先生,48,中国-北京,本科,同花顺,中国-浙江-杭州,China-Zhejiang-Hangzhou,软件,547,-198,73.0,-30%
陈学利,先生,67,, ,威高,中国-山东-威海,China-Shandong-Weihai,医疗器械,551,-27,72.0,-4%
刘冀鲁,先生,71,中国-安徽, ,顺丰,中国-香港,China-Hong Kong,快递,551,56,72.0,7%
吕永祥,先生,68,中国-吉林,本科,永大 ,中国-吉林-吉林,China-Jilin-Jilin,电气制造,551,16,72.0,3%
朱兴明,先生,51,中国-湖南,硕士,汇川技术,中国-广东-深圳,China-Guangdong-Shenzhen,电力电子,551,51,72.0,4%
黄立,先生,55,中国-陕西-西安,硕士,高德电气,中国-湖北-武汉,China-Hubei-Wuhan,电子制造,555,-70,71.0,-13%
韩旭,先生,53,中国-山东-烟台,本科,瑞康医药,中国-山东-烟台,China-Shandong-Yantai,医药,556,-101,70.0,-18%
蒋锡培,先生,55,中国-江苏-无锡, ,智慧能源,中国-江苏-无锡,China-Jiangsu-Wuxi,电缆、医药、房地产,556,-66,70.0,-13%
陈建成,先生,59,中国-浙江-绍兴, ,卧龙控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,电气设备、房地产,556,-66,70.0,-13%
邓鸿,先生,55,中国-四川,本科,成都环球世纪,中国-四川-成都,China-Sichuan-Chengdu,房地产,556,130,70.0,17%
刁志中,先生,55,,本科,广联达,中国-北京,China-Beijing,软件服务,556,381,70.0,56%
顾伟,先生,53,中国-江西-南昌,硕士,兆驰股份,中国-新疆-乌鲁木齐,China-Xinjiang-Urumqi,数码,556,-104,70.0,-19%
郭梓文,先生,54,中国-广东-广州, ,中国奥园,中国-广东-广州,China-Guangdong-Guangzhou,房地产,556,606,70.0,89%
韩国龙,先生,63,中国-福建-福州, ,冠城大通,中国-福建-福州,China-Fujian-Fuzhou,房地产、手表,556,-188,70.0,-30%
韩真发,先生,65,中国-吉林, ,正业,中国-北京,China-Beijing,生猪养殖加工、兽药疫苗、商业地产,556,51,70.0,4%
何著胜,先生,71,中国-辽宁, ,后英,中国-辽宁-鞍山,China-Liaoning-Anshan,耐火材料、钢铁、矿业,556,-32,70.0,-7%
江黎明,先生,未知,中国-湖北-武汉,本科,利泰,中国-广东-佛山,China-Guangdong-Foshan,汽车经销,556,51,70.0,4%
李林,先生,36,,硕士,火币,中国-北京,China-Beijing,区块链,556,new,70.0,new
李喜朋,先生,55,中国-河南-周口, ,盛润控股,中国-河南-郑州,China-Henan-Zhengzhou,房地产、电力能源、城市基础设施,556,11,70.0,0%
李笑来,先生,未知,,,比特基金,中国-北京,China-Beijing,区块链,556,new,70.0,new
林荣滨,先生,50,中国-福建-泉州,硕士,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、钛白粉,556,11,70.0,0%
刘江,先生,50,中国-贵州, ,贵州燃气,中国-北京,China-Beijing,城市燃气,556,new,70.0,new
楼忠福,先生,未知,中国-浙江-金华,,广厦,中国-浙江-杭州,China-Zhejiang-Hangzhou,建筑、房地产,556,-32,70.0,-7%
卢生举,先生,52,中国-重庆,本科,财信,中国-重庆,China-Chongqing,房地产、金融,556,-101,70.0,-18%
陆兆禧,先生,49,中国-广东-广州,本科,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,556,844,70.0,133%
罗运刚,先生,未知,,,宝塔石化,中国-宁夏-银川,China-Ningxia-Yinchuan,石油化工、教育,556,-556,70.0,32%
潘刚,先生,48,中国-内蒙古-锡林郭勒盟,博士,伊利,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,乳制品,556,130,70.0,17%
彭蕾,先生,47,, ,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,556,-508,70.0,-83%
戚金兴,先生,56,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,556,-155,70.0,-26%
裘国根,先生,49,中国-浙江-绍兴,本科,重阳投资,中国-上海,China-Shanghai,投资,556,11,70.0,0%
沈波,先生,55,, ,分布式资本,中国-上海,China-Shanghai,投资,556,new,70.0,new
石克荣,先生,61,中国-河北-廊坊, ,三河汇福,中国-河北-三河,China-Hebei-Sanhe,食品,556,130,70.0,17%
寿柏年,先生,56,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,556,92,70.0,8%
唐宁,先生,45,,本科,宜信,中国-北京,China-Beijing,金融,556,92,70.0,8%
王刚,先生,42,, ,滴滴出行,中国-北京,China-Beijing,生活服务平台,556,51,70.0,4%
王佳,先生,49,中国-云南-昆明,硕士,启明星辰,中国-北京,China-Beijing,网络安全,556,-66,70.0,-13%
王文城,先生,未知,中国-广东, ,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,556,92,70.0,8%
王正华,先生,74,中国-上海,硕士,春秋航空,中国-上海,China-Shanghai,航空,556,11,70.0,0%
项光明,先生,55,中国-浙江-温州, ,伟明环保,中国-浙江-温州,China-Zhejiang-Wenzhou,垃圾发电,556,198,70.0,27%
谢菊华,先生,67,, ,健友股份,中国-江苏-南京,China-Jiangsu-Nanjing,原料药,556,606,70.0,89%
熊武,先生,42,,本科,深信服,中国-广东-深圳,China-Guangdong-Shenzhen,解决方案,556,1426,70.0,250%
徐子泉,先生,60,,本科,捷成,中国-北京,China-Beijing,软件服务,556,-189,70.0,-31%
许树根,先生,53,中国-浙江,本科,浙江鼎力,中国-浙江-湖州,China-Zhejiang-Huzhou,机械制造,556,130,70.0,17%
严俊波,先生,未知,中国-四川-南充,,濠吉,中国-四川-成都,China-Sichuan-Chengdu,食品、教育,556,11,70.0,0%
杨廷栋,先生,58,中国-江苏-淮安, ,蓝天贸易,中国-江苏-宿迁,China-Jiangsu-Suqian,白酒,556,-32,70.0,-7%
杨钊,先生,71,中国-广东-惠州,本科,旭日,中国-香港,China-Hong Kong,服装、房地产,556,51,70.0,4%
姚其湧,先生,54,, ,宏兆,中国-广东-深圳,China-Guangdong-Shenzhen,投资,556,new,70.0,new
张开元,先生,54,中国-江苏-徐州, ,国电清新,中国-北京,China-Beijing,环保,556,-155,70.0,-26%
