姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
楼忠福,先生,未知,中国-浙江-金华,,广厦,中国-浙江-杭州,China-Zhejiang-Hangzhou,建筑、房地产,524,-126,75.0,-12%
陆风,先生,49,, ,万得资讯,中国-上海,China-Shanghai,数据服务,524,24,75.0,12%
陆永华,先生,54,中国-江苏-南通, ,林洋电子,中国-江苏-南通,China-Jiangsu-Nantong,电子式电能表,524,-178,75.0,-21%
孟庆山,先生,69,中国-河北, ,梅花,中国-河北-廊坊,China-Hebei-Langfang,食用调味品,524,81,75.0,19%
齐向东,先生,52,,本科,奇虎360,中国-北京,China-Beijing,互联网安全与软件、搜索,524,71,75.0,15%
茹伯兴,先生,70,中国-江苏-常州,本科,百兴,中国-江苏-常州,China-Jiangsu-Changzhou,工业制造、房地产,524,172,75.0,36%
涂国身,先生,52,,,中恒汇志投资,中国-广东-深圳,China-Guangdong-Shenzhen,投资,524,-262,75.0,-35%
万连步,先生,54,中国-山东-临沂, ,金正大,中国-山东-临沂,China-Shandong-Linyi,化肥,524,-86,75.0,-6%
王步峰,先生,未知,中国-山东-济宁,,润峰,中国-山东-济宁,China-Shandong-Jining,新能源产品制造,524,-12,75.0,4%
王均豪,先生,45,中国-浙江-温州,硕士,均瑶,中国-上海,China-Shanghai,房地产、航空、零售,524,-126,75.0,-12%
王俊民,先生,49,中国-辽宁,硕士,海思科,中国-四川-成都,China-Sichuan-Chengdu,医药,524,-159,75.0,-18%
吴延炜,先生,58,中国-北京,硕士,中化岩土,中国-北京,China-Beijing,基础工程,524,172,75.0,36%
徐桂芬,先生,67,,硕士,煌上煌,中国-江西-南昌,China-Jiangxi-Nanchang,食品加工,524,172,75.0,36%
徐茂栋,先生,49,,,星河世界,中国-北京,China-Beijing,互联网综合服务,524,new,75.0,new
许刚,先生,54,中国-河南,硕士,龙蟒佰利联,中国-河南-焦作,China-Henan-Jiaozuo,钛白粉,524,new,75.0,new
杨廷栋,先生,57,中国-江苏-淮安, ,蓝天贸易,中国-江苏-宿迁,China-Jiangsu-Suqian,白酒,524,248,75.0,47%
于冬,先生,46,中国-北京,本科,博纳,中国-北京,China-Beijing,影视娱乐,524,977,75.0,168%
张轩宁,先生,47,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,524,256,75.0,50%
张亿贵,先生,未知,, ,中融新大,中国-山东-青岛,China-Shandong-Qingdao,煤焦,524,new,75.0,new
张志熔,先生,45,中国-江苏-南通, ,恒盛\熔盛重工,中国-香港,China-Hong Kong,房地产、船业,524,-131,75.0,-15%
周晓萍,女士,56,中国-江苏-常州, ,星宇股份,中国-江苏-常州,China-Jiangsu-Changzhou,汽车灯具,524,-8,75.0,7%
朱敏,先生,69,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,524,24,75.0,12%
兰华升,先生,46,, ,大生,中国-广东-深圳,China-Guangdong-Shenzhen,农业,557,-119,74.0,-8%
汪俊林,先生,55,中国-四川-眉山,本科,郎酒,中国-四川-成都,China-Sichuan-Chengdu,房地产、白酒,557,-48,74.0,0%
杜伟民,先生,54,中国-江西-南昌, ,康泰生物,中国-广东-深圳,China-Guangdong-Shenzhen,生物制品,559,new,73.0,new
沈汉标,先生,45,中国-广东-汕头, ,好莱客,中国-广东-广州,China-Guangdong-Guangzhou,木制家具制造,559,-122,73.0,-10%
薛华,先生,47,,本科,海大,中国-广东-广州,China-Guangdong-Guangzhou,饲料,559,46,73.0,16%
郭英成,先生,52,中国-广东, ,佳兆业,中国-香港,China-Hong Kong,房地产,562,64,72.0,20%
陈礼豪,先生,49,,,欧浦钢网,中国-广东-佛山,China-Guangdong-Foshan,中国钢铁电子交易,563,181,71.0,34%
黄小芬,女士,54,中国-广东-深圳, ,景旺电子,中国-广东-深圳,China-Guangdong-Shenzhen,线路板,563,new,71.0,new
江南,先生,54,中国-山东-济南, ,圣丰,中国-广东-广州,China-Guangdong-Guangzhou,房地产、橡胶制品、酒店经营,563,-90,71.0,-5%
张兴海,先生,54,中国-重庆,硕士,小康控股,中国-重庆,China-Chongqing,汽车、汽车零配件,563,-281,71.0,-35%
陈大魁,先生,66,中国-浙江, ,浙江众成,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,包装材料,567,-354,70.0,-46%
陈雪华,先生,56,中国-浙江, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,有色金属,567,521,70.0,84%
陈雁升,先生,47,中国-广东-汕头,硕士,互动娱乐,中国-广东-汕头,China-Guangdong-Shantou,车模,567,-223,70.0,-28%
耿殿根,先生,61,,硕士,光环新网,中国-北京,China-Beijing,电信运营,567,-245,70.0,-30%
郭东泽,先生,42,,,安通物流、安盛船务,中国-福建-泉州,China-Fujian-Quanzhou,船运、物流,567,562,70.0,89%
侯建芳,先生,51,,,雏鹰农牧,中国-河南-郑州,China-Henan-Zhengzhou,畜牧,567,-169,70.0,-18%
胡喜,先生,37,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、互联网金融,567,new,70.0,new
黄有龙,先生,41,中国-武汉, ,大漠金海,中国-北京,China-Beijing,投资,567,-19,70.0,4%
李喜朋,先生,54,中国-河南-周口, ,盛润控股,中国-河南-郑州,China-Henan-Zhengzhou,房地产、电力能源、城市基础设施,567,53,70.0,15%
李玉国,先生,58,中国-江苏-盐城, ,九台,中国-北京,China-Beijing,投资、房地产,567,323,70.0,56%
林荣新,先生,49,,,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、钛白粉,567,-129,70.0,-13%
刘福海,先生,63,,,大海,中国-山东-东营,China-Shandong-Dongying,纺织、化工,567,-94,70.0,-7%
刘满世,先生,68,中国-内蒙古, ,满世,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,567,46,70.0,13%
刘载望,先生,45,中国-湖南-岳阳,本科,江河,中国-北京,China-Beijing,建筑幕墙,567,-51,70.0,0%
吕永祥,先生,67,中国-吉林,本科,永大,中国-吉林-吉林,China-Jilin-Jilin,电气制造,567,-19,70.0,4%
密春磊,先生,41,,,览海控股,中国-上海,China-Shanghai,房地产、医疗、能源、投资,567,279,70.0,46%
裘国根,先生,48,中国-浙江-绍兴,本科,重阳投资,中国-上海,China-Shanghai,投资,567,-94,70.0,-7%
孙孟全,先生,67,, ,鲁花,中国-山东-烟台,China-Shandong-Yantai,食用油,567,-55,70.0,-3%
屠剑威,先生,未知,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、互联网金融,567,new,70.0,new
汪建国,先生,57,中国-江苏-苏州, ,五星投资,中国-江苏-南京,China-Jiangsu-Nanjing,家居连锁、婴孕商品连锁、投资,567,129,70.0,27%
王正华,先生,73,中国-上海,硕士,春秋航空,中国-上海,China-Shanghai,航空,567,-268,70.0,-33%
徐其明,先生,54,,,徐龙,中国-浙江-宁波,China-Zhejiang-Ningbo,水产品、房地产、艺术品收藏,567,-24,70.0,3%
严俊波,先生,未知,中国-四川-南充,,濠吉,中国-四川-成都,China-Sichuan-Chengdu,食品、教育,567,new,70.0,new
阳振坤,先生,52,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务、互联网金融,567,new,70.0,new
杨爱华,先生,56,, ,宝信汽车,中国-上海,China-Shanghai,汽车销售,567,-24,70.0,3%
杨寿海,先生,60,中国-江苏-南京,硕士,红太阳,中国-江苏-南京,China-Jiangsu-Nanjing,农药、精细化工,567,129,70.0,27%
余海军,先生,43,中国-浙江-绍兴,本科,宝利德,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车销售,567,101,70.0,21%
俞发祥,先生,46,中国-浙江-绍兴, ,祥源控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,基础设施建设、房地产,567,-19,70.0,4%
郁国祥,先生,47,, ,新恒德置业,中国-上海,China-Shanghai,房地产、投资,567,213,70.0,40%
张利群,先生,44,,,网信,中国-辽宁-大连,China-Liaoning-Dalian,金融,567,430,70.0,75%
张玉祥,先生,53,, ,南极电商,中国-上海,China-Shanghai,服装,567,187,70.0,35%
赵宁,女士,51,, ,兴龙实业,中国-云南-昆明,China-Yunnan-Kunming,工艺品,567,38,70.0,11%
周金辉,先生,未知,, ,中赫,中国-北京,China-Beijing,地产、矿业,567,804,70.0,133%
周云杰,先生,56,, ,奥瑞金,中国-北京,China-Beijing,包装,567,-354,70.0,-46%
左洪波,先生,52,,,奥瑞德,中国-黑龙江-哈尔滨,China-Heilongjiang-Harbin,光电材料,567,-94,70.0,-7%
鲁楚平,先生,52,中国-湖北-孝感,本科,大洋电机,中国-广东-中山,China-Guangdong-Zhongshan,微特电机生产,602,-256,69.0,-27%
张克强,先生,57,中国-广东,硕士,华美国际,中国-广东-广州,China-Guangdong-Guangzhou,投资、房地产,602,62,69.0,17%
朱兴明,先生,50,中国-湖南,硕士,汇川技术,中国-广东-深圳,China-Guangdong-Shenzhen,电气机械及器材制造,602,94,69.0,25%
姚劲波,先生,41,中国-湖南-益阳,本科,58同城,中国-北京,China-Beijing,生活服务,605,-57,68.0,5%
俞其兵,先生,52,中国-浙江, ,旗滨,中国-浙江-宁波,China-Zhejiang-Ningbo,玻璃,605,91,68.0,24%
艾路明,先生,60,中国-湖北-武汉,硕士,武汉当代科技,中国-湖北-武汉,China-Hubei-Wuhan,医药、房地产、教育、投资,607,19,67.0,12%
包凡,先生,46,,硕士,华兴资本,中国-北京,China-Beijing,金融服务,607,390,67.0,12%
蔡高校,先生,43,中国-广东-汕头,本科,欧菲光,中国-广东-深圳,China-Guangdong-Shenzhen,电子元件研发、生产和销售,607,341,67.0,56%
高仕军,先生,未知,, ,高力集团,中国-江苏-南京,China-Jiangsu-Nanjing,房地产,607,new,67.0,new
高星,先生,64,,,兴泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,房地产、路桥建设,607,19,67.0,12%
韩真发,先生,64,中国-吉林, ,正业,中国-北京,China-Beijing,生猪养殖加工、兽药疫苗、商业地产,607,1031,67.0,168%
胡成中,先生,56,中国-浙江-温州,硕士,德力西,中国-浙江-温州,China-Zhejiang-Wenzhou,工业电器、房地产,607,57,67.0,14%
胡季强,先生,56,中国-浙江,本科,康恩贝,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,607,-59,67.0,0%
华勇,先生,53,中国-浙江-杭州, ,顺网科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,互联网信息服务,607,-345,67.0,-42%
黄河清,先生,55,中国-浙江-衢州,本科,万里扬,中国-浙江-金华,China-Zhejiang-Jinhua,变速箱,607,147,67.0,29%
黄宏生,先生,61,中国-海南-临高,本科,创维,中国-广东-深圳,China-Guangdong-Shenzhen,家用电器,607,-169,67.0,-16%
黄康境,先生,55,中国-广东-茂名, ,绿景中国地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,607,-59,67.0,0%
黄怒波,先生,61,,,中坤,中国-北京,China-Beijing,房地产,607,-169,67.0,-16%
黄向墨,先生,48,中国-广东,硕士,玉湖,澳大利亚,Australia,水电、物流、房地产,607,6,67.0,8%
江黎明,先生,未知,中国-湖北-武汉,本科,利泰,中国-广东-佛山,China-Guangdong-Foshan,汽车经销,607,137,67.0,26%
黎旭晖,女士,49,中国-广东-广州, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,607,147,67.0,29%
李斌,先生,43,中国-安徽, ,易车、摩拜,中国-北京,China-Beijing,汽车营销、新能源汽车,607,1296,67.0,235%
李登海,先生,68,中国-山东-烟台, ,登海种业,中国-山东-烟台,China-Shandong-Yantai,农业,607,-135,67.0,-12%
李福成,先生,71,中国-河北-廊坊, ,福成五丰,中国-河北-廊坊,China-Hebei-Langfang,食品,607,-59,67.0,0%
刘冀鲁,先生,70,中国-安徽, ,顺丰,中国-香港,China-Hong Kong,快递,607,new,67.0,new
刘雷,先生,50,,本科,三聚环保,中国-北京,China-Beijing,环保、新材料,607,173,67.0,34%
莫林弟,先生,54,中国-江苏-苏州, ,永鼎,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆、房地产,607,19,67.0,12%
欧亚平,先生,55,中国-湖南-长沙,本科,百仕达,中国-香港,China-Hong Kong,天然气、房地产,607,467,67.0,72%
沈亚,先生,46,中国-浙江-温州,本科,唯品会,中国-广东-广州,China-Guangdong-Guangzhou,B2C在线零售,607,-215,67.0,-25%
万永兴,先生,46,, ,瑞茂通,中国-河南-郑州,China-Henan-Zhengzhou,煤炭供应链管理,607,-143,67.0,-14%
王刚,先生,41,, ,滴滴出行,中国-北京,China-Beijing,IT、服务,607,new,67.0,new
王建沂,先生,54,中国-浙江, ,富通,中国-浙江-杭州,China-Zhejiang-Hangzhou,光纤光缆,607,89,67.0,22%
王林祥,先生,66,中国-内蒙古-包头, ,鄂尔多斯,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,羊绒、煤电、冶金、房地产,607,83,67.0,12%
王忆会,先生,未知,, ,嘉华东方,中国-北京,China-Beijing,投资,607,19,67.0,12%
王振滔,先生,52,中国-浙江-温州, ,奥康,中国-浙江-温州,China-Zhejiang-Wenzhou,鞋业、地产,607,-91,67.0,-4%
徐万茂,先生,72,中国-浙江-宁波, ,华茂,中国-浙江-宁波,China-Zhejiang-Ningbo,文具、教育、房地产、金融,607,19,67.0,12%
徐勇,先生,53,中国-河南,博士,百度、振豫教育基金会,中国-北京,China-Beijing,搜索引擎、教育,607,new,67.0,new
杨钊,先生,70,中国-广东-惠州,本科,旭日,中国-香港,China-Hong Kong,服装、房地产,607,74,67.0,18%
叶成,先生,55,中国-山东, ,岚桥工贸,中国-山东-日照,China-Shandong-Rizhao,石油加工、木材加工、贸易,607,-59,67.0,0%
尤小平,先生,59,中国-浙江-温州, ,华峰,中国-浙江-温州,China-Zhejiang-Wenzhou,化工、铝业、投资,607,137,67.0,26%
袁志敏,先生,56,中国-四川,硕士,金发科技,中国-广东-广州,China-Guangdong-Guangzhou,塑料,607,-2,67.0,6%
张朝阳,先生,53,中国-陕西-西安,博士,搜狐,中国-北京,China-Beijing,IT、娱乐,607,173,67.0,34%
张松桥,先生,53,中国-重庆,硕士,中渝实业,中国-香港,China-Hong Kong,房地产,607,74,67.0,18%
张洋洋,先生,38,,博士,光启,中国-广东-深圳,China-Guangdong-Shenzhen,超材料,607,new,67.0,new
赵曰岭,先生,65,中国-山东, ,金岭,中国-山东-东营,China-Shandong-Dongying,化工,607,6,67.0,8%
朱要文,先生,53,,硕士,九五企业,中国-广东-深圳,China-Guangdong-Shenzhen,投资、房地产,607,390,67.0,68%
敖小强,先生,53,,硕士,雪迪龙,中国-北京,China-Beijing,仪器仪表,648,-132,65.0,-7%
曹仁贤,先生,49,中国-浙江-杭州,硕士,阳光电源,中国-安徽-合肥,China-Anhui-Hefei,电气机械及器材制造业,648,-100,65.0,-3%
陈隆基,先生,61,中国-福建-福州, ,利嘉国际,中国-香港,China-Hong Kong,石油开采、石油贸易,648,-22,65.0,8%
陈义红,先生,59,中国-山东-济南,硕士,中国动向,中国-北京,China-Beijing,服装,648,-132,65.0,-7%
丁欣欣,先生,59,中国-浙江-绍兴, ,亚厦,中国-浙江-杭州,China-Zhejiang-Hangzhou,建筑装饰,648,-282,65.0,-28%
黄明松,先生,46,中国-安徽-六安,硕士,科大智能,中国-上海,China-Shanghai,智能配电,648,48,65.0,18%
金惠明,先生,64,中国-上海, ,大华,中国-上海,China-Shanghai,房地产,648,48,65.0,18%
靳保芳,先生,65,中国-河北-邢台, ,晶龙,中国-河北-邢台,China-Hebei-Xingtai,光伏,648,-136,65.0,-10%
黎经华,先生,55,, ,罗浮宫家具,中国-广东-佛山,China-Guangdong-Foshan,家具,648,new,65.0,new
李保平,先生,57,中国-陕西, ,黄河矿业,中国-陕西-渭南,China-Shaanxi-Weinan,煤炭,648,33,65.0,14%
刘程宇,先生,55,中国-福建-宁德,本科,科士达,中国-广东-深圳,China-Guangdong-Shenzhen,电力电子产品,648,-100,65.0,-3%
刘革新,先生,66,中国-湖北, ,科伦药业,中国-四川-成都,China-Sichuan-Chengdu,制药、医药流通,648,-53,65.0,0%
刘国本,先生,73,中国-湖北-襄阳, ,骆驼股份,中国-湖北-襄阳,China-Hubei-Xiangyang,蓄电池,648,-132,65.0,-7%
陆仁军,先生,67,中国-上海, ,柘中股份,中国-上海,China-Shanghai,工程建设,648,349,65.0,63%
吕培榕,先生,58,中国-福建-泉州, ,大帝,中国-福建-泉州,China-Fujian-Quanzhou,投资、房地产、服装,648,-22,65.0,8%
沈洁泳,先生,未知,中国-浙江-杭州, ,南方泵业,中国-浙江-杭州,China-Zhejiang-Hangzhou,水泵,648,89,65.0,20%
寿柏年,先生,55,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,648,106,65.0,25%
唐健,先生,61,中国-广东-深圳, ,捷顺科技,中国-广东-深圳,China-Guangdong-Shenzhen,智能卡、计算机软件的技术开发,648,-137,65.0,-11%
唐宁,先生,44,,本科,宜信,中国-北京,China-Beijing,金融,648,-22,65.0,8%
田汉,先生,50,,硕士,京汉,中国-北京,China-Beijing,房地产,648,440,65.0,71%
王海鹏,先生,56,, ,美盈森,中国-广东-深圳,China-Guangdong-Shenzhen,包装产品,648,-349,65.0,-38%
王文城,先生,未知,中国-广东, ,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,648,-53,65.0,0%
吴欣鸿,先生,36,,,美图,中国-福建-厦门,China-Fujian-Xiamen,IT,648,106,65.0,25%
徐金富,先生,53,中国-广东-广州,本科,天赐材料,中国-广东-广州,China-Guangdong-Guangzhou,化学原料制品,648,-210,65.0,-19%
许庆奎,先生,未知,, ,九羊,中国-山东,China-Shandong,钢铁、冶金、机械,648,-22,65.0,8%
杨卫东,先生,49,中国-浙江, ,卫星石化,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化工,648,507,65.0,81%
姚俊良,先生,64,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤炭,648,-100,65.0,-3%
俞培俤,先生,57,中国-福建, ,东福实业,中国-福建-福州,China-Fujian-Fuzhou,房地产,648,-250,65.0,-24%
张利钿,先生,53,中国-广东-潮州, ,雅士利,中国-广东-潮州,China-Guangdong-Chaozhou,乳业,648,-53,65.0,0%
张雨柏,先生,53,, ,蓝天贸易,中国-江苏-宿迁,China-Jiangsu-Suqian,白酒,648,124,65.0,27%
张志铭,先生,未知,, ,明天投资,中国-北京,China-Beijing,投资,648,new,65.0,new
周明杰,先生,60,中国-湖南-长沙,硕士,海洋王,中国-广东-深圳,China-Guangdong-Shenzhen,灯具,648,-132,65.0,-7%
张佛恩,先生,65,中国-广东-东莞, ,龙泉,中国-广东-东莞,China-Guangdong-Dongguan,房地产,680,-132,63.0,-6%
蔡红兵,先生,未知,, ,达远,中国-江苏-连云港,China-Jiangsu-Lianyungang,投资,681,new,62.0,new
方洪波,先生,50,中国-安徽-安庆, ,美的,中国-广东-佛山,China-Guangdong-Foshan,家电制造,681,209,62.0,38%
冯焕培,先生,51,, ,京运通,中国-北京,China-Beijing,光伏,681,-315,62.0,-31%
史英文,先生,52,中国-广西-南宁,硕士,荣和,中国-广西-南宁,China-Guangxi-Nanning,房地产,684,-58,61.0,2%
王明旺,先生,50,中国-广东-茂名,硕士,欣旺达,中国-广东-深圳,China-Guangdong-Shenzhen,电池、充电器,684,-16,61.0,5%
曹国伟,先生,52,中国-上海,硕士,新浪,中国-北京,China-Beijing,门户网站,686,311,60.0,50%
陈国祥,先生,66,中国-浙江, ,祥生,中国-浙江-绍兴,China-Zhejiang-Shaoxing,房地产、建筑,686,10,60.0,9%
陈卓南,先生,54,中国-广东-中山, ,雅居乐,中国-广东-广州,China-Guangdong-Guangzhou,房地产,686,new,60.0,new
陈卓喜,先生,59,中国-广东-中山, ,雅居乐,中国-广东-广州,China-Guangdong-Guangzhou,房地产,686,new,60.0,new
陈卓贤,先生,50,中国-广东-中山, ,雅居乐,中国-广东-广州,China-Guangdong-Guangzhou,房地产,686,new,60.0,new
陈卓雄,先生,60,中国-广东-中山, ,雅居乐,中国-广东-广州,China-Guangdong-Guangzhou,房地产,686,new,60.0,new
单银木,先生,57,中国-浙江-杭州,硕士,杭萧钢构,中国-浙江-杭州,China-Zhejiang-Hangzhou,建材,686,469,60.0,67%
邓鸿,先生,54,中国-四川,本科,成都环球世纪,中国-四川-成都,China-Sichuan-Chengdu,房地产,686,10,60.0,9%
丁玉华,先生,69,,,三角轮胎,中国-山东-威海,China-Shandong-Weihai,轮胎,686,-248,60.0,-25%
杜越新,先生,未知,, ,嘉德,中国-北京,China-Beijing,拍卖,686,new,60.0,new
高雪峰,先生,59,,,金诚泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭、化工,686,204,60.0,33%
何人宝,先生,52,中国-浙江, ,永太科技,中国-浙江-台州,China-Zhejiang-Taizhou,化工,686,-213,60.0,-20%
李平,先生,53,中国-江西-赣州,硕士,天高,中国-广东-广州,China-Guangdong-Guangzhou,矿业开发、冶金贸易,686,-60,60.0,0%
李晓明,先生,59,,硕士,创新股份,中国-云南-玉溪,China-Yunnan-Yuxi,包装盒生产,686,new,60.0,new
刘殿波,先生,52,中国-山东-烟台, ,绿叶制药,中国-山东-烟台,China-Shandong-Yantai,医药,686,94,60.0,20%
刘光,先生,46,中国-江苏-扬州,硕士,东方网力,中国-北京,China-Beijing,视频处理,686,10,60.0,9%
刘庆峰,先生,44,中国-安徽-宣城,博士,科大讯飞,中国-安徽-合肥,China-Anhui-Hefei,软件和信息技术服务业,686,581,60.0,82%
刘树林,先生,60,中国-湖北-孝感, ,九州通,中国-湖北-武汉,China-Hubei-Wuhan,医药流通,686,1126,60.0,173%
刘亚超,先生,36,,博士,好未来,中国-北京,China-Beijing,教育,686,1217,60.0,200%
潘刚,先生,47,中国-内蒙古-锡林郭勒盟,博士,伊利,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,乳制品,686,94,60.0,20%
任元林,先生,64,中国-江苏-无锡, ,扬子江船业,中国-江苏-无锡,China-Jiangsu-Wuxi,造船,686,685,60.0,100%
石克荣,先生,60,中国-河北-廊坊, ,三河汇福,中国-河北,China-Hebei,食品,686,311,60.0,50%
苏增福,先生,77,中国-浙江-台州, ,苏泊尔,中国-浙江-杭州,China-Zhejiang-Hangzhou,厨具、投资,686,58,60.0,13%
孙永根,先生,46,中国-浙江-绍兴, ,天圣控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,化纤,686,10,60.0,9%
王剑峰,先生,47,,硕士,均胜投资,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,686,-138,60.0,-10%
文开福,先生,51,,本科,合力泰,中国-山东-淄博,China-Shandong-Zibo,触摸屏制造,686,251,60.0,36%
问泽鸿,先生,52,,硕士,摩恩电气,中国-上海,China-Shanghai,电缆,686,610,60.0,88%
吴波,先生,63,中国-江苏-南京,硕士,埃斯顿,中国-江苏-南京,China-Jiangsu-Nanjing,机械装备制造,686,94,60.0,20%
夏曙东,先生,45,中国-湖北-黄冈,博士,千方,中国-北京,China-Beijing,智能交通,686,-138,60.0,-10%
熊贤忠,先生,52,中国-江西-南昌, ,洪客隆,中国-江西-南昌,China-Jiangxi-Nanchang,百货零售、房地产,686,10,60.0,9%
许树根,先生,52,中国-浙江,本科,浙江鼎力,中国-浙江-湖州,China-Zhejiang-Huzhou,机械制造,686,262,60.0,40%
薛济萍,先生,66,中国-江苏-南通, ,中天科技,中国-江苏-南通,China-Jiangsu-Nantong,电缆,686,-170,60.0,-14%
杨雪岗,先生,52,中国-河北-邢台,硕士,旭阳,中国-河北,China-Hebei,煤炭、化工,686,-170,60.0,-14%
叶小宝,先生,79,中国-浙江, ,星星,中国-浙江-台州,China-Zhejiang-Taizhou,家用电器、电子元件,686,94,60.0,20%
尹兴满,先生,61,中国-浙江-台州, ,信质电机,中国-浙江-台州,China-Zhejiang-Taizhou,电机零部件制造,686,-138,60.0,-10%
虞仁荣,先生,51,,本科,韦尔股份,中国-上海,China-Shanghai,半导体,686,new,60.0,new
张德安,先生,51,, ,永达汽车,中国-上海,China-Shanghai,汽车零售,686,952,60.0,140%
张德生,先生,68,中国-浙江, ,万马电线电缆,中国-浙江-杭州,China-Zhejiang-Hangzhou,电缆、房地产、医药,686,-288,60.0,-29%
赵鸿飞,先生,43,,硕士,中科创达,中国-北京,China-Beijing,电子信息,686,-288,60.0,-29%
赵凯,先生,未知,, ,成都环球世纪,中国-四川-成都,China-Sichuan-Chengdu,房地产,686,94,60.0,20%
赵敏,先生,60,,,宝德股份,中国-陕西-西安,China-Shaanxi-Xi'an,能源自动化设备制造,686,503,60.0,71%
郑元豹,先生,59,中国-浙江-温州, ,人民电器,中国-浙江-温州,China-Zhejiang-Wenzhou,工业电器、房地产、投资,686,160,60.0,25%
朱志刚,先生,52,, ,金科娱乐,中国-浙江-绍兴,China-Zhejiang-Shaoxing,化工、游戏,686,4,60.0,7%
莫浩棠,先生,50,中国-广东-东莞, ,三正,中国-广东-东莞,China-Guangdong-Dongguan,房地产、投资,729,110,59.0,20%
董凡,先生,47,,硕士,健帆生物,中国-广东-珠海,China-Guangdong-Zhuhai,生物材料和医疗设备,730,-535,58.0,-59%
林科,先生,55,,,三聚环保,中国-北京,China-Beijing,环保、新材料,730,160,58.0,29%
刘建军,先生,57,,,华钰矿业,中国-西藏-拉萨,China-Tibet-Lhasa,矿,730,-364,58.0,-36%
刘双珉,先生,65,,,科达,中国-山东-东营,China-Shandong-Dongying,基础设施建设、房地产,730,-182,58.0,-13%
饶陆华,先生,52,中国-黑龙江-哈尔滨,本科,科陆电子,中国-广东-深圳,China-Guangdong-Shenzhen,电子产品,730,50,58.0,16%
肖铿,先生,45,中国-湖北-武汉, ,可立克,中国-广东-深圳,China-Guangdong-Shenzhen,高低频变压器,730,-364,58.0,-36%
邹锡昌,先生,53,中国-广东-梅州, ,昌盛,中国-广东-广州,China-Guangdong-Guangzhou,房地产,730,-62,58.0,0%
郭东林,先生,46,中国-广东-河源,博士,以纯,中国-广东-东莞,China-Guangdong-Dongguan,服装,737,-371,57.0,-37%
梁社增,先生,85,中国-广东-珠海, ,世荣兆业,中国-广东-珠海,China-Guangdong-Zhuhai,房地产,737,-69,57.0,-2%
刘晓东,先生,50,, ,百润,中国-上海,China-Shanghai,香料、酒业,737,-438,57.0,-46%
刘学斌,先生,45,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,737,-69,57.0,-2%
汝继勇,先生,44,中国-江苏-苏州,本科,德尔家居,中国-江苏-苏州,China-Jiangsu-Suzhou,家具制造,737,-415,57.0,-43%
文炳荣,先生,未知,, ,神州高铁,中国-广东-深圳,China-Guangdong-Shenzhen,设备制造、技术服务,737,-228,57.0,-23%
陈宝珍,先生,74,, ,网宿科技,中国-上海,China-Shanghai,互联网服务,743,-481,56.0,-51%
陈海斌,先生,48,中国-浙江-湖州,本科,迪安诊断,中国-浙江-杭州,China-Zhejiang-Hangzhou,医疗服务、医疗器械,743,-231,56.0,-22%
郭建刚,先生,51,中国-广东-佛山, ,东菱凯琴,中国-广东-佛山,China-Guangdong-Foshan,小家电,743,205,56.0,30%
吉兴业,先生,58,,,兴业,中国-内蒙古-赤峰,China-Inner Mongolia-Chifeng,矿、化工,743,29,56.0,10%
康乔,先生,35,,,海虹控股,中国-海南-海口,China-Hainan-Haikou,医药电子商务、数字娱乐、高科技化纤,743,-421,56.0,-44%
郎光辉,先生,54,,,索通发展,中国-山东-德州,China-Shandong-Dezhou,工业制造,743,new,56.0,new
