姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
车建新,先生,47,中国-江苏-常州,,红星美凯龙,中国-上海,China-Shanghai,家具连锁,212,110,75.0,-25%
陈妙林,先生,61,中国-浙江-杭州, ,开元旅业,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,212,0,75.0,15%
付玉成,先生,未知,中国-天津, ,贻成,中国-天津,China-Tianjin,房地产、船舶,212,22,75.0,7%
李平,先生,49,中国-江西-赣州,硕士,天高,中国-广东-广州,China-Guangdong-Guangzhou,矿产、冶金,212,61,75.0,-6%
刘满世,先生,64,中国-内蒙古, ,满世,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,212,87,75.0,-17%
罗韶宇,先生,未知,中国-重庆-重庆,本科,东银,中国-重庆,China-Chongqing,房地产、特种车辆、投资,212,44,75.0,0%
潘伟明,先生,49,中国-广东-广州,硕士,福晟,中国-福建-福州,China-Fujian-Fuzhou,房地产、建筑,212,74,75.0,-15%
宋卫平,先生,55,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,212,-127,75.0,60%
汪俊林,先生,51,中国-四川-眉山,本科,郎酒,中国-四川-成都,China-Sichuan-Chengdu,房地产、白酒,212,110,75.0,-25%
王木清,先生,63,, ,正通汽车,中国-湖北-武汉,China-Hubei-Wuhan,汽车销售,212,-96,75.0,50%
薛光林,先生,46,中国-安徽-滁州,博士,光汇石油,中国-广东-深圳,China-Guangdong-Shenzhen,石油开采、石油贸易,212,-18,75.0,19%
叶仙玉,先生,56,, ,星星,中国-浙江-台州,China-Zhejiang-Taizhou,家用电器、电子元件,212,0,75.0,15%
袁凯飞,先生,61,中国-江苏-泰州, ,新世纪造船,中国-江苏-泰州,China-Jiangsu-Taizhou,造船,212,61,75.0,-6%
郑泽良,先生,未知,,,武新裕福,中国-广东-深圳,China-Guangdong-Shenzhen,保险,212,71,75.0,-12%
周传有,先生,49,,,中金投资,中国-上海,China-Shanghai,矿、投资,212,44,75.0,0%
左宗申,先生,60,中国-重庆, ,宗申,中国-重庆,China-Chongqing,摩托车、房地产,212,0,75.0,15%
盛百椒,先生,61,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,228,60,73.0,-3%
崔志祥,先生,50,中国-山东-东营,硕士,方圆有色金属,中国-山东-东营,China-Shandong-Dongying,铜业,229,156,72.0,-40%
冯小华,先生,57,中国-广东-梅州,本科,南华糖业,中国-广西-南宁,China-Guangxi-Nanning,制糖业,229,23,72.0,6%
刘振国,先生,48,中国-北京,本科,碧水源,中国-北京,China-Beijing,污水处理,229,-241,72.0,100%
庞庆华,先生,58,,,庞大,中国-河北-唐山,China-Hebei-Tangshan,汽车销售,232,-114,71.0,54%
曹德旺,先生,67,中国-福建-福州, ,福耀玻璃,中国-福建-福州,China-Fujian-Fuzhou,玻璃,233,27,70.0,3%
段永平,先生,52,中国-江西-南昌,硕士,步步高,美国,United States,投资,233,3,70.0,11%
李新炎,先生,62,中国-福建-泉州, ,中国龙工,中国-上海、中国-福建-龙岩,China-China-Shanghai-Fujian-Longyan,重型工程用车,233,3,70.0,11%
李仲初,先生,50,中国-湖南-娄底,硕士,石基信息,中国-北京,China-Beijing,信息技术,233,-68,70.0,35%
梁信军,先生,45,中国-浙江-台州,本科,复星,中国-上海,China-Shanghai,投资、钢铁、医药,233,-113,70.0,52%
王永红,先生,41,,,中弘,中国-北京,China-Beijing,房地产、投资,233,-60,70.0,32%
王振滔,先生,48,中国-浙江-温州, ,奥康,中国-浙江-温州,China-Zhejiang-Wenzhou,鞋业、房地产,233,108,70.0,-22%
徐传化,先生,78,,,传化,中国-浙江-杭州,China-Zhejiang-Hangzhou,化工、农业、投资,233,21,70.0,8%
易小迪,先生,49,中国-湖南-永州,硕士,阳光100,中国-北京,China-Beijing,房地产,233,21,70.0,8%
俞培俤,先生,53,中国-福建, ,东福实业,中国-福建-福州,China-Fujian-Fuzhou,房地产,233,21,70.0,8%
张世民,先生,54,中国-内蒙古-巴彦淖尔, ,源通,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,煤炭,233,-640,70.0,250%
张跃,先生,53,中国-湖南-长沙, ,远大,中国-湖南-长沙,China-Hunan-Changsha,中央空调、建筑,233,82,70.0,-13%
姜伟,先生,52,中国-黑龙江-哈尔滨,本科,贵州百灵,中国-贵州-安顺,China-Guizhou-Anshun,医药、房地产,245,55,68.0,-3%
李振江,先生,56,中国-河北-石家庄, ,神威药业,中国-河北-石家庄,China-Hebei-Shijiazhuang,医药,245,-83,68.0,39%
林刚,先生,49,中国-广东,硕士,康哲药业,中国-广东-深圳,China-Guangdong-Shenzhen,医药,245,-145,68.0,62%
王水福,先生,58,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,245,77,68.0,-9%
杨卫东,先生,45,中国-浙江, ,卫星石化,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化工,245,-112,68.0,51%
俞敏洪,先生,51,中国-江苏-无锡,本科,新东方,中国-北京,China-Beijing,教育,245,-43,68.0,26%
张静章,先生,76,中国-浙江-宁波, ,海天塑机,中国-浙江-宁波,China-Zhejiang-Ningbo,注塑机,245,-263,68.0,100%
周亚仙,先生,54,中国-广西-梧州,本科,神冠控股,中国-广西-梧州,China-Guangxi-Wuzhou,食品原料,245,104,68.0,-20%
安康,先生,64,中国-河南-新乡,本科,华兰生物,中国-河南-新乡,China-Henan-Xinxiang,生物制药,253,41,67.0,3%
阮水龙,先生,78,中国-山东-济宁, ,龙盛,中国-浙江-绍兴,China-Zhejiang-Shaoxing,化工、钢铁,253,-231,67.0,91%
张长虹,先生,55,,,大智慧,中国-上海,China-Shanghai,数据服务,253,-104,67.0,49%
顾伟,先生,48,中国-江西-南昌,硕士,兆驰股份,中国-新疆-乌鲁木齐,China- Xinjiang-Urumqi,数码,256,-52,66.0,32%
成清波,先生,51,中国-湖北-恩施,,国泰恒生、中技实业,中国-北京,China-Beijing,房地产、路桥,257,27,65.0,3%
傅光明,先生,59,中国-江西-抚州, ,圣农,中国-福建-南平,China-Fujian-Nanping,农业,257,89,65.0,-13%
胡成中,先生,52,中国-浙江-温州,硕士,德力西,中国-上海,China-Shanghai,工业电器、房地产,257,-44,65.0,25%
黄巧灵,先生,55,中国-浙江, ,宋城,中国-浙江-杭州,China-Zhejiang-Hangzhou,旅游、房地产,257,-6,65.0,14%
黄毅,先生,50,,本科,中升,中国-北京,China-Beijing,汽车销售,257,27,65.0,3%
蒋锡培,先生,50,中国-江苏-无锡, ,远东,中国-江苏-无锡,China-Jiangsu-Wuxi,电缆、医药、房地产,257,67,65.0,-7%
柯希平,先生,53,中国-福建-泉州,本科,恒兴实业,中国-福建-厦门,China-Fujian-Xiamen,投资、房地产,257,27,65.0,3%
梁亮胜,先生,62,中国-广东-梅州,本科,丝宝,中国-湖北-武汉,China-Hubei-Wuhan,日化用品、卫生用品,257,27,65.0,3%
刘强东,先生,39,中国-江苏-宿迁,本科,京东,中国-北京,China-Beijing,电子商务,257,-15,65.0,18%
刘学斌,先生,41,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,257,27,65.0,3%
缪双大,先生,62,中国-江苏-无锡, ,双良,中国-江苏-无锡,China-Jiangsu-Wuxi,空调设备,257,-100,65.0,44%
綦建虹,先生,未知,中国-北京,,耀莱,中国-北京,China-Beijing,汽车、奢侈品销售代理、投资,257,-15,65.0,18%
戚金兴,先生,51,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,257,-15,65.0,18%
孙孟全,先生,63,, ,鲁花,中国-山东-烟台,China-Shandong-Yantai,食用油,257,-162,65.0,63%
王文京,先生,49,中国-江西-上饶,本科,用友,中国-北京,China-Beijing,软件,257,89,65.0,-13%
王玉城,先生,未知,中国-广东,,大中,中国-广东-东莞,China-Guangdong-Dongguan,石材、房地产,257,45,65.0,0%
昝圣达,先生,50,中国-江苏-南通, ,综艺,中国-江苏-南通,China-Jiangsu-Nantong,新能源、信息科技、投资,257,175,65.0,-43%
郑坚江,先生,52,中国-浙江-宁波, ,奥克斯,中国-浙江-宁波,China-Zhejiang-Ningbo,家电、房地产,257,-36,65.0,23%
周晓光,先生,51,,,新光控股,中国-浙江-金华,China-Zhejiang-Jinhua,饰品、房地产、投资,257,5,65.0,8%
朱保国,先生,51,中国-河南-新乡,硕士,健康元,中国-广东-深圳,China-Guangdong-Shenzhen,医药,257,27,65.0,3%
岑钊雄,先生,43,中国-广东-佛山,硕士,时代地产,中国-广东-广州,China-Guangdong-Guangzhou,房地产,277,-113,63.0,50%
陈隆基,先生,57,中国-福建-福州, ,利嘉国际,中国-香港,China-Hong Kong,房地产,277,16,63.0,9%
邓伟,先生,50,,,亿阳,中国-北京,China-Beijing,通信、能源、投资,277,47,63.0,0%
高柱,先生,56,,,蒙发,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,煤炭,277,5,63.0,15%
李赶坡,先生,64,中国-河北, ,敬业,中国-河北-石家庄,China-Hebei-Shijiazhuang,钢铁,277,5,63.0,15%
李银会,先生,47,中国-北京,硕士,青青稞酒,中国-青海-海东行署,China-Qinghai-Haidong Bureau,酿酒,277,112,63.0,-18%
刘载望,先生,41,中国-湖南-岳阳,本科,江河幕墙,中国-北京,China-Beijing,建筑幕墙,277,10,63.0,13%
莫天全,先生,49,中国-广西-桂林,博士,搜房,中国-北京,China-Beijing,房地产网络搜索,277,-327,63.0,117%
史正富,先生,59,中国-安徽-滁州,博士,同华投资,中国-上海,China-Shanghai,投资,277,5,63.0,15%
姚原,先生,57,中国-山东,,铭源实业,中国-上海,China-Shanghai,房地产、投资,277,47,63.0,0%
虞松波,先生,未知,中国-浙江, ,和润,中国-浙江-舟山,China-Zhejiang-Zhoushan,房地产、船舶制造及运输,277,-31,63.0,26%
朱炳洋,先生,49,中国-广东,,恒丰永业,中国-北京,China-Beijing,保险,277,87,63.0,-10%
邹建民,先生,51,中国-山东-威海,,奥宸地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,277,New,63.0,New
邓鸿,先生,50,中国-四川,本科,成都会展中心,中国-四川-成都,China-Sichuan-Chengdu,房地产,290,18,62.0,13%
范秀莲,先生,50,中国-辽宁-沈阳,硕士,海思科,中国-西藏-山南地区,China-Tibet-Shannan region,医药生化,290,-243,62.0,94%
高星,先生,60,,,兴泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,房地产、路桥建设,290,-194,62.0,77%
赖海民,先生,47,中国-广东-揭阳, ,鸿荣源实业,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,290,86,62.0,-10%
阮加根,先生,53,中国-浙江,,闰土股份,中国-浙江-绍兴,China-Zhejiang-Shaoxing,染料,290,-384,62.0,138%
徐步升,先生,62,中国-浙江, ,群升,中国-浙江-金华,China-Zhejiang-Jinhua,防盗门、房地产、投资,290,New,62.0,New
徐茂根,先生,59,中国-浙江-绍兴,,远东化纤,中国-浙江-绍兴,China-Zhejiang-Shaoxing,化纤,290,203,62.0,-44%
尤小平,先生,55,中国-浙江-温州, ,华峰,中国-浙江-温州,China-Zhejiang-Wenzhou,化工、铝业、投资,290,60,62.0,-2%
钟玉,先生,63,,,康得新,中国-北京,China-Beijing,环保用有机膜、印刷器材,290,-243,62.0,94%
董才平,先生,50,中国-江苏-常州,硕士,中天钢铁,中国-江苏-常州,China-Jiangsu-Changzhou,钢铁、投资,299,27,61.0,11%
侯建芳,先生,47,,,雏鹰农牧,中国-河南-郑州,China-Henan-Zhengzhou,畜牧业,299,36,61.0,7%
黄俊康,先生,58,中国-香港, ,莱蒙国际,中国-香港,China-Hong Kong,房地产,299,6,61.0,15%
李义海,先生,50,中国-江西-南昌,本科,济民可信,中国-江西-南昌,China-Jiangxi-Nanchang,医药,299,-171,61.0,69%
李永军,先生,46,中国-广东-阳江,本科,喜之郎,中国-广东-深圳,China-Guangdong-Shenzhen,休闲食品,299,109,61.0,-13%
林聪颖,先生,53,中国-福建-泉州, ,九牧王,中国-福建-泉州,China-Fujian-Quanzhou,服装,299,217,61.0,-47%
林来嵘,先生,45,中国-内蒙古-巴彦淖尔市, ,众兴,中国-天津,China-Tianjin,矿业,299,32,61.0,9%
孟庆山,先生,65,中国-河北, ,梅花,中国-河北-廊坊,China-Hebei-Langfang,食用调味品,299,109,61.0,-13%
王春生,先生,38,,本科,安洁科技,中国-江苏-苏州,China-Jiangsu-Suzhou,绝缘材料,299,-78,61.0,39%
吴瑞林,先生,61,,,侨兴,中国-广东-惠州,China-Guangdong-Huizhou,矿产、通信设备,299,-54,61.0,2%
吴振山,先生,未知,,,天山实业,中国-河北-石家庄,China-Hebei-Shijiazhuang,房地产、建筑,299,-219,61.0,85%
徐明波,先生,49,中国-河南-新乡,博士,双鹭药业,中国-北京,China-Beijing,医药,299,-375,61.0,135%
杨建忠,先生,48,中国-河北-保定,,巨力,中国-河北-保定,China-Hebei-Baoding,索具、新能源,299,87,61.0,-6%
张大中,先生,65,中国-北京, ,大中投资,中国-北京,China-Beijing,投资,299,11,61.0,13%
张佛恩,先生,61,中国-广东-东莞, ,龙泉,中国-广东-东莞,China-Guangdong-Dongguan,房地产,299,47,61.0,2%
张利钿,先生,49,中国-广东-潮州, ,雅士利,中国-广东-潮州,China-Guangdong-Chaozhou,乳业,299,-527,61.0,190%
张祥青,先生,44,中国-河北-唐山,,荣程钢铁,中国-天津,China-Tianjin,钢铁,299,69,61.0,-3%
刘伟,先生,48,中国-广东-梅州,本科,佳都国际,中国-广东-广州,China-Guangdong-Guangzhou,IT分销代理业务,316,44,60.0,9%
孙平范,先生,44,中国-浙江-宁波, ,慈星股份,中国-浙江-宁波,China-Zhejiang-Ningbo,机械制造,316,148,60.0,-20%
吴征,先生,47,中国-上海,,阳光红岩,中国-北京,China-Beijing,媒体、投资,316,126,60.0,-14%
徐其明,先生,50,,,徐龙,中国-浙江-宁波,China-Zhejiang-Ningbo,水产品、房地产、艺术品收藏,316,49,60.0,7%
虞锋,先生,50,中国-上海,本科,云峰基金,中国-上海,China-Shanghai,投资,316,44,60.0,9%
王伟,先生,48,中国-海南,,裕昌隆工贸,中国-北京,China-Beijing,保险,321,117,59.0,-14%
吴洁,先生,45,中国-福建, ,阳光城,中国-福建-福州,China-Fujian-Fuzhou,房地产,321,-652,59.0,211%
郭文贵,先生,47,中国-山东-聊城,,政泉置业,中国-北京,China-Beijing,房地产、投资,323,56,58.0,4%
林荣新,先生,45,,,三盛地产,中国-福建-福州,China-Fujian-Fuzhou,房地产、钛白粉,323,New,58.0,New
寿柏年,先生,51,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,323,-195,58.0,76%
吴栋材,先生,77,中国-江苏-张家港,,永钢,中国-江苏-苏州,China-Jiangsu-Suzhou,钢铁,323,114,58.0,-12%
叶成,先生,51,中国-山东, ,岚桥工贸,中国-山东-日照,China-Shandong-Rizhao,石化、贸易、投资,323,New,58.0,New
陈华,先生,47,中国-广东-湛江, ,京基,中国-广东-深圳,China-Guangdong-Shenzhen,房地产、金融,328,20,57.0,14%
黄立,先生,50,中国-陕西-西安,硕士,高德电气,中国-湖北-武汉,China-Hubei-Wuhan,电子制造,328,-112,57.0,46%
刘振东,先生,42,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产、模板钢,328,New,57.0,New
马万良,先生,67,,,黄河工贸,中国-内蒙古-乌海,China-Inner Mongolia-Wuhai,煤炭、钢铁、畜牧,328,-243,57.0,90%
熊贤忠,先生,48,中国-江西-南昌, ,洪客隆,中国-江西-南昌,China-Jiangxi-Nanchang,百货零售、房地产,328,27,57.0,10%
严健军,先生,48,中国-浙江-宁波,本科,致达,中国-上海,China-Shanghai,信息、投资,328,56,57.0,4%
崔根良,先生,55,中国-江苏-苏州, ,亨通,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆、热能电力、投资,334,82,56.0,-7%
郭东林,先生,42,中国-广东-河源,博士,以纯,中国-广东-东莞,China-Guangdong-Dongguan,服装,335,74,55.0,-5%
华邦嵩,先生,48,中国-江苏-泰州, ,惠生工程,中国-江苏-泰州,China-Jiangsu-Taizhou,化工,335,New,55.0,New
姜俊平,先生,未知,,,巴龙,中国-山东-青岛,China-Shandong-Qingdao,服装、房地产,335,27,55.0,10%
李伯刚,先生,65,中国-四川,,地奥,中国-四川-成都,China-Sichuan-Chengdu,医药,335,42,55.0,4%
刘长乐,先生,62,中国-上海,硕士,凤凰卫视,中国-香港,China-Hong Kong,传媒,335,-183,55.0,67%
吕培榕,先生,54,中国-福建-泉州, ,大帝,中国-福建-泉州,China-Fujian-Quanzhou,服装、投资、房地产,335,27,55.0,10%
唐修国,先生,50,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,335,167,55.0,-27%
杨荣义,先生,未知,中国-广东-惠州, ,荣超地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,335,-47,55.0,28%
姚俊良,先生,60,, ,美锦能源,中国-山西-太原,China-Shanxi-Taiyuan,煤化工,335,105,55.0,-13%
尹明善,先生,75,中国-重庆, ,力帆,中国-重庆,China-Chongqing,摩托车、汽车,335,83,55.0,-8%
陈邦,先生,48,中国-湖南-长沙,硕士,爱尔眼科,中国-湖南-长沙,China-Hunan-Changsha,医疗服务,345,-32,54.0,23%
贺正刚,先生,59,, ,和邦股份,中国-四川-乐山,China-Sichuan-Leshan,化工、皮革、煤炭,345,136,54.0,-18%
雷菊芳,女士,60,中国-甘肃-定西,本科,奇正藏药,中国-西藏-林芝,China-Tibet-Nyingchi,医药,345,-1,54.0,17%
许晓明,先生,50,中国-湖北-荆门,硕士,南国置业,中国-湖北-武汉,China-Hubei-Wuhan,房地产,345,-139,54.0,54%
陈义红,先生,55,中国-山东-济南,硕士,中国动向,中国-北京,China-Beijing,服装,349,-325,53.0,104%
黄朝阳,先生,47,中国-福建-泉州, ,中骏,中国-香港,China-Hong Kong,房地产、变压器,349,48,53.0,2%
马成喜,先生,57,中国-浙江-温州, ,天津现代,中国-天津,China-Tianjin,房地产、贸易、制造,349,61,53.0,-2%
秦志威,先生,47,,,中国金属再生资源,中国-香港,China-Hong Kong,钢铁,349,-169,53.0,61%
王广西,先生,44,,,永泰,中国-北京,China-Beijing,能源,349,-8,53.0,18%
杨志茂,先生,50,中国-广东-东莞,本科,新世纪科教拓展,中国-广东-东莞,China-Guangdong-Dongguan,房地产、投资,349,New,53.0,New
张德安,先生,47,, ,永达汽车,中国-上海,China-Shanghai,汽车零售,349,-302,53.0,96%
陈金凤,先生,50,, ,苏宁云商,中国-江苏-南京,China-Jiangsu-Nanjing,家电零售、房地产,356,147,52.0,-21%
陈锦石,先生,51,中国-江苏-镇江, ,中南,中国-江苏-南通,China-Jiangsu-Nantong,房地产、建筑,356,48,52.0,4%
陈学利,先生,62,, ,威高,中国-山东-威海,China-Shandong-Weihai,医疗器械,356,-402,52.0,126%
黄宏生,先生,57,中国-海南-临高,本科,创维,中国-广东-深圳,China-Guangdong-Shenzhen,家用电器,356,-92,52.0,37%
梁光伟,先生,50,中国-浙江-台州,硕士,华强,中国-广东-深圳,China-Guangdong-Shenzhen,电子信息高端服务、文化科技、房地产,356,New,52.0,New
邹锡昌,先生,49,中国-广东-梅州, ,昌盛,中国-广东-广州,China-Guangdong-Guangzhou,房地产,356,-34,52.0,24%
冯焕培,先生,47,, ,京运通,中国-北京,China-Beijing,太阳能,362,69,51.0,-4%
李兴,先生,60,中国-江苏-无锡, ,澄星磷化工,中国-江苏-无锡,China-Jiangsu-Wuxi,磷化工、石油化工,362,69,51.0,-4%
刘水,先生,44,中国-广东-梅州,本科,铁汉生态,中国-广东-深圳,China-Guangdong-Shenzhen,生态园林,362,16,51.0,11%
陆克平,先生,69,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,362,5,51.0,13%
仇建平,先生,51,中国-浙江-杭州,硕士,巨星科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,工具制造,362,-242,51.0,76%
茹伯兴,先生,66,中国-江苏-常州,本科,百兴,中国-江苏-常州,China-Jiangsu-Changzhou,工业制造、房地产,362,74,51.0,-6%
田明,先生,60,中国-安徽, ,美亚光电,中国-安徽-合肥,China-Anhui-Hefei,仪器仪表、光电子应用,362,-464,51.0,143%
王伟耀,先生,50,中国-江苏-镇江,硕士,沃得机电,中国-江苏-镇江,China-Jiangsu-Zhenjiang,机械制造,362,16,51.0,11%
王永泉,先生,64,中国-浙江, ,中成控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,建筑、房地产、投资,362,-44,51.0,24%
张瑜平,先生,62,中国-广东-东莞, ,新宇亨得利,中国-香港,China-Hong Kong,钟表连锁,362,56,51.0,0%
包计干,先生,未知,,,恒大置业,中国-江苏-苏州,China-Jiangsu-Suzhou,房地产,372,204,50.0,-33%
柴慧京,先生,52,,,国都地产,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,372,160,50.0,-23%
陈光标,先生,45,中国-江苏-宿迁,本科,黄埔再生资源利用,中国-江苏-南京,China-Jiangsu-Nanjing,新型材料、再生资源,372,33,50.0,6%
陈年,先生,44,中国-山西-运城,,凡客诚品,中国-北京,China-Beijing,服装零售,372,33,50.0,6%
戴志康,先生,49,,,证大,中国-上海,China-Shanghai,房地产,372,276,50.0,-52%
纪海鹏,先生,46,中国-广东-汕头, ,龙光地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,372,New,50.0,New
李如成,先生,62,中国-浙江-绍兴, ,雅戈尔,中国-浙江-宁波,China-Zhejiang-Ningbo,服装、房地产、投资,372,-616,50.0,178%
梁小雷,先生,50,中国-浙江-台州,,春和,中国-浙江-宁波,China-Zhejiang-Ningbo,造船,372,221,50.0,-38%
林伟华,先生,60,中国-香港,,信利国际,中国-香港,China-Hong Kong,平板显示,372,New,50.0,New
林亿,先生,未知,中国-福建-平潭, ,升龙,中国-上海,China-Shanghai,房地产,372,New,50.0,New
毛中吾,先生,51,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,372,142,50.0,-21%
莫浩棠,先生,46,中国-广东-东莞, ,三正,中国-广东-东莞,China-Guangdong-Dongguan,房地产、酒店,372,26,50.0,9%
苏素玉,先生,65,中国-广东-汕头, ,联美,中国-广东-汕头,China-Guangdong-Shantou,房地产、矿业、投资,372,New,50.0,New
王均金,先生,45,,硕士,均瑶,中国-上海,China-Shanghai,房地产、航空、零售,372,-47,50.0,25%
王文彪,先生,54,中国-内蒙古,本科,亿利资源,中国-北京,China-Beijing,化工、医药、煤炭,372,-199,50.0,67%
吴良定,女士,67,, ,中宝,中国-浙江-绍兴,China-Zhejiang-Shaoxing,汽车零部件制造,372,-47,50.0,25%
吴少勋,先生,57,中国-湖北-黄石,本科,劲牌,中国-湖北-黄石,China-Hubei-Huangshi,保健酒,372,15,50.0,11%
吴忠泉,先生,45,中国-浙江,,金都,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,372,-199,50.0,67%
向文波,先生,51,中国-湖南-益阳,硕士,三一,中国-北京,China-Beijing,重型机械,372,142,50.0,-21%
肖永明,先生,49,中国-四川-资阳, ,藏格钾肥,中国-青海-格尔木,China-Qinghai-Golmud,钾肥,372,New,50.0,New
杨休,先生,52,,,天地,中国-江苏-南京,China-Jiangsu-Nanjing,房地产、博物馆,372,15,50.0,11%
杨钊,先生,66,中国-广东-惠州,本科,旭日,中国-香港,China-Hong Kong,服装、房地产,372,66,50.0,-2%
姚振华,先生,43,中国-广东-汕头,本科,宝能,中国-广东-深圳,China-Guangdong-Shenzhen,投资、房地产、物流,372,15,50.0,11%
易大盛,先生,52,, ,富兴,中国-湖南-长沙,China-Hunan-Changsha,房地产、汽车销售、投资,372,New,50.0,New
喻渭蛟,先生,未知,,,圆通速递,中国-上海,China-Shanghai,快递,372,-161,50.0,56%
郑永刚,先生,55,中国-江苏-南京,硕士,杉杉,中国-上海,China-Shanghai,锂电池、服装、投资,372,-76,50.0,32%
朱敏,先生,65,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,372,64,50.0,0%
刘建民,先生,60,,,建新,中国-北京,China-Beijing,有色金属,399,-71,49.0,36%
牟金香,先生,59,中国-浙江, ,联化科技,中国-浙江-台州,China-Zhejiang-Taizhou,化工,399,-7,49.0,20%
陈建强,先生,55,中国-江苏-无锡, ,华地国际,中国-江苏-无锡,China-Jiangsu-Wuxi,百货零售,401,44,48.0,7%
李德福,先生,55,,,永泰红磡,中国-天津,China-Tianjin,房地产、金融,401,19,48.0,12%
万连步,先生,50,中国-山东-临沂, ,金正大,中国-山东-临沂,China-Shandong-Linyi,化肥,401,55,48.0,4%
谢宏,先生,48,中国-浙江,硕士,贝因美,中国-浙江-杭州,China-Zhejiang-Hangzhou,乳制品,401,-425,48.0,129%
张振武,先生,47,,,东辰控股,中国-山东-东营,China-Shandong-Dongying,石油化工、节能电力设备,401,-357,48.0,109%
黄敏利,先生,48,中国-福建-泉州,本科,敏华控股,中国-香港,China-Hong Kong,休闲沙发,406,New,47.0,New
黄小平,先生,55,中国-江苏-常州, ,常发,中国-江苏-常州,China-Jiangsu-Changzhou,机械制造、房地产,406,98,47.0,-6%
齐向东,先生,48,,本科,奇虎360,中国-北京,China-Beijing,软件,406,New,47.0,New
邵根伙,先生,48,中国-浙江-金华,博士,大北农,中国-北京,China-Beijing,饲料、种业,406,240,47.0,-38%
沈小平,先生,50,中国-江苏-苏州,本科,通鼎,中国-江苏-苏州,China-Jiangsu-Suzhou,电缆,406,49,47.0,4%
徐子泉,先生,55,,本科,捷成股份,中国-北京,China-Beijing,信息技术,406,-380,47.0,114%
杨卫新,先生,52,中国-浙江,本科,百隆东方,中国-浙江-宁波,China-Zhejiang-Ningbo,色纺纱,406,78,47.0,-4%
段连文,先生,63,中国-山东-淄博,,南金兆,中国-山东-淄博,China-Shandong-Zibo,钢铁、矿产,413,74,46.0,-2%
刘国本,先生,69,中国-湖北-襄阳, ,骆驼股份,中国-湖北-襄樊,China-Hubei-Xiangfan,蓄电池,413,-57,46.0,28%
刘年新,先生,57,中国-广东-梅州,硕士,洪涛装饰,中国-广东-深圳,China-Guangdong-Shenzhen,建筑装饰,413,-143,46.0,48%
任建华,先生,56,中国-浙江-杭州, ,老板电器,中国-浙江-杭州,China-Zhejiang-Hangzhou,家用电器,413,-413,46.0,119%
袁志敏,先生,52,中国-四川,硕士,金发科技,中国-广东-广州,China-Guangdong-Guangzhou,塑料,413,23,46.0,10%
张文荣,先生,48,中国-浙江-温州, ,上海亚龙,中国-上海,China-Shanghai,电缆、房地产,413,36,46.0,5%
朱玉国,先生,58,,,长星,中国-山东-滨州,China-Shandong-Binzhou,造纸、风电设备,413,-35,46.0,21%
陈德军,先生,43,中国-浙江-杭州,本科,申通快递,中国-上海,China-Shanghai,快递,420,1,45.0,13%
陈奇星,先生,54,, ,长盈精密,中国-广东-深圳,China-Guangdong-Shenzhen,电子产品,420,14,45.0,10%
陈文沛,先生,51,中国-广东, ,中汽南华,中国-广东-深圳,China-Guangdong-Shenzhen,汽车代理,420,63,45.0,0%
陈新戈,先生,44,,,景瑞地产,中国-上海,China-Shanghai,房地产,420,30,45.0,7%
陈泽民,先生,70,中国-重庆-江津,本科,三全食品,中国-河南-郑州,China-Henan-Zhengzhou,食品,420,-113,45.0,41%
陈振华,先生,未知,中国-浙江, ,浙江大华,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产、建筑、水电,420,92,45.0,-8%
