姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
张荣华,女士,51,中国-天津,硕士,荣程,中国-天津,China-Tianjin,钢铁,497,-127,115.0,10%
钟乃雄,先生,57,,硕士,能兴,中国-广东-佛山,China-Guangdong-Foshan,房地产、投资,497,-127,115.0,10%
周庆治,先生,65,,本科,南都,中国-上海-浦东,China-Shanghai-Pudong,电池、投资,497,-146,115.0,5%
卓军,女士,未知,中国-香港, ,景旺电子,中国-广东-深圳,China-Guangdong-Shenzhen,印刷电路板,497,-127,115.0,10%
Chen Jingye,先生,39,,,Sea,新加坡,Singapore,网络游戏、电商,523,New,110.0,New
蔡东青,先生,51,中国-广东-汕头,硕士,奥飞娱乐,中国-广东-汕头,China-Guangdong-Shantou,动漫,523,-79,110.0,22%
曹仁贤,先生,52,中国-浙江-杭州,硕士,阳光电源,中国-安徽-合肥,China-Anhui-Hefei,电气机械及器材制造业,523,224,110.0,100%
陈银河,先生,46,,本科,密尔克卫,中国-上海-浦东,China-Shanghai-Pudong,化工供应链服务,523,1078,110.0,378%
陈智松,先生,54,,本科,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,523,8,110.0,47%
陈卓贤,先生,53,中国-广东-中山, ,雅居乐,中国-广东-广州,China-Guangdong-Guangzhou,房地产,523,136,110.0,72%
戴珊,先生,44,,本科,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,523,485,110.0,168%
丁欣欣,先生,62,中国-浙江-绍兴, ,亚厦,中国-浙江-杭州,China-Zhejiang-Hangzhou,建筑装饰,523,445,110.0,156%
方洪波,先生,53,中国-安徽-安庆, ,美的,中国-广东-佛山,China-Guangdong-Foshan,家电制造,523,-21,110.0,38%
傅明康,先生,57,, ,日月股份,中国-浙江-宁波,China-Zhejiang-Ningbo,机械配件,523,50,110.0,57%
黄康境,先生,58,中国-广东-茂名, ,绿景中国地产,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,523,-79,110.0,22%
蒋伟,先生,未知,, ,昊海生物,中国-上海-松江,China-Shanghai-Songjiang,生物医药,523,776,110.0,267%
柯桂华,先生,55,,,科博达,中国-上海-浦东,China-Shanghai-Pudong,汽车电子产品,523,New,110.0,New
柯康保,先生,57,中国-广东-茂名, ,大参林,中国-广东-广州,China-Guangdong-Guangzhou,医药,523,50,110.0,57%
赖海民,先生,54,中国-广东-揭阳, ,鸿荣源,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,523,-153,110.0,5%
刘保起,先生,59,,,罗欣药业,中国-山东-临沂,China-Shandong-Linyi,医药制造业,523,New,110.0,New
刘锋,先生,50,中国-山东,本科,永锋,中国-山东-济南,China-Shandong-Jinan,钢铁,523,-172,110.0,0%
陆克平,先生,76,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,523,-79,110.0,22%
荣智健,先生,78,中国-上海,本科,中信泰富,中国-香港,China-Hong Kong,投资、房地产,523,-172,110.0,0%
史英文,先生,55,中国-广西-南宁,硕士,荣和  ,中国-广西-南宁,China-Guangxi-Nanning,房地产,523,-125,110.0,10%
孙毅,先生,53,中国-浙江,硕士,浙富控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,清洁能源装备,523,681,110.0,224%
王建沂,先生,57,中国-浙江, ,富通,中国-浙江-杭州,China-Zhejiang-Hangzhou,光纤光缆,523,-153,110.0,5%
王勇,先生,70,中国-山东,本科,西王,中国-山东-滨州,China-Shandong-Binzhou,食品、钢铁,523,-125,110.0,10%
吴伟,先生,52,,硕士,中国东方教育,中国-安徽-合肥,China-Anhui-Hefei,教育,523,-21,110.0,38%
吴英,先生,56,,,美畅新材,中国-陕西-咸阳,China-Shaanxi-Xianyang,新材料,523,New,110.0,New
吴泳铭,先生,45,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,523,New,110.0,New
吴仲毅,先生,47,, ,亿联网络,中国-福建-厦门,China-Fujian-Xiamen,通信,523,8,110.0,47%
肖国庆,先生,52,,硕士,中国东方教育,中国-安徽-合肥,China-Anhui-Hefei,教育,523,-21,110.0,38%
徐桂芬,先生,70,,硕士,煌上煌,中国-江西-南昌,China-Jiangxi-Nanchang,食品加工,523,305,110.0,120%
杨文龙,先生,58,中国-江西-宜春,硕士,仁和药业,中国-江西-宜春,China-Jiangxi-Yichun,医药,523,-172,110.0,0%
叶立培,先生,76,中国-上海,硕士,仲盛,中国-上海-闵行,China-Shanghai-Yihang,房地产,523,-153,110.0,5%
易大盛,先生,59,, ,富兴,中国-湖南-长沙,China-Hunan-Changsha,房地产、汽车销售、投资,523,-96,110.0,16%
詹克团,先生,41,,硕士,比特大陆,中国-北京,China-Beijing,芯片、矿机,523,-423,110.0,-63%
张宝全,先生,63,中国-江苏-镇江,本科,今典,中国-北京,China-Beijing,房地产、当代艺术,523,-187,110.0,-4%
张勇,先生,未知,,本科,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,523,379,110.0,139%
周明华,先生,56,中国-浙江,硕士,华海药业,中国-浙江-台州,China-Zhejiang-Taizhou,医药,523,607,110.0,197%
周奕丰,先生,51,中国-广东-汕头,博士,鸿达兴业,中国-广东-广州,China-Guangdong-Guangzhou,化工、新材料,523,-79,110.0,22%
陈建成,先生,61,中国-浙江-绍兴, ,卧龙控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,电气设备、房地产,560,-29,105.0,40%
陈奇星,先生,61,, ,长盈精密,中国-广东-深圳,China-Guangdong-Shenzhen,电子连接器及精密零组件,560,122,105.0,72%
陈雪玲,先生,53,中国-广东-汕头, ,晨光文具,中国-上海-奉贤,China-Shanghai-Fengxian,文具用品制造,560,124,105.0,75%
方展城,先生,未知,, ,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,560,420,105.0,150%
管毅宏,先生,51,,,九毛九,中国-广东-广州,China-Guangdong-Guangzhou,餐饮,560,New,105.0,New
贺正刚,先生,66,, ,和邦股份,中国-四川-乐山,China-Sichuan-Leshan,矿产、化工,560,-162,105.0,5%
姜龙,先生,46,,,歌尔股份,中国-山东-潍坊,China-Shandong-Weifang,声学及多媒体产品,560,New,105.0,New
姜银台,先生,70,,硕士,岱美股份,中国-上海-浦东,China-Shanghai-Pudong,汽车内饰,560,124,105.0,75%
柯希平,先生,60,中国-福建-泉州,本科,恒兴实业,中国-福建-厦门,China-Fujian-Xiamen,投资、地产,560,-162,105.0,5%
李缜,先生,56,, ,国轩高科,中国-安徽-合肥,China-Anhui-Hefei,电池、房地产、影视、投资,560,13,105.0,50%
李志疆,先生,52,,本科,爱康医疗,中国-北京,China-Beijing,医疗设备,560,873,105.0,289%
刘革新,先生,69,中国-湖北, ,科伦药业,中国-四川-成都,China-Sichuan-Chengdu,制药、医药流通,560,-285,105.0,-22%
刘冀鲁,先生,73,中国-安徽, ,顺丰,中国-香港,China-Hong Kong,快递,560,242,105.0,102%
罗玉平,先生,54,中国-四川,硕士,中天金融,中国-贵州-贵阳,China-Guizhou-Guiyang,房地产、金融,560,-133,105.0,11%
密春雷,先生,44,中国-上海,硕士,览海控股,中国-上海-浦东,China-Shanghai-Pudong,投资,560,124,105.0,75%
欧宗洪,先生,49,中国-福建-莆田, ,融信,中国-上海-青浦,China-Shanghai-Qingpu,房地产,560,-209,105.0,-5%
沈汉标,先生,48,中国-广东-汕头, ,好莱客,中国-广东-广州,China-Guangdong-Guangzhou,家具,560,-58,105.0,31%
童文红,先生,50,, ,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,560,448,105.0,156%
万隆,先生,80,中国-河南-漯河, ,双汇,中国-河南-郑州,China-Henan-Zhengzhou,食品加工,560,-116,105.0,17%
王明鎏,先生,37,中国-四川-成都,硕士,毛球科技,中国-四川-成都,China-Sichuan-Chengdu,投资、区块链、游戏,560,124,105.0,75%
王淑敏,先生,63,,,北摩高科,中国-北京,China-Beijing,航空装备制造,560,New,105.0,New
吴振兴,先生,51,,,海天味业,中国-广东-佛山,China-Guangdong-Foshan,食品,560,New,105.0,New
谢伟通,先生,63,中国-台湾, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,有色金属,560,-58,105.0,31%
徐逸,先生,31,,本科,哔哩哔哩,中国-上海-杨浦,China-Shanghai-Yangpu,视频弹幕网站,560,739,105.0,250%
许晨晔,先生,49,,硕士,腾讯,中国-广东-深圳,China-Guangdong-Shenzhen,互联网服务,560,-88,105.0,24%
杨建良,先生,51,, ,上机数控,中国-江苏-无锡,China-Jiangsu-Wuxi,设备制造,560,685,105.0,228%
姚奎章,先生,55,, ,养元智汇,中国-河北-衡水,China-Hebei-Hengshui,饮料,560,-190,105.0,0%
俞发祥,先生,49,中国-浙江-绍兴, ,祥源控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,基础设施建设、房地产,560,-209,105.0,-5%
俞其兵,先生,55,中国-浙江, ,旗滨,中国-浙江-宁波,China-Zhejiang-Ningbo,玻璃,560,256,105.0,106%
张海明,先生,59,中国-上海,硕士,海利生物,中国-上海-奉贤,China-Shanghai-Fengxian,兽用生物制品,560,331,105.0,123%
张跃,先生,60,中国-湖南-长沙, ,远大,中国-湖南-长沙,China-Hunan-Changsha,环保建筑,560,-162,105.0,5%
赵美光,先生,58,中国-吉林-吉林, ,赤峰黄金,中国-内蒙古-赤峰,China-Inner Mongolia-Chifeng,金矿,560,739,105.0,250%
郑树生,先生,54,中国-浙江-衢州,博士,迪普科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,软件开发,560,-116,105.0,17%
郑永刚,先生,62,中国-江苏-南京,硕士,杉杉,中国-上海-浦东,China-Shanghai-Pudong,锂电池、服装、投资,560,-190,105.0,0%
艾路明,先生,63,中国-湖北-武汉,硕士,武汉当代科技,中国-湖北-武汉,China-Hubei-Wuhan,医药、房地产、教育、投资,594,72,100.0,59%
曾万辉,先生,52,中国-湖南, ,景嘉微,中国-湖南-长沙,China-Hunan-Changsha,电子器件制造,594,153,100.0,82%
陈刚,先生,52,,,爱旭股份,中国-上海-浦东,China-Shanghai-Pudong,太阳能电池,594,New,100.0,New
陈清州,先生,55,中国-福建-泉州, ,海能达,中国-广东-深圳,China-Guangdong-Shenzhen,专业无线通信设备,594,-224,100.0,-5%
何著胜,先生,73,中国-辽宁, ,后英,中国-辽宁-鞍山,China-Liaoning-Anshan,耐火材料、钢铁、矿业,594,-167,100.0,5%
黄俊康,先生,65,中国-香港, ,莱蒙国际,中国-香港,China-Hong Kong,房地产,594,-196,100.0,0%
黄仕坤,先生,未知,, ,金雅福,中国-广东-深圳,China-Guangdong-Shenzhen,金饰,594,32,100.0,54%
李登海,先生,71,中国-山东-烟台, ,登海种业,中国-山东-烟台,China-Shandong-Yantai,农业,594,374,100.0,133%
李一峰,先生,50,,本科,小熊电器,中国-广东-佛山,China-Guangdong-Foshan,小家电,594,878,100.0,285%
李勇,先生,未知,, ,猿辅导,中国-北京,China-Beijing,教育,594,318,100.0,122%
刘学斌,先生,48,中国-广东-东莞,博士,富盈,中国-广东-东莞,China-Guangdong-Dongguan,房地产、教育,594,-150,100.0,11%
伦瑞祥,先生,53,,,汇景控股,中国-香港,China-Hong Kong,房地产,594,New,100.0,New
马斌,先生,50,, ,神马,中国-江苏-南通,China-Jiangsu-Nantong,电气机械和器材,594,-21,100.0,43%
苏萌,先生,未知,中国-广东-湛江, ,高德置地,中国-广东-广州,China-Guangdong-Guangzhou,房地产,594,-196,100.0,0%
孙勇坚,先生,54,, ,宝矿,中国-上海-闸北,China-Shanghai-Zhabei,地产、贸易,594,-196,100.0,0%
王正华,先生,76,中国-上海,硕士,春秋航空,中国-上海-长宁,China-Shanghai-Changning,航空,594,-167,100.0,5%
熊少明,先生,49,,,思摩尔,中国-广东-深圳,China-Guangdong-Shenzhen,电子烟,594,New,100.0,New
徐万茂,先生,75,中国-浙江-宁波, ,华茂,中国-浙江-宁波,China-Zhejiang-Ningbo,文具、教育、房地产、金融,594,-92,100.0,25%
杨浩涌,先生,46,中国-安徽-合肥,硕士,车好多,中国-北京,China-Beijing,汽车服务,594,-196,100.0,0%
袁桂宝,先生,未知,,,鸿宝集团,中国-河南-郑州,China-Henan-Zhengzhou,房地产、园林,594,New,100.0,New
张大中,先生,72,中国-北京, ,大中,中国-北京,China-Beijing,投资,594,-274,100.0,-17%
张涛,先生,48,中国-上海,硕士,美团,中国-北京,China-Beijing,生活服务,594,-196,100.0,0%
张耀垣,先生,75,, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,594,-167,100.0,5%
周平,先生,57,,,玉禾田,中国-安徽-安庆,China-Anhui-Anqing,环境卫生管理,594,New,100.0,New
周炜,先生,53,中国-上海, ,卫宁健康,中国-上海-静安,China-Shanghai-Jing'an,软件,594,142,100.0,75%
朱一明,先生,48,,硕士,兆易创新,中国-北京,China-Beijing,芯片研发,594,297,100.0,113%
朱义文,先生,未知,,,海吉亚,中国-上海-长宁,China-Shanghai-Changning,肿瘤检测,594,New,100.0,New
刘伟,先生,55,中国-广东-梅州,本科,佳都科技,中国-广东-广州,China-Guangdong-Guangzhou,软件和信息技术,621,-177,97.0,8%
张思民,先生,58,中国-吉林-长春,本科,海王,中国-广东-深圳,China-Guangdong-Shenzhen,医药、房地产,621,-90,97.0,29%
徐金富,先生,56,中国-广东-广州,本科,天赐材料,中国-广东-广州,China-Guangdong-Guangzhou,化学原料制品,623,402,96.0,140%
杨志茂,先生,57,中国-广东-东莞,本科,新世纪科教拓展,中国-广东-东莞,China-Guangdong-Dongguan,投资,623,-121,96.0,20%
曹克坚,先生,58,中国-浙江, ,开山控股,中国-浙江-衢州,China-Zhejiang-Zhangzhou,压缩机,625,203,95.0,90%
陈德军,先生,50,中国-浙江-杭州,本科,申通快递,中国-上海-青浦,China-Shanghai-Qingpu,物流,625,-289,95.0,-17%
范敏华,先生,59,,硕士,普利制药,中国-海南-海口,China-Hainan-Haikou,医药,625,59,95.0,58%
侯昌财,先生,64,中国-福建-泉州, ,源昌,中国-福建-厦门,China-Fujian-Xiamen,房地产,625,-153,95.0,12%
黄曦,先生,未知,中国-浙江-杭州, ,福信,中国-福建-厦门,China-Fujian-Xiamen,金融、房地产,625,-198,95.0,0%
蒋建琪,先生,56,中国-浙江-湖州, ,香飘飘,中国-浙江-湖州,China-Zhejiang-Huzhou,食品,625,-289,95.0,-17%
李小明,先生,59,中国-湖南-湘潭,博士,帝海,中国-北京,China-Beijing,房地产,625,-181,95.0,6%
梁建坤,先生,59,,本科,寒锐钴业,中国-江苏-南京,China-Jiangsu-Nanjing,钴业,625,-94,95.0,27%
林龙安,先生,56,中国-福建-泉州,本科,禹洲地产,中国-福建-厦门,China-Fujian-Xiamen,房地产,625,-123,95.0,19%
吕慧,先生,71,,硕士,嘉鑫控股,中国-香港,China-Hong Kong,钢铁、铁矿石进出口、房地产,625,-181,95.0,6%
彭翼捷,先生,41,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,625,New,95.0,New
戚金兴,先生,58,中国-浙江,硕士,滨江,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,625,-52,95.0,36%
沈天晴,先生,61,中国-浙江-嘉兴, ,佳源创盛,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,房地产、投资,625,-123,95.0,19%
孙纪木,先生,64,中国-浙江-绍兴,硕士,新华联合冶金,中国-河北-沧州,China-Hebei-Zhangzhou,钢铁,625,-153,95.0,12%
唐修国,先生,57,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,625,1,95.0,46%
汪群斌,先生,51,,本科,复星,中国-上海-黄浦,China-Shanghai-Huangpu,投资,625,-198,95.0,0%
王佶,先生,49,,本科,世纪华通,中国-浙江-绍兴,China-Zhejiang-Shaoxing,游戏,625,1,95.0,46%
王帅,先生,45,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,625,New,95.0,New
王忆会,先生,未知,, ,嘉华东方,中国-北京,China-Beijing,投资,625,122,95.0,73%
徐曙光,先生,56,中国-山东-威海, ,格林酒店,中国-上海-长宁,China-Shanghai-Changning,酒店,625,-52,95.0,36%
张桂平,先生,69,中国-江苏-南京,本科,苏宁环球,中国-江苏-南京,China-Jiangsu-Nanjing,房地产、投资,625,-198,95.0,0%
张轩宁,先生,50,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,625,-198,95.0,0%
郑坚江,先生,59,中国-浙江-宁波, ,奥克斯,中国-浙江-宁波,China-Zhejiang-Ningbo,家电、房地产,625,1,95.0,46%
周儒欣,先生,57,中国-北京,硕士,北斗星通,中国-北京,China-Beijing,卫星导航设备,625,400,95.0,138%
朱敏,先生,72,中国-浙江-宁波,硕士,赛伯乐,中国-浙江-杭州,China-Zhejiang-Hangzhou,投资,625,-181,95.0,6%
苏汝波,先生,65,中国-广东, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,650,-178,94.0,11%
区学铭,先生,71,, ,碧桂园,中国-广东-佛山,China-Guangdong-Foshan,房地产,651,-179,93.0,9%
李国庆,先生,56,中国-重庆,本科,荣盛控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,652,141,92.0,74%
李永庆,先生,56,中国-浙江, ,荣盛控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,652,141,92.0,74%
万峰,先生,77,,硕士,华测检测,中国-广东-深圳,China-Guangdong-Shenzhen,第三方医学检测及病理诊断,652,260,92.0,104%
许月娟,先生,未知,中国-浙江, ,荣盛控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,化纤,652,141,92.0,74%
张学武,先生,46,,,盐津铺子,中国-湖南-长沙,China-Hunan-Changsha,食品制造,652,New,92.0,New
包松安,先生,未知,中国-浙江-温州, ,亿联投资,中国-天津,China-Tianjin,房地产、投资,657,-185,90.0,6%
程立力,先生,55,,硕士,立华股份,中国-江苏-常州,China-Jiangsu-Changzhou,畜牧,657,-466,90.0,-51%
丁佐宏,先生,58,中国-江苏-南通,硕士,月星,中国-上海-普陀,China-Shanghai-Putuo,房地产、零售、制造,657,-213,90.0,0%
杜越新,先生,未知,, ,嘉德,中国-北京,China-Beijing,投资、拍卖,657,-84,90.0,29%
郭英成,先生,55,中国-广东, ,佳兆业,中国-香港,China-Hong Kong,房地产,657,-84,90.0,29%
胡锦生,先生,65,,,司太立,中国-浙江-台州,China-Zhejiang-Taizhou,医药,657,New,90.0,New
胡晓明,先生,50,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,657,New,90.0,New
江斌,先生,53,中国-福建,硕士,金达威,中国-福建-厦门,China-Fujian-Xiamen,保健品,657,728,90.0,221%
李赶坡,先生,71,中国-河北, ,敬业,中国-河北-石家庄,China-Hebei-Shijiazhuang,钢铁,657,-155,90.0,13%
李金钟,先生,56,,,亚士创能,中国-上海-青浦,China-Shanghai-Qingpu,建筑材料,657,New,90.0,New
李林,先生,38,,硕士,火币,中国-北京,China-Beijing,区块链,657,-126,90.0,20%
李新炎,先生,69,中国-福建-泉州, ,中国龙工,中国-上海-松江,China-Shanghai-Songjiang,重型工程用车,657,-126,90.0,20%
刘振东,先生,49,中国-河北-唐山, ,联东,中国-北京,China-Beijing,房地产,657,-185,90.0,6%
田秀英,先生,未知,, ,君正,中国-内蒙古-乌海,China-Inner Mongolia-Uhai,能源化工,657,642,90.0,200%
王清华,先生,55,,,八方股份,中国-江苏-苏州,China-Jiangsu-Suzhou,电动车电机,657,New,90.0,New
王水福,先生,65,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,657,-126,90.0,20%
徐冠巨,先生,59,中国-浙江-杭州,硕士,传化,中国-浙江-杭州,China-Zhejiang-Hangzhou,化工、农业、投资,657,-259,90.0,-10%
张剑,先生,57,,,远大住工,中国-湖南-长沙,China-Hunan-Changsha,建筑工程,657,New,90.0,New
张毓强,先生,65,中国-浙江-嘉兴,硕士,振石控股,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,房地产、矿产,657,66,90.0,53%
赵丰刚,先生,54,,硕士,宁德时代,中国-福建-宁德,China-Fujian-Ningde,锂电池,657,547,90.0,165%
郑效东,先生,56,, ,东富龙,中国-上海-闵行,China-Shanghai-Yihang,医疗设备,657,547,90.0,165%
周国辉,先生,55,中国-广东-梅州, ,怡亚通,中国-广东-深圳,China-Guangdong-Shenzhen,供应链管理,657,-185,90.0,6%
周镇科,先生,45,中国-广东-汕头,本科,大晟文化,中国-广东-深圳,China-Guangdong-Shenzhen,文化娱乐,657,-230,90.0,-5%
陈海斌,先生,51,中国-浙江-湖州,本科,迪安诊断,中国-浙江-杭州,China-Zhejiang-Hangzhou,医疗服务、医疗器械,680,198,88.0,83%
何旗,先生,38,,本科,均和,中国-上海-浦东,China-Shanghai-Pudong,钢铁贸易,681,-209,87.0,2%
薛敏,先生,未知,,,联影医疗,中国-上海-嘉定,China-Shanghai-Jiading,医疗设备,681,New,87.0,New
袁建栋,先生,50,,,博瑞医药,中国-江苏-苏州,China-Jiangsu-Suzhou,医药,681,New,87.0,New
李朝旺,先生,62,中国-广东-江门,硕士,维达国际,中国-香港,China-Hong Kong,卫生用品,684,144,86.0,72%
刘颖麒,先生,43,,,移卡,中国-广东-深圳,China-Guangdong-Shenzhen,独立二维码支付服务提供商,684,New,86.0,New
盛百椒,先生,68,中国-上海,本科,百丽,中国-广东-深圳,China-Guangdong-Shenzhen,鞋业,684,-212,86.0,1%
艾立华,先生,62,中国-湖南-益阳, ,艾华,中国-湖南-益阳,China-Hunan-Yiyang,电容器制造,687,56,85.0,52%
蔡明通,先生,68,,硕士,火炬电子,中国-福建-泉州,China-Fujian-Quanzhou,电子元器件,687,129,85.0,67%
陈荣,先生,60,中国-上海, ,中路,中国-上海-浦东,China-Shanghai-Pudong,投资、保龄球,687,-336,85.0,-23%
陈生强,先生,44,,,京东数科,中国-北京,China-Beijing,数字科技,687,New,85.0,New
陈小英,先生,44,中国-浙江-杭州, ,申通快递,中国-上海-青浦,China-Shanghai-Qingpu,物流,687,-317,85.0,-19%
方玉友,先生,51,中国-浙江-温州, ,珀莱雅,中国-浙江-杭州,China-Zhejiang-Hangzhou,化妆品,687,461,85.0,136%
胡荣达,先生,61,中国-浙江, ,三美化工,中国-浙江-金华,China-Zhejiang-Jinhua,化工,687,-336,85.0,-23%
黄正聪,先生,53,,本科,视源股份,中国-广东-广州,China-Guangdong-Guangzhou,消费电子、商用电子,687,39,85.0,47%
李宝元,先生,69,, ,河北建设,中国-河北-保定,China-Hebei-Baoding,投资、工程建设,687,698,85.0,204%
李琼,先生,43,,硕士,昆仑万维,中国-北京,China-Beijing,互联网游戏、投资,687,338,85.0,113%
李晓林,先生,67,中国-北京,博士,林达,中国-北京,China-Beijing,房地产、投资,687,-215,85.0,0%
楼小强,先生,52,,硕士,康龙化成,中国-北京,China-Beijing,生物医药,687,536,85.0,158%
毛中吾,先生,58,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,687,60,85.0,55%
邵恒,先生,35,, ,世纪华通,中国-浙江-绍兴,China-Zhejiang-Shaoxing,游戏,687,60,85.0,55%
寿柏年,先生,58,中国-浙江-绍兴,本科,绿城服务,中国-浙江-杭州,China-Zhejiang-Hangzhou,物业管理,687,-114,85.0,21%
王坚,先生,58,,本科,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,687,321,85.0,107%
王俊,先生,44,,本科,碳云、华大基因,中国-广东-深圳,China-Guangdong-Shenzhen,医疗大数据、基因检测,687,-243,85.0,-6%
吴凯,先生,52,,博士,宁德时代,中国-福建-宁德,China-Fujian-Ningde,锂电池,687,558,85.0,166%
吴旭,先生,57,中国-重庆,硕士,协信控股,中国-重庆,China-Chongqing,房地产、金融,687,-412,85.0,-37%
向文波,先生,58,中国-湖南-益阳,硕士,三一,中国-北京,China-Beijing,重型机械,687,60,85.0,55%
谢秉昆,先生,54,, ,坤彩科技,中国-福建-福州,China-Fujian-Fuzhou,珠光材料,687,443,85.0,130%
徐国忠,先生,57,, ,江苏国茂,中国-江苏-常州,China-Jiangsu-Changzhou,设备制造,687,106,85.0,60%
应书岭,先生,39,中国-上海,本科,英雄互娱,中国-北京,China-Beijing,电竞游戏,687,-215,85.0,0%
于晓宁,先生,53,,硕士,道恩,中国-山东-烟台,China-Shandong-Yantai,高分子材料,687,461,85.0,136%
张双旺,先生,77,中国-内蒙古-鄂尔多斯,本科,伊泰,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭,687,-156,85.0,13%
赵彤彤,先生,未知,,,华住,中国-上海-闵行,China-Shanghai-Yihang,连锁酒店,687,New,85.0,New
周亚辉,先生,43,中国-云南-丽江,硕士,昆仑万维,中国-北京,China-Beijing,互联网游戏、投资,687,338,85.0,113%
王春生,先生,45,,本科,安洁科技,中国-江苏-苏州,China-Jiangsu-Suzhou,绝缘材料,714,33,84.0,53%
邓晖,先生,58,,博士,虹软科技,中国-浙江-杭州,China-Zhejiang-Hangzhou,视觉技术,715,-271,83.0,-8%
孙永辉,先生,49,中国-辽宁-葫芦岛, ,视源股份,中国-广东-广州,China-Guangdong-Guangzhou,消费电子、商用电子,715,21,83.0,46%
王毅然,先生,40,中国-陕西-咸阳, ,视源股份,中国-广东-广州,China-Guangdong-Guangzhou,消费电子、商用电子,715,11,83.0,43%
张曦,先生,46,,硕士,国瓷材料,中国-山东-东营,China-Shandong-Dongying,陶瓷,715,293,83.0,102%
曾焕沙,先生,53,中国-福建-泉州, ,弘阳,中国-上海-闵行,China-Shanghai-Yihang,房地产,719,28,82.0,49%
郭倍华,先生,62,,,侨银环保,中国-广东-广州,China-Guangdong-Guangzhou,环境卫生管理全产业链提供商,719,New,82.0,New
何思模,先生,55,中国-江苏-扬州,硕士,易事特,中国-广东-东莞,China-Guangdong-Dongguan,不间断电源,719,-35,82.0,37%
何亚民,先生,63,中国-四川, ,利君股份,中国-四川-成都,China-Sichuan-Chengdu,机械制造,719,83,82.0,58%
梁勤,先生,49,中国-江苏-扬州, ,扬杰,中国-江苏-扬州,China-Jiangsu-Yangzhou,电子元件,719,411,82.0,122%
梁耀铭,先生,56,,,金域医学,中国-广东-深圳,China-Guangdong-Shenzhen,第三方医学检测及病理诊断,719,New,82.0,New
欧亚非,先生,65,中国-湖南-长沙, ,华联信,中国-广东-深圳,China-Guangdong-Shenzhen,投资,719,429,82.0,128%
孙伟杰,先生,57,中国-山东, ,杰瑞石油,中国-山东-烟台,China-Shandong-Yantai,石油专用设备,719,-97,82.0,22%
王培桓,先生,65,中国-山东-威海,本科,家家悦,中国-山东-威海,China-Shandong-Weihai,零售连锁,719,261,82.0,95%
叶念乔,先生,57,中国-江西-九江,硕士,科培教育,中国-广东-肇庆,China-Guangdong-Zhaoqing,教育,728,252,81.0,93%
徐明星,先生,35,,本科,OKEx,中国-北京,China-Beijing,区块链,729,-331,80.0,-20%
陈士良,先生,57,中国-浙江-嘉兴, ,桐昆,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,化纤、房地产,729,-156,80.0,14%
陈夏鑫,先生,58,中国-浙江-杭州, ,西子联合控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,电梯、锅炉、房地产,729,-156,80.0,14%
陈雪华,先生,59,中国-浙江, ,华友钴业,中国-浙江-嘉兴,China-Zhejiang-Jiaxing,有色金属,729,56,80.0,48%
樊路远,先生,47,,,阿里系,中国-浙江-杭州,China-Zhejiang-Hangzhou,电子商务 、金融科技,729,New,80.0,New
