姓名,性别,年龄,出生地,学历,公司名称,公司总部地,公司总部地_英文,所在行业,排名,排名变化,财富值_人民币/亿元,财富值变化
王均金,先生,46,,硕士,均瑶,中国-上海,China-Shanghai,房地产、航空、零售,406,-34,50.0,0%
王麒诚,先生,34,中国-浙江-杭州,本科,汉鼎宇佑,中国-浙江-杭州,China-Zhejiang-Hangzhou,数字城市、房地产、传媒、金融投资,406,New,50.0,New
王伟林,先生,52,,,南江,中国-上海,China-Shanghai,房地产,406,55,50.0,16%
吴瑞林,先生,62,,,侨兴,中国-广东-惠州,China-Guangdong-Huizhou,矿产、通信设备,406,-107,50.0,-18%
吴一坚,先生,54,,,金花,中国-陕西-西安,China-Shaanxi-Xi'an,房地产、医药,406,67,50.0,19%
徐茂根,先生,60,中国-浙江-绍兴,,远东化纤,中国-浙江-绍兴,China-Zhejiang-Shaoxing,化纤,406,-117,50.0,-19%
杨休,先生,53,,,天地,中国-江苏-南京,China-Jiangsu-Nanjing,房地产、博物馆,406,-34,50.0,0%
张宝全,先生,57,中国-江苏-镇江,本科,今典,中国-北京,China-Beijing,房地产、当代艺术,406,167,50.0,43%
郑坚江,先生,53,中国-浙江-宁波, ,奥克斯,中国-浙江-宁波,China-Zhejiang-Ningbo,家电、房地产,406,-150,50.0,-23%
郑永刚,先生,56,中国-江苏-南京,硕士,杉杉,中国-上海,China-Shanghai,锂电池、服装、投资,406,-34,50.0,0%
朱国平,先生,54,中国-江苏-镇江,,飞达,中国-江苏-镇江,China-Jiangsu-Zhenjiang,工具钢、钢材,406,167,50.0,43%
邹节明,先生,71,中国-湖南-常德,本科,三金药业,中国-广西-桂林,China-Guangxi-Guilin,医药,406,42,50.0,14%
陈凯旋,先生,56,中国-广东-揭阳, ,立白,中国-广东-广州,China-Guangdong-Guangzhou,日化用品,438,10,49.0,11%
高雪峰,先生,56,,,金诚泰化工,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭、化工,438,283,49.0,69%
马之清,先生,59,中国-山东,本科,清源,中国-山东-临淄,China-Shandong-Linzi,石油化工,438,New,49.0,New
陈泽民,先生,71,中国-重庆-江津,本科,三全食品,中国-河南-郑州,China-Henan-Zhengzhou,食品,441,-21,48.0,7%
丛连彪,先生,53,中国-吉林, ,皓月,中国-吉林-长春,China-Jilin-Changchun,牛羊肉生产加工,441,6,48.0,9%
冯焕培,先生,48,, ,京运通,中国-北京,China-Beijing,太阳能,441,-79,48.0,-6%
贺学初,先生,51,, ,洪桥,中国-香港,China-Hong Kong,矿、高纯硅研发制造,441,194,48.0,50%
林伟华,先生,61,中国-香港,,信利国际,中国-香港,China-Hong Kong,平板显示,441,-69,48.0,-4%
刘晓萌,先生,59,中国-江苏,,苏宁云商,中国-江苏-南京,China-Jiangsu-Nanjing,家电零售、房地产,441,-21,48.0,7%
吕中楼,先生,49,中国-山西-晋城,博士,沁和能源,中国-山西-晋城,China-Shanxi-Jincheng,煤炭,441,115,48.0,33%
密春磊,先生,38,,,中瀛,中国-上海,China-Shanghai,高尔夫、房地产、能源,441,115,48.0,33%
彭星,先生,44,中国-浙江-温州, ,法派,中国-浙江-温州,China-Zhejiang-Wenzhou,服装、投资,441,91,48.0,26%
王长田,先生,未知,, ,裕华钢铁,中国-河北-邯郸,China-Hebei-Handan,钢铁,441,New,48.0,New
徐万茂,先生,69,中国-浙江-宁波, ,华茂,中国-浙江-宁波,China-Zhejiang-Ningbo,文具、教育、房地产、金融,441,50,48.0,20%
徐子泉,先生,56,,本科,捷成股份,中国-北京,China-Beijing,信息技术,441,-35,48.0,2%
尤小平,先生,56,中国-浙江-温州, ,华峰,中国-浙江-温州,China-Zhejiang-Wenzhou,化工、铝业、投资,441,-152,48.0,-23%
余渐富,先生,58,中国-安徽-池州,硕士,南翔,中国-安徽-安庆,China-Anhui-Anqing,房地产、物流,441,-21,48.0,7%
张文荣,先生,49,中国-浙江-温州, ,上海亚龙,中国-上海,China-Shanghai,电缆、房地产,441,-28,48.0,4%
赵曰岭,先生,62,中国-山东, ,金岭,中国-山东-东营,China-Shandong-Dongying,化工,441,New,48.0,New
郑元豹,先生,56,中国-浙江-温州, ,人民电器,中国-浙江-温州,China-Zhejiang-Wenzhou,工业电器、房地产、投资,441,6,48.0,9%
陈锦石,先生,52,中国-江苏-镇江, ,中南,中国-江苏-南通,China-Jiangsu-Nantong,房地产、建筑,458,-102,47.0,-10%
范伟,先生,45,中国-浙江,,复星,中国-上海,China-Shanghai,综合,458,218,47.0,57%
蒋卫平,先生,59,中国-四川-成都,本科,天齐,中国-四川-遂宁,China-Sichuan-Suining,矿,458,33,47.0,18%
李斌,先生,40,中国-安徽, ,易车网,中国-北京,China-Beijing,汽车营销服务,458,New,47.0,New
任正非,先生,70,中国-贵州-安顺,本科,华为,中国-广东-深圳,China-Guangdong-Shenzhen,电信解决方案,458,98,47.0,31%
唐修国,先生,51,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,458,-123,47.0,-15%
汪群斌,先生,45,,本科,复星,中国-上海,China-Shanghai,综合,458,218,47.0,57%
王海鹏,先生,53,, ,美盈森,中国-广东-深圳,China-Guangdong-Shenzhen,包装产品,458,3,47.0,9%
肖文慧,女士,57,中国-湖南-株洲, ,新华联,中国-北京,China-Beijing,矿业、房地产、投资,458,New,47.0,New
杨泽文,先生,67,,,南风股份,中国-广东-佛山,China-Guangdong-Foshan,通风与空气处理设备制造,458,177,47.0,47%
姚文彬,先生,44,,硕士,掌趣科技,中国-北京,China-Beijing,网络游戏,458,16,47.0,12%
郑松兴,先生,52,中国-广东, ,华南城,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,458,New,47.0,New
陈建成,先生,55,中国-浙江-绍兴, ,卧龙控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,电气设备、房地产,470,62,46.0,21%
陈清州,先生,49,中国-福建-泉州, ,海能达,中国-广东-深圳,China-Guangdong-Shenzhen,专业无线通信,470,79,46.0,24%
黄建勳,先生,49,,,联泰,中国-广东-汕头,China-Guangdong-Shantou,基础建设、房地产,470,New,46.0,New
邬建树,先生,50,中国-浙江-宁波, ,拓普,中国-浙江-宁波,China-Zhejiang-Ningbo,汽车零部件制造,470,New,46.0,New
熊晓鸽,先生,59,中国-湖南-湘潭,博士,IDG资本,美国,United States,投资,470,New,46.0,New
张德生,先生,65,中国-浙江, ,万马电线电缆,中国-浙江-杭州,China-Zhejiang-Hangzhou,电缆、房地产、医药,470,164,46.0,44%
蔡宏柱,先生,63,中国-湖北-宜昌, ,稻花香,中国-湖北-宜昌,China-Hubei-Yichang,白酒,476,73,45.0,22%
陈光标,先生,46,中国-江苏-宿迁,本科,黄埔再生资源利用,中国-江苏-南京,China-Jiangsu-Nanjing,新型材料、再生资源,476,-104,45.0,-10%
陈文沛,先生,52,中国-广东, ,中汽南华,中国-广东-深圳,China-Guangdong-Shenzhen,汽车代理,476,-56,45.0,0%
陈学利,先生,63,, ,威高,中国-山东-威海,China-Shandong-Weihai,医疗器械,476,-121,45.0,-13%
陈雁升,先生,44,中国-广东-汕头,硕士,互动娱乐,中国-广东-汕头,China-Guangdong-Shantou,车模,476,New,45.0,New
郭金树,先生,63,中国-内蒙古-鄂尔多斯, ,汇能,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,煤炭、路桥、房地产,476,374,45.0,96%
梁希森,先生,59,,,希森,中国-山东-德州,China-Shandong-Dezhou,房地产、农业,476,-57,45.0,0%
梁小雷,先生,51,中国-浙江-台州,,春和,中国-浙江-宁波,China-Zhejiang-Ningbo,造船,476,-105,45.0,-10%
刘远炳,先生,48,中国-广东-广州, ,广州美林基业,中国-广东-广州,China-Guangdong-Guangzhou,房地产,476,-56,45.0,0%
陆风,先生,46,, ,万得资讯,中国-上海,China-Shanghai,数据服务,476,97,45.0,29%
毛中吾,先生,52,中国-湖南,本科,三一,中国-北京,China-Beijing,重型机械,476,-104,45.0,-10%
莫浩棠,先生,47,中国-广东-东莞, ,三正,中国-广东-东莞,China-Guangdong-Dongguan,房地产,476,-104,45.0,-10%
牟金香,先生,60,中国-浙江, ,联化科技,中国-浙江-台州,China-Zhejiang-Taizhou,化工,476,-78,45.0,-8%
任建华,先生,57,中国-浙江-杭州, ,老板电器,中国-浙江-杭州,China-Zhejiang-Hangzhou,家用电器,476,-64,45.0,-2%
阮鸿献,先生,48,中国-云南-红河,硕士,鸿翔一心堂药业,中国-云南-昆明,China-Yunnan-Kunming,医药,476,New,45.0,New
施建祥,先生,50,中国-上海,,快鹿投资,中国-上海,China-Shanghai,投资,476,-56,45.0,0%
孙荫环,先生,64,中国-辽宁, ,亿达,中国-辽宁-大连,China-Liaoning-Dalian,房地产、软件园,476,-288,45.0,-44%
汪立平,先生,48,中国-江苏-无锡, ,恒立油缸,中国-江苏-常州,China-Jiangsu-Changzhou,高压油缸,476,-15,45.0,5%
王以廷,先生,64,,,太西煤,中国-内蒙古-阿拉善盟,China-Inner Mongolia-Alxa League,煤炭,476,16,45.0,13%
温纯青,先生,43,中国-广东-梅州, ,大百汇,中国-广东-深圳,China-Guangdong-Shenzhen,烟草、房地产、白酒,476,New,45.0,New
向文波,先生,52,中国-湖南-益阳,硕士,三一,中国-北京,China-Beijing,重型机械,476,-104,45.0,-10%
徐小平,先生,58,中国-江苏-扬州,硕士,真格基金,中国-北京,China-Beijing,投资,476,374,45.0,96%
姚劲波,先生,38,中国-湖南-益阳,本科,58同城,中国-北京,China-Beijing,生活服务,476,New,45.0,New
姚文琛,先生,63,,,姚记扑克,中国-上海,China-Shanghai,扑克,476,New,45.0,New
余海军,先生,40,中国-浙江-绍兴,本科,宝利德,中国-浙江-杭州,China-Zhejiang-Hangzhou,汽车销售,476,15,45.0,13%
张剑群,先生,42,中国-山东,本科,沂州,中国-山东-临沂,China-Shandong-Linyi,水泥、煤化工,476,-57,45.0,0%
郑效东,先生,50,, ,东富龙,中国-上海,China-Shanghai,医疗设备,476,-2,45.0,7%
胡季强,先生,53,中国-浙江,本科,康恩贝,中国-浙江-杭州,China-Zhejiang-Hangzhou,医药,503,69,44.0,26%
李德福,先生,56,,,永泰红磡,中国-天津,China-Tianjin,房地产、金融,503,-102,44.0,-8%
廖道训,先生,79,,硕士,视觉中国、中国智能交通,中国-北京,China-Beijing,网络素材、智能交通,503,New,44.0,New
孙珩超,先生,54,,,宝塔石化,中国-宁夏-银川,China-Ningxia-Yinchuan,石油化工、教育,503,253,44.0,63%
吴冠江,先生,46,中国-四川-乐山, ,智飞生物制品,中国-重庆,China-Chongqing,疫苗,503,-84,44.0,-2%
徐湛滔,先生,47,中国-广东-广州, ,中滔环保,中国-香港,China-Hong Kong,环保,503,New,44.0,New
许晓明,先生,51,中国-湖北-荆门,硕士,武汉南国置业,中国-湖北-武汉,China-Hubei-Wuhan,房地产,503,-158,44.0,-19%
阎焱,先生,57,中国-安徽-安庆,博士,软银亚洲,中国-北京,China-Beijing,投资,503,287,44.0,76%
俞发祥,先生,43,中国-浙江-绍兴, ,祥源控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,基础设施建设、房地产,503,252,44.0,63%
曾宝宝,先生,43,, ,花样年,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,503,-11,44.0,10%
张果喜,先生,62,中国-江西-鹰潭, ,果喜,中国-江西-鹰潭,China-Jiangxi-Yingtan,玉矿、木雕、投资,503,118,44.0,33%
郭向东,先生,52,中国-青海-西宁,硕士,东兆长泰、重庆浙商投资,中国-北京、中国-重庆,"China-Beijing, China-Chongqing",房地产、投资,514,276,43.0,72%
郝镇熙,先生,46,中国-广东-珠海,本科,和佳股份,中国-广东-珠海,China-Guangdong-Zhuhai,医疗设备,514,-22,43.0,8%
何伯权,先生,54,中国-广东-广州, ,今日投资,中国-广东-深圳,China-Guangdong-Shenzhen,投资,514,42,43.0,19%
黄光苗,先生,45,中国-广东-汕头, ,中洲,中国-广东-深圳,China-Guangdong-Shenzhen,房地产,514,New,43.0,New
蒋锡培,先生,51,中国-江苏-无锡, ,远东,中国-江苏-无锡,China-Jiangsu-Wuxi,电缆、医药、房地产,514,-257,43.0,-34%
李晓明,先生,56,,硕士,秦龙国际,中国-北京,China-Beijing,矿业,514,-53,43.0,0%
李新洲,先生,51,,,先锋医药,中国-上海,China-Shanghai,制药,514,New,43.0,New
李兴,先生,61,中国-江苏-无锡, ,澄星磷化工,中国-江苏-无锡,China-Jiangsu-Wuxi,磷化工、石油化工,514,-152,43.0,-16%
梁桂秋,先生,51,,,荣尚医疗,中国-广东-深圳,China-Guangdong-Shenzhen,医疗设备及医疗系统工程,514,19,43.0,13%
刘福海,先生,60,,,大海,中国-山东-东营,China-Shandong-Dongying,纺织、化工,514,-54,43.0,0%
任元林,先生,61,中国-江苏-无锡, ,扬子江船业,中国-江苏-无锡,China-Jiangsu-Wuxi,造船,514,19,43.0,13%
王春生,先生,39,,本科,安洁科技,中国-江苏-苏州,China-Jiangsu-Suzhou,绝缘材料,514,-215,43.0,-30%
徐明波,先生,50,中国-河南-新乡,博士,双鹭药业,中国-北京,China-Beijing,医药,514,-215,43.0,-30%
张道才,先生,64,中国-浙江-绍兴, ,三花控股,中国-浙江-绍兴,China-Zhejiang-Shaoxing,工业设备、汽车零部件、房地产,514,-41,43.0,2%
张观福,先生,49,中国-贵州-黔南,本科,信邦制药,中国-贵州-贵阳,China-Guizhou-Guiyang,医药,514,New,43.0,New
张克强,先生,54,中国-广东,硕士,华美国际,中国-广东-广州,China-Guangdong-Guangzhou,投资、房地产,514,-94,43.0,-4%
张三货,先生,48,中国-山西-太原,硕士,昌通,中国-山西-太原,China-Shanxi-Taiyuan,房地产、矿产,514,-27,43.0,5%
韩国龙,先生,59,中国-福建-福州, ,冠城大通,中国-福建-福州,China-Fujian-Fuzhou,房地产、手表,531,-112,42.0,-7%
李东军,先生,56,,,锦联,中国-辽宁-大连,China-Liaoning-Dalian,物流、房地产,531,74,42.0,24%
李立新,先生,47,中国-浙江, ,利时,中国-浙江-宁波,China-Zhejiang-Ningbo,塑胶产品、商业连锁、投资,531,-40,42.0,5%
林聪颖,先生,54,中国-福建-泉州, ,九牧王,中国-福建-泉州,China-Fujian-Quanzhou,服装,531,-233,42.0,-31%
刘载望,先生,42,中国-湖南-岳阳,本科,江河幕墙,中国-北京,China-Beijing,建筑幕墙,531,-254,42.0,-33%
刘肇怀,先生,58,中国-广东-梅州,博士,英飞拓,中国-广东-深圳,China-Guangdong-Shenzhen,电子安防、光通信设备,531,42,42.0,20%
邵法平,先生,48,中国-浙江-杭州, ,绿都控股,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,531,-58,42.0,0%
王填,先生,46,中国-湖南-湘潭,本科,步步高,中国-湖南-湘潭,China-Hunan-Xiangtan,零售连锁,531,24,42.0,17%
徐步升,先生,63,中国-浙江, ,群升,中国-浙江-金华,China-Zhejiang-Jinhua,防盗门、房地产、投资,531,-242,42.0,-32%
叶小宝,先生,76,中国-浙江, ,星星,中国-浙江-台州,China-Zhejiang-Taizhou,家用电器、电子元件,531,-320,42.0,-44%
叶远西,先生,52,中国-广东-汕尾,硕士,广田股份,中国-广东-深圳,China-Guangdong-Shenzhen,装修装饰,531,-380,42.0,-56%
俞其兵,先生,49,中国-浙江, ,旗滨,中国-浙江-宁波,China-Zhejiang-Ningbo,玻璃,531,24,42.0,17%
张朝阳,先生,50,中国-陕西-西安,博士,搜狐,中国-北京,China-Beijing,IT、娱乐,531,-70,42.0,-2%
周国辉,先生,49,中国-广东-梅州, ,怡亚通,中国-广东-深圳,China-Guangdong-Shenzhen,供应链管理,531,25,42.0,17%
周锦明,先生,49,,本科,潜能恒信,中国-北京,China-Beijing,石油,531,383,42.0,100%
敖小强,先生,50,,硕士,雪迪龙,中国-北京,China-Beijing,仪器仪表,546,-19,41.0,5%
刁志中,先生,51,,本科,广联达,中国-北京,China-Beijing,软件,546,225,41.0,58%
方同华,先生,51,中国-安徽-毫州,硕士,珍宝岛药业,中国-黑龙江-鸡西,China-Heilongjiang-Jixi,医药,546,New,41.0,New
何金明,先生,62,中国-广东-深圳,本科,人人乐,中国-广东-深圳,China-Guangdong-Shenzhen,零售,546,89,41.0,28%
李国昌,先生,52,中国-江西-吉安,,中国森林,中国-北京,China-Beijing,林业、博物馆,546,-72,41.0,-2%
李洪信,先生,61,中国-福建,本科,太阳纸业,中国-山东-济宁,China-Shandong-Jining,造纸,546,224,41.0,58%
苏增福,先生,74,中国-浙江-台州, ,苏泊尔,中国-浙江-杭州,China-Zhejiang-Hangzhou,厨具、投资,546,-55,41.0,2%
王永辉,先生,52,中国-广东-广州,硕士,香雪制药,中国-广东-广州,China-Guangdong-Guangzhou,制药,546,113,41.0,32%
夏曙东,先生,42,中国-湖北-黄冈,博士,千方科技,中国-北京,China-Beijing,智能交通,546,New,41.0,New
肖奋,先生,52,中国-广东-茂名,本科,奋达科技,中国-广东-深圳,China-Guangdong-Shenzhen,音频技术、电声产品,546,New,41.0,New
仰智慧,先生,42,,,蓝鼎,中国-安徽-合肥,China-Anhui-Hefei,房地产,546,New,41.0,New
周奕丰,先生,45,中国-广东-汕头,博士,鸿达兴业,中国-广东-广州,China-Guangdong-Guangzhou,塑料化工生产、电子商务、资源开发机加工,546,60,41.0,21%
柴慧京,先生,53,,,国都地产,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,558,-187,40.0,-20%
陈承守,先生,48,中国-浙江-温州, ,新明投资,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,558,-67,40.0,0%
陈国祥,先生,63,中国-浙江, ,祥生,中国-浙江-绍兴,China-Zhejiang-Shaoxing,房地产、建筑,558,14,40.0,14%
高乃则,先生,52,中国-陕西-榆林,,兴茂,中国-陕西-榆林,China-Shaanxi-Yulin,煤炭,558,197,40.0,48%
高玉根,先生,48,中国-江苏, ,胜利精密,中国-江苏-苏州,China-Jiangsu-Suzhou,仪器制造,558,New,40.0,New
高柱,先生,57,,,蒙发,中国-内蒙古-呼和浩特,China-Inner Mongolia-Hohhot,煤炭,558,-281,40.0,-37%
郭家学,先生,48,中国-陕西-安康, ,东盛,中国-陕西-西安,China-Shaanxi-Xi'an,医药,558,14,40.0,14%
黄鸿明,先生,46,中国-广东-汕头,,创鸿,中国-广东-广州,China-Guangdong-Guangzhou,房地产,558,-393,40.0,-56%
霍炽昌,先生,51,中国-广东-佛山, ,新中源陶瓷,中国-广东-佛山,China-Guangdong-Foshan,陶瓷,558,118,40.0,33%
金惠明,先生,61,中国-上海, ,大华,中国-上海,China-Shanghai,房地产,558,-66,40.0,0%
李赶坡,先生,65,中国-河北, ,敬业,中国-河北-石家庄,China-Hebei-Shijiazhuang,钢铁,558,-281,40.0,-37%
李晓林,先生,61,中国-北京,博士,林达,中国-北京,China-Beijing,房地产、投资,558,48,40.0,18%
李勇,先生,未知,, ,华信石油,中国-上海,China-Shanghai,石油、化工,558,New,40.0,New
林建华,先生,56,,,天喔,中国-上海,China-Shanghai,食品,558,New,40.0,New
刘晓东,先生,47,, ,百润,中国-上海,China-Shanghai,香料、酒业,558,New,40.0,New
刘正军,先生,47,,博士,永清环保,中国-湖南-长沙,China-Hunan-Changsha,大气污染防治工程,558,117,40.0,33%
罗飞,先生,50,,硕士,合生元,中国-广东-广州,China-Guangdong-Guangzhou,婴儿营养品及护理用品,558,-347,40.0,-49%
茅理翔,先生,73,中国-浙江-宁波, ,方太厨具,中国-浙江-宁波,China-Zhejiang-Ningbo,厨具,558,212,40.0,54%
裘国根,先生,45,中国-浙江-绍兴,本科,重阳投资,中国-上海,China-Shanghai,投资,558,48,40.0,18%
孙毅,先生,47,中国-浙江,硕士,浙富股份,中国-浙江-杭州,China-Zhejiang-Hangzhou,水电设备,558,-3,40.0,11%
王若雄,先生,57,中国-山东-青岛,,天泰,中国-山东-青岛,China-Shandong-Qingdao,房地产,558,-85,40.0,-5%
王伟耀,先生,51,中国-江苏-镇江,硕士,沃得机电,中国-江苏-镇江,China-Jiangsu-Zhenjiang,机械制造,558,-196,40.0,-22%
吴建荣,先生,57,中国-浙江, ,中南建设,中国-浙江-杭州,China-Zhejiang-Hangzhou,建筑、动漫,558,-26,40.0,5%
武世荣,先生,54,,,万正投资,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,公路经营、建筑、房地产,558,-84,40.0,-5%
夏朝嘉,先生,65,中国-四川, ,禾嘉,中国-四川-成都,China-Sichuan-Chengdu,汽车配件、投资,558,-98,40.0,-7%
徐建刚,先生,46,,,刚泰,中国-上海,China-Shanghai,房地产、矿,558,New,40.0,New
徐新建,先生,50,中国-江苏-连云港, ,日出东方,中国-江苏-连云港,China-Jiangsu-Lianyungang,太阳能设备,558,-31,40.0,3%
薛济萍,先生,63,中国-江苏-南通, ,中天科技,中国-江苏-南通,China-Jiangsu-Nantong,电缆,558,-2,40.0,11%
赵凯,先生,未知,, ,成都会展中心,中国-四川-成都,China-Sichuan-Chengdu,房地产,558,New,40.0,New
赵令欢,先生,51,中国-宁夏-银川,硕士,弘毅投资,中国-北京,China-Beijing,投资,558,New,40.0,New
朱兴明,先生,47,中国-湖南,硕士,汇川技术,中国-广东-深圳,China-Guangdong-Shenzhen,电气机械及器材制造,558,198,40.0,48%
陈建强,先生,56,中国-江苏-无锡, ,华地国际,中国-江苏-无锡,China-Jiangsu-Wuxi,百货零售,589,-188,39.0,-19%
陈丽芬,先生,55,中国-江苏-无锡, ,江苏阳光,中国-江苏-无锡,China-Jiangsu-Wuxi,服装纺织、生物医药、投资,589,32,39.0,18%
康宝华,先生,61,中国-辽宁,本科,远大企业,中国-辽宁-沈阳,China-Liaoning-Shenyang,建筑幕墙、电梯,589,131,39.0,34%
李国强,先生,50,, ,中升,中国-北京,China-Beijing,汽车销售,589,-56,39.0,3%
李兆廷,先生,49,,本科,东旭,中国-北京,China-Beijing,光电显示、光伏,589,New,39.0,New
梁社增,先生,82,中国-广东-珠海, ,世荣,中国-广东-珠海,China-Guangdong-Zhuhai,房地产,589,17,39.0,15%
刘程宇,先生,52,中国-福建-宁德,本科,科士达,中国-广东-深圳,China-Guangdong-Shenzhen,电力电子产品,589,New,39.0,New
马鸿,先生,47,中国-广东-揭阳,硕士,搜于特,中国-广东-东莞,China-Guangdong-Dongguan,服装,589,-141,39.0,-11%
寿柏年,先生,52,中国-浙江-绍兴,本科,绿城,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产,589,-267,39.0,-33%
王东辉,先生,48,中国-北京,硕士,荣之联,中国-北京,China-Beijing,信息技术,589,-16,39.0,11%
王迅行,先生,未知,中国-浙江-温州,,环宇,中国-浙江-温州,China-Zhejiang-Wenzhou,低压电器,589,-17,39.0,11%
王彦刚,先生,未知,,,中国动物保健品,中国-北京,China-Beijing,兽药,589,New,39.0,New
张轩宁,先生,44,中国-福建-福州, ,永辉,中国-福建-福州,China-Fujian-Fuzhou,超市零售,589,-439,39.0,-59%
郑耀楠,先生,39,中国-福建-宁德, ,都市丽人,中国-广东-东莞,China-Guangdong-Dongguan,内衣,589,New,39.0,New
周永利,先生,58,中国-浙江-绍兴, ,永利,中国-浙江-绍兴,China-Zhejiang-Shaoxing,轻纺、房地产、投资,589,-41,39.0,5%
祝恩福,先生,52,, ,凯美特气,中国-湖南-岳阳,China-Hunan-Yueyang,化工、液体二氧化氮,589,45,39.0,22%
岑钊雄,先生,44,中国-广东-佛山,硕士,时代地产,中国-广东-广州,China-Guangdong-Guangzhou,房地产,605,-328,38.0,-40%
陈振华,先生,未知,中国-浙江, ,浙江大华,中国-浙江-杭州,China-Zhejiang-Hangzhou,房地产、建筑、水电,605,-186,38.0,-16%
单建伟,先生,未知,,,太盟投资,中国-香港,China-Hong Kong,投资,605,New,38.0,New
段连文,先生,64,中国-山东-淄博,,南金兆,中国-山东-淄博,China-Shandong-Zibo,钢铁、矿产,605,-193,38.0,-17%
高元坤,先生,56,中国-山东-沂临,,力诺,中国-山东-济南,China-Shandong-Jinan,太阳能产品、医药、投资,605,-73,38.0,0%
蒋茂远,先生,63,中国-江苏-扬州, ,虎豹,中国-江苏-扬州,China-Jiangsu-Yangzhou,服装、房地产,605,-78,38.0,-3%
金绍平,先生,55,,,金龙控股,中国-浙江-温州,China-Zhejiang-Wenzhou,电子,605,-33,38.0,9%
康乔,先生,32,,,海虹控股,中国-海南-海口,China-Hainan-Haikou,医药电子商务、数字娱乐、高科技化纤,605,New,38.0,New
李建华,先生,63,,本科,华泰,中国-山东-东营,China-Shandong-Dongying,造纸、化工、热电,605,-73,38.0,0%
李勤夫,先生,52,中国-浙江-嘉兴,,九龙山,中国-上海,China-Shanghai,房地产,605,-131,38.0,-10%
林龙安,先生,50,中国-福建-泉州,本科,禹洲地产,中国-福建-厦门,China-Fujian-Xiamen,房地产,605,53,38.0,23%
刘德群,先生,49,,,壹桥苗业,中国-辽宁-大连,China-Liaoning-Dalian,海洋渔业,605,127,38.0,36%
刘金成,先生,50,中国-湖北-武汉,硕士,亿纬锂能,中国-广东-惠州,China-Guangdong-Huizhou,锂电池,605,54,38.0,23%
缪双大,先生,63,中国-江苏-无锡, ,双良,中国-江苏-无锡,China-Jiangsu-Wuxi,空调设备,605,-348,38.0,-42%
宋德安,先生,49,,,德胜,中国-四川-乐山,China-Sichuan-Leshan,钢铁、矿产,605,-73,38.0,0%
王佳,先生,45,中国-云南-昆明,硕士,启明星辰,中国-北京,China-Beijing,网络安全,605,New,38.0,New
王三耀,先生,54,,,东源宇龙王,中国-内蒙古-鄂尔多斯,China-Inner Mongolia-Ordos,水务,605,71,38.0,27%
王子华,先生,未知,,本科,京奥港,中国-北京,China-Beijing,钢铁贸易、房地产、投资,605,71,38.0,27%
徐步云,先生,51,中国-浙江, ,步阳,中国-浙江-金华,China-Zhejiang-Jinhua,防盗门、电动车、房地产,605,-114,38.0,-5%
徐锦鑫,先生,未知,,,置信,中国-上海,China-Shanghai,电气,605,151,38.0,41%
杨斌,先生,39,,本科,晟晏实业,中国-宁夏-银川,China-Ningxia-Yinchuan,黑色金属矿采选业,605,New,38.0,New
远勤山,先生,46,中国-山西-运城,硕士,通达,中国-山西-运城,China-Shanxi-Yuncheng,摩托车制造、销售,605,16,38.0,15%
陈礼明,先生,未知,中国-广东-东莞, ,昌明,中国-广东-东莞,China-Guangdong-Dongguan,酒店管理,627,-78,37.0,0%
陈清水,先生,56,,,银鹭,中国-福建-厦门,China-Fujian-Xiamen,饮料、机械制造、房地产,627,-95,37.0,6%
陈育新,先生,64,中国-四川,本科,华西希望,中国-四川-成都,China-Sichuan-Chengdu,农业、化工、房地产,627,-55,37.0,6%
窦启玲,女士,54,,,益佰制药,中国-贵州-贵阳,China-Guizhou-Guiyang,医药,627,New,37.0,New
江黎明,先生,未知,中国-湖北-武汉,本科,利泰,中国-广东-佛山,China-Guangdong-Foshan,汽车经销,627,-21,37.0,9%
李家权,先生,51,中国-四川, ,龙蟒,中国-四川-成都,China-Sichuan-Chengdu,钛白粉、磷化工,627,318,37.0,85%
李卫国,先生,49,中国-湖南-常德,本科,东方雨虹,中国-北京,China-Beijing,防雨材料,627,-78,37.0,0%
刘水,先生,45,中国-广东-梅州,本科,铁汉生态,中国-广东-深圳,China-Guangdong-Shenzhen,生态园林,627,-265,37.0,-27%
彭家华,先生,56,中国-河南-周口,,华嘉盛,中国-山西-太原,China-Shanxi-Taiyuan,房地产、天然气、电动车,627,8,37.0,16%
王建沂,先生,51,中国-浙江, ,富通,中国-浙江-杭州,China-Zhejiang-Hangzhou,光纤光缆,627,-55,37.0,6%
吴雄,先生,59,, ,合生元,中国-广东-广州,China-Guangdong-Guangzhou,婴儿营养品及护理用品,627,New,37.0,New
